"Week","SNFG","Reference","Product","Sediaan","Unit of Measure","Scheduled Start Date","Scheduled Finished Date","State","Manufacturing Order","Manufacturing Order/Finished Product/Lot/Serial Number"
"3","MY-FMCDS-W/I0002","MO-FM-CDS-BULK/I0002","[FM-CDS-BULK] Wardah C-Defense Sleeping Mask","L","kg","2023-01-14","2023-01-17","Done","MO/230002115","AJ16A"
"3","MY-MLDGN1-W/I0001","MO-M-LDGN-BULK/I0005","[M-LDGN-BULK] Wardah Lightening Day Gel","L","kg","2023-01-17","2023-01-19","Done","MO/230002154","AJ17A"
"3","MY-MLDGN1-W/I0002","MO-M-LDGN-BULK/I0006","[M-LDGN-BULK] Wardah Lightening Day Gel","L","kg","2023-01-17","2023-01-19","Done","MO/230002153","AJ18A"
"3","MY-MLDGN1-W/I0003","MO-M-LDGN-BULK/I0007","[M-LDGN-BULK] Wardah Lightening Day Gel","L","kg","2023-01-18","2023-01-20","Done","MO/230002155","AJ18B"
"3","REM-LTWO-EM10ML/I0001","MO-REM-LTWO-BULK/I0001","[REM-LTWO-BULK] Lip Tint Eraser","L","kg","2023-01-17","2023-01-20","Done","MO/230003180","AJ17A"
"3","SRM-RLSAN1-W/I0003","MO-SRM-RLSAN1-BULK/I0003","[SRM-RLSAN1-BULK] Wardah Lightening Serum Ampoule botol 30 ml","L","kg","2023-01-21","2023-01-25","Done","MO/230002525","AJ21A"
"3","M-LDCN2-W/I0003","MO-M-LDCN-BULK/I0008","[M-LDCN-BULK] Lightening Day Cream Advanced Niacinamide","L","kg","2023-01-19","2023-01-23","Done","MO/230002108","AJ19A"
"3","M-LDCN2-W/I0004","MO-M-LDCN-BULK/I0009","[M-LDCN-BULK] Lightening Day Cream Advanced Niacinamide","L","kg","2023-01-20","2023-01-24","Done","MO/230002109","AJ21A"
"3","D-RO01-KA/I0001","MO-D-RO01-BULK/I0001","[D-RO01-BULK] Kahf Cooling Impact Antiperspirant Deodorant","L","kg","2023-01-16","2023-01-20","Done","MO/230003182","AJ17A"
"3","FT-KFT-KA/I0007","MO-FT-KFT-BULK/I0007","[FT-KFT-BULK] Kahf All-in-One Power Toning Face Spray","L","kg","2023-01-18","2023-01-20","Done","MO/230003373","AJ19A"
"3","FT-KFT-KA/I0008","MO-FT-KFT-BULK/I0008","[FT-KFT-BULK] Kahf All-in-One Power Toning Face Spray","L","kg","2023-01-20","2023-01-23","Done","MO/230003385","AJ21A"
"3","FT-KFT-KA/I0009","MO-FT-KFT-BULK/I0009","[FT-KFT-BULK] Kahf All-in-One Power Toning Face Spray","L","kg","2023-01-23","2023-01-25","Done","MO/230003711","AJ23A"
"3","FT-KFT-KA/I0010","MO-FT-KFT-BULK/I0010","[FT-KFT-BULK] Kahf All-in-One Power Toning Face Spray","L","kg","2023-01-25","2023-01-27","Done","MO/230003712","AJ26A"
"3","M-CSAOC-W/I0001","MO-M-CSAOC-BULK/I0001","[M-CSAOC-BULK] Wardah Crystallure Supreme Activating Overnight Cream","L","kg","2023-01-21","2023-01-27","Done","MO/230002526","AJ20B"
"3","HBW-EB-KA/I0004","MO-HBW-EB-BULK/I0004","[HBW-EB-BULK] KAHF Cooling and Brightening Body Wash","L","kg","2023-01-19","2023-01-23","Done","MO/230003381","AJ19B"
"3","HBW-EB-KA/I0005","MO-HBW-EB-BULK/I0005","[HBW-EB-BULK] KAHF Cooling and Brightening Body Wash","L","kg","2023-01-19","2023-01-23","Done","MO/230003378","AJ19C"
"3","HBW-EB-KA/I0006","MO-HBW-EB-BULK/I0006","[HBW-EB-BULK] KAHF Cooling and Brightening Body Wash","L","kg","2023-01-20","2023-01-23","Done","MO/230003389","AJ20A"
"3","HBW-EB-KA/I0007","MO-HBW-EB-BULK/I0007","[HBW-EB-BULK] KAHF Cooling and Brightening Body Wash","L","kg","2023-01-20","2023-01-23","Done","MO/230003388","AJ21A"
"3","BP-HREDT-KA/I0003","MO-BP-HREDT-BULK/I0003","[BP-HREDT-BULK] Kahf Humbling Forest Eau de Toilette Bulk","L","kg","2023-01-17","2023-01-20","Done","MO/230003179","AJ18A"
"3","BP-RHEDT-KA/I0004","MO-BP-RHEDT-BULK/I0004","[BP-RHEDT-BULK] Kahf Revered Oud Eau de Toilette","L","kg","2023-01-16","2023-01-19","Done","MO/230002289","AJ17A"
"3","D-RO-KA/I0006","MO-D-RO-BULK/I0006","[D-RO-BULK] Kahf Soothing Antiperspirant Deodorant Bulk","L","kg","2023-01-19","2023-01-21","Done","MO/230003379","AJ19A"
"3","D-RO-KA/I0007","MO-D-RO-BULK/I0007","[D-RO-BULK] Kahf Soothing Antiperspirant Deodorant Bulk","L","kg","2023-01-20","2023-01-23","Done","MO/230003387","AJ20A"
"3","SRM-BRSR-L/I0001","MO-SRM-BRSR-BULK/I0001","[SRM-BRSR-BULK] LABORÉ Sensitive Skin Care GentleBiome Barrier Repair Serum","L","kg","2023-01-14","2023-01-18","Done","MO/230002116","AJ16A"
"3","SRM-H-MO33ML/I0002","MO-SRM-H-BULK/I0002","[SRM-H-BULK] Bulk Hydration Serum Make Over","L","kg","2023-01-18","2023-01-20","Done","MO/230003371","AJ18A"
"3","F-L04-OMG/I0001","MO-F-L04-BULK/I0001","[F-L04-BULK] OMG Oh My Glam Coverlast Liquid Foundation 32 N Natural","VL","kg","2023-01-18","2023-01-21","Done","MO/230002480","AJ19A"
"3","FT-FT-OMG/I0009","MO-FT-FT-BULK/I0009","[FT-FT-BULK] OMG Oh My Glow Peach Glowing Toner","VL","kg","2023-01-18","2023-01-21","Done","MO/230002252","AJ18A"
"3","C-P1-P450/I0002","MO-C--BULK/I0002","[C--BULK] Bulk Cold Wave Strong","L","kg","2023-01-19","2023-01-21","Done","MO/230003377","AJ20A"
"3","N-P1P3P-P720/I0001","MO-N-P3P-BULK/I0001","[N-P3P-BULK] Bulk Neutralizer Platinum Triple P","L","kg","2023-01-19","2023-01-21","Done","MO/230003376","AJ20A"
"3","S-P1A2-P2/I0001","MO-S-A2L-BULK/I0002","[S-A2L-BULK] Shampoo Apple Liter BULK (Kg)","L","kg","2023-01-14","2023-01-18","Done","MO/230002527","AJ14A"
"3","S-P1L-P2/I0001","MO-S-LL-BULK/I0002","[S-LL-BULK] Shampoo Lemon Liter BULK (Kg)","L","kg","2023-01-13","2023-01-17","Done","MO/230002351","AJ13A"
"3","FT-RWSABHA-W/I0002","MO-FT-RWSABHA-BULK/I0002","[FT-RWSABHA-BULK] Wardah Crystal Secret Exfoliating Toner","L","kg","2023-01-13","2023-01-17","Done","MO/230002273","AJ14A"
"3","SRM-CSRO10-W/I0001","MO-SRM-CSRO-BULK/I0003","[SRM-CSRO-BULK] Crystallure Supreme Revitalizing Oil Serum Bulk","L","kg","2023-01-20","2023-01-23","Done","MO/230003390","AJ20A"
"3","SRM-CABN2-W/I0001","MO-SRM-CAB-BULK/I0002","[SRM-CAB-BULK] Crystallure Supreme Activating Booster Essence Bulk (kg)","L","kg","2023-01-20","2023-01-23","Done","MO/230003386","AJ20A"
"3","M-CSAOC10-W/I0001","MO-M-CSAOC-BULK/I0002","[M-CSAOC-BULK] Wardah Crystallure Supreme Activating Overnight Cream","L","kg","2023-01-17","2023-01-19","Done","MO/230002166","AJ20A"
"3","F-EVLLF02-W/I0002","MO-F-LLUB51W1-WBULK/I0002","[F-LLUB51W1-WBULK] Luminous Liquid Foundation Light Beige Substitusi Wardah","L","kg","2023-01-14","2023-01-18","Done","MO/230002117","AJ16A"
"3","F-EVLLF04-W/I0001","MO-F-LLUNW1-BULK/I0001","[F-LLUNW1-BULK] Bulk Foundation Liquid Luminous Natural WNL","L","kg","2023-01-14","2023-01-19","Done","MO/230002118","AJ16A"
"3","HBW-BWN5D-BD/I0001","MO-HBW-BWD-BULK/I0002","[HBW-BWD-BULK] Biodef Natural Protection Mint + Yuzu Body Wash Antiseptik Alami","L","kg","2023-01-18","2023-01-23","Done","MO/230003372","AJ20A"
"3","MA-MSND-W/I0001","MO-MA-MSND-BULK/I0001","[MA-MSND-BULK] Wardah Nature Daily SuperSerum Mask","L","kg","2023-01-16","2023-01-25","Done","MO/230002354","AJ17A"
"3","CUS-RREFC02-W/I0001","MO-CUS-R2EFC02-BULK/I0001","[CUS-R2EFC02-BULK] Wardah Exclusive Flawless Cover Cushion Revamp 02","L","kg","2023-01-17","2023-01-21","Done","MO/230002157","AJ18A"
"3","CUS-RREFC04-W/I0001","MO-CUS-R2EFC04-BULK/I0001","[CUS-R2EFC04-BULK] Wardah Exclusive Flawless Cover Cushion Revamp 04","L","kg","2023-01-17","2023-01-20","Done","MO/230002158","AJ17A"
"3","MA-MSL-W/I0001","MO-MA-MSL-BULK/I0001","[MA-MSL-BULK] Wardah Lightening SuperSerum Mask","L","kg","2023-01-17","2023-01-26","Done","MO/230003178","AJ18A"
"3","MA-MSAR-W/I0001","MO-MA-MSAR-BULK/I0001","[MA-MSAR-BULK] Wardah Acnederm SuperSerum Mask","L","kg","2023-01-18","2023-01-30","Done","MO/230003374","AJ19A"
"3","MY-RFMICD-W/I0002","MO-FMI-CDFM-BULK/I0004","[FMI-CDFM-BULK] C-Defense Face Mist Bulk","L","kg","2023-01-17","2023-01-20","Done","MO/230003177","AJ17A"
"3","FMI-CDFM-W55ML/I0004","MO-FMI-CDFM-BULK/I0006","[FMI-CDFM-BULK] C-Defense Face Mist Bulk","L","kg","2023-01-21","2023-01-25","Done","MO/230003529","AJ21A"
"3","FW-FWN1-OMG/I0001","MO-FW-FW-BULK/I0008","[FW-FW-BULK] OMG Oh My Glow Peach Glowing Face Wash","VL","kg","2023-01-13","2023-01-19","Done","MO/230002274","AJ14A"
"3","L-EVCL01-W5.5G/I0001","MO-L-EVCL01-BULK/I0001","[L-EVCL01-BULK] Wardah Everyday Cheek and Lip Tint 01 Red, Set, Glow !","L","kg","2023-01-16","2023-01-19","Done","MO/230002149","AJ17A"
"3","REM-RLOIMWN1-W/I0003","MO-REM-RLOIMWB-BULK/I0003","[REM-RLOIMWB-BULK] Wardah Lightening Oil-Infused Micellar Water Fase B Revamp","L","kg","2023-01-17","2023-01-23","Done","MO/230003181","AJ18A"
"3","ES-TGE-MO6G/I0004","MO-ES-CH-BULK/I0004","[ES-CH-BULK] Shiny Glam Eye Shadow Chrome Yellow","P","kg","2023-01-19","2023-01-24","Done","MO/230003274","AJ20A"
"3","ES-TGE-MO6G/I0004","MO-ES-OF-BULK/I0004","[ES-OF-BULK] Shiny Glam Eye Shadow Orange Freak","P","kg","2023-01-17","2023-01-24","Done","MO/230003183","AJ18A"
"3","ES-TGE-MO6G/I0004","MO-ES-G-BULK/I0004","[ES-G-BULK] Shiny Glam Eye Shadow Gold","P","kg","2023-01-18","2023-01-24","Done","MO/230003236","AJ19A"
"3","REM-OIMW-MO/I0006","MO-REM-OIMW-BULK/I0006","[REM-OIMW-BULK] Make Over Powerskin Bi-Phase Micellar Oil Water Fase A","L","kg","2023-01-16","2023-01-18","Done","MO/230002293","AJ17A"
"3","REM-OIMW-MO/I0007","MO-REM-OIMW-BULK/I0007","[REM-OIMW-BULK] Make Over Powerskin Bi-Phase Micellar Oil Water Fase A","L","kg","2023-01-16","2023-01-19","Done","MO/230002292","AJ17B"
"3","REM-OIMW-MO/I0008","MO-REM-OIMW-BULK/I0008","[REM-OIMW-BULK] Make Over Powerskin Bi-Phase Micellar Oil Water Fase A","L","kg","2023-01-17","2023-01-19","Done","MO/230002294","AJ18A"
"3","SS-UVSDSPB-W/I0011","MO-SS-UVSDS-BULK/I0012","[SS-UVSDS-BULK] Wardah UV Shield Essential Sunscreen Gel SPF 30","L","kg","2023-01-16","2023-02-01","Done","MO/230002447","AJ24A"
"3","SS-UVSDSPB-W/I0012","MO-SS-UVSDS-BULK/I0013","[SS-UVSDS-BULK] Wardah UV Shield Essential Sunscreen Gel SPF 30","L","kg","2023-01-16","2023-02-01","Done","MO/230002448","AJ25A"
"3","SS-UVSDSPB-W/I0013","MO-SS-UVSDS-BULK/I0014","[SS-UVSDS-BULK] Wardah UV Shield Essential Sunscreen Gel SPF 30","L","kg","2023-01-16","2023-02-01","Done","MO/230002449","AJ27A"
"3","REM-RLOIMWN1-W/I0003","MO-REM-RLOIMWA-BULK/I0003","[REM-RLOIMWA-BULK] Wardah Lightening Oil-Infused Micellar Water Fase A Revamp","L","kg","2023-01-16","2023-01-23","Done","MO/230002450","AJ18A"
"2","SS-UVSAFE-W/I0002","MO-SS-UVSAFE-BULK/I0002","[SS-UVSAFE-BULK] Wardah UV Shield Aqua Fresh Essence SPF 50","L","kg","2023-01-14","2023-01-25","Done","MO/230002453","AJ14A"
"3","M-RWSDCN2-W/I0003","MO-M-RWSDC-BULK/I0005","[M-RWSDC-BULK] Wardah Crystal Secret Brightening Day Cream","L","kg","2023-01-14","2023-01-25","Done","MO/230002456","AJ21A"
"3","L-CUM07-W/I0002","MO-L-CUM07-BULK/I0002","[L-CUM07-BULK] Wardah Colorfit Ultralight Matte Lipstick 07 Crimson Red","S","kg","2023-01-14","2023-01-20","Done","MO/230002464","AJ16B"
"4","TC-RR3LLF03-W/I0004","MO-TC-R3LLF03-BULK/I0010","[TC-R3LLF03-BULK] Wardah Lightening Powder Foundation Light Feel 03 Sheer Pink","P","kg","2023-01-23","2023-01-27","Done","MO/230003557","AJ30A"
"4","TC-RR3LLF04-W/I0005","MO-TC-R3LLF04-BULK/I0009","[TC-R3LLF04-BULK] Wardah Lightening Powder Foundation Light Feel 04 Natural","P","kg","2023-01-23","2023-01-27","Done","MO/230003558","AJ20A"
"4","TC-W3RELLB1-W12G/I0001","MO-TC-W1C1-BULK/I0001","[TC-W1C1-BULK] Luminous Two Way Cake 01","P","kg","2023-01-24","2023-01-27","Done","MO/230003641","AJ24A"
"4","TC-W3RELLI4-W12G/I0001","MO-TC-W1I2C4-BULK/I0001","[TC-W1I2C4-BULK] Luminous Two Way Cake 04","P","kg","2023-01-23","2023-01-27","Done","MO/230003559","AJ21A"
"4","B-PT05-MO35G/I0001","MO-B-PT05-BULK/I0001","[B-PT05-BULK] Silky Smooth Translucent Powder 05 Snow","P","kg","2023-01-23","2023-01-27","Done","MO/230003560","AJ21A"
"4","B-PT07-MO35G/I0001","MO-B-PT07-BULK/I0001","[B-PT07-BULK] Silky Smooth Translucent Powder 07 Vanilla","P","kg","2023-01-23","2023-01-27","Done","MO/230003562","AJ20A"
"4","TC-PC01-MO12G/I0002","MO-TC-PC01-BULK/I0003","[TC-PC01-BULK] PERFECT COVER TWC 01 LACE","P","kg","2023-01-23","2023-01-27","Done","MO/230003566","AJ26A"
"4","TC-PC02-MO12G/I0002","MO-TC-PC02-BULK/I0005","[TC-PC02-BULK] PERFECT COVER TWC 02 CORAL","P","kg","2023-01-23","2023-01-27","Done","MO/230003564","AJ26A"
"4","TC-PC05-MO12G/I0003","MO-TC-PC05-BULK/I0005","[TC-PC05-BULK] PERFECT COVER TWC 05 CINNAMON","P","kg","2023-01-23","2023-01-27","Done","MO/230003563","AJ25A"
"4","TC-PC06-MO12G/I0002","MO-TC-PC06-BULK/I0002","[TC-PC06-BULK] Perfect Cover TWC 06 Capuccino","P","kg","2023-01-26","2023-01-27","Done","MO/230004129","AJ27A"
"4","TC-PC08-MO12G/I0003","MO-TC-PC08-BULK/I0007","[TC-PC08-BULK] PERFECT COVER TWC 08 HONEY","P","kg","2023-01-23","2023-01-27","Done","MO/230003565","AJ22A"
"4","TC-RPC02-MO12G/I0003","MO-TC-PC02-BULK/I0006","[TC-PC02-BULK] PERFECT COVER TWC 02 CORAL","P","kg","2023-01-23","2023-01-27","Done","MO/230003567","AJ22A"
"4","TC-RPC05-MO12G/I0002","MO-TC-PC05-BULK/I0006","[TC-PC05-BULK] PERFECT COVER TWC 05 CINNAMON","P","kg","2023-01-23","2023-01-27","Done","MO/230003569","AJ23A"
"4","TC-PMC21-MO12G/I0002","MO-TC-PMC21-BULK/I0002","[TC-PMC21-BULK] Make Over Powerstay Matte Powder Foundation C21 Pink Ivory","P","kg","2023-01-23","2023-01-27","Done","MO/230003570","AJ20A"
"4","TC-PMC62-MO12G/I0001","MO-TC-PMC62-BULK/I0001","[TC-PMC62-BULK] Make Over Powerstay Matte Powder Foundation C62 Rich Cocoa","P","kg","2023-01-23","2023-01-27","Done","MO/230003568","AJ25A"
"4","TC-PMN10-MO12G/I0002","MO-TC-PMN10-BULK/I0002","[TC-PMN10-BULK] Make Over Powerstay Matte Powder Foundation N10 Marble","P","kg","2023-01-23","2023-01-27","Done","MO/230003574","AJ21A"
"4","TC-PMN20-MO/I0003","MO-TC-PMN20-BULK/I0003","[TC-PMN20-BULK] Powerstay Matte Powder Foundation N20 Ivory","P","kg","2023-01-23","2023-01-27","Done","MO/230003572","AJ22A"
"4","TC-PMW21-MO/I0002","MO-TC-PMW21-BULK/I0002","[TC-PMW21-BULK] MAKE OVER Powerstay Matte Powder Foundation W21 Coral Ivory","P","kg","2023-01-23","2023-01-27","Done","MO/230003571","AJ24A"
"4","TC-PMW22-MO12G/I0003","MO-TC-PMW22-BULK/I0003","[TC-PMW22-BULK] Make Over Powerstay Matte Powder Foundation W22 Warm Ivory","P","kg","2023-01-23","2023-01-27","Done","MO/230003573","AJ22A"
"4","TC-PMW30-MO/I0002","MO-TC-PMW30-BULK/I0002","[TC-PMW30-BULK] Powerstay Matte Powder Foundation W30 Creme Beige","P","kg","2023-01-23","2023-01-27","Done","MO/230003576","AJ22A"
"4","TC-PMW32-MO/I0003","MO-TC-PMW32-BULK/I0003","[TC-PMW32-BULK] MAKE OVER Powerstay Matte Powder Foundation W32 Warm Beige","P","kg","2023-01-23","2023-01-27","Done","MO/230003577","AJ25A"
"4","TC-PMW33-MO12G/I0001","MO-TC-PMW33-BULK/I0001","[TC-PMW33-BULK] Make Over Powerstay Matte Powder Foundation W33 Honey Beige","P","kg","2023-01-23","2023-01-27","Done","MO/230003575","AJ26A"
"4","TC-PMW41-MO12G/I0002","MO-TC-PMW41-BULK/I0002","[TC-PMW41-BULK] Make Over Powerstay Matte Powder Foundation W41 Coral Sand","P","kg","2023-01-23","2023-01-27","Done","MO/230003578","AJ23A"
"4","TC-PMN30-MO12G/I0002","MO-TC-PMN30-BULK/I0002","[TC-PMN30-BULK] Make Over Powerstay Matte Powder Foundation N30 Natural Beige","P","kg","2023-01-23","2023-01-27","Done","MO/230003579","AJ26A"
"4","TC-PMN30-MO12G/I0003","MO-TC-PMN30-BULK/I0003","[TC-PMN30-BULK] Make Over Powerstay Matte Powder Foundation N30 Natural Beige","P","kg","2023-01-24","2023-01-27","Done","MO/230003646","AJ28A"
"4","B-BSLP-EM/I0026","MO-B-BSLP-BULK/I0026","[B-BSLP-BULK] Emina Bright Stuff Loose Powder","P","kg","2023-01-23","2023-01-27","Done","MO/230003581","AJ24B"
"4","B-BSLP-EM/I0027","MO-B-BSLP-BULK/I0027","[B-BSLP-BULK] Emina Bright Stuff Loose Powder","P","kg","2023-01-23","2023-01-27","Done","MO/230003582","AJ25A"
"4","TC-RR3LLF05-W/I0003","MO-TC-R3LLF05-BULK/I0004","[TC-R3LLF05-BULK] Wardah Lightening Powder Foundation Light Feel 05 Beige","P","kg","2023-01-23","2023-01-27","Done","MO/230003580","AJ21A"
"4","TC-W3RELLB1-W12G/I0002","MO-TC-W1C1-BULK/I0002","[TC-W1C1-BULK] Luminous Two Way Cake 01","P","kg","2023-01-24","2023-01-27","Done","MO/230003642","AJ26A"
"4","TC-W3RELLB1-W12G/I0003","MO-TC-W1C1-BULK/I0003","[TC-W1C1-BULK] Luminous Two Way Cake 01","P","kg","2023-01-25","2023-01-27","Done","MO/230003957","AJ28A"
"4","TC-W3RELB2-W12G/I0001","MO-TC-W1C2-BULK/I0001","[TC-W1C2-BULK] Luminous Two Way Cake 02","P","kg","2023-01-23","2023-01-27","Done","MO/230003583","AJ21A"
"4","TC-W3RELB2-W12G/I0002","MO-TC-W1C2-BULK/I0002","[TC-W1C2-BULK] Luminous Two Way Cake 02","P","kg","2023-01-24","2023-01-27","Done","MO/230003644","AJ24A"
"4","TC-W3RELB2-W12G/I0003","MO-TC-W1C2-BULK/I0003","[TC-W1C2-BULK] Luminous Two Way Cake 02","P","kg","2023-01-25","2023-01-27","Done","MO/230003956","AJ30A"
"4","TC-W3RELI3-W12G/I0002","MO-TC-W1C3-BULK/I0002","[TC-W1C3-BULK] Luminous Two Way Cake 03","P","kg","2023-01-24","2023-01-27","Done","MO/230003650","AJ30A"
"4","TC-W3RELLI4-W12G/I0002","MO-TC-W1I2C4-BULK/I0002","[TC-W1I2C4-BULK] Luminous Two Way Cake 04","P","kg","2023-01-24","2023-01-27","Done","MO/230003647","AJ25A"
"4","TC-W3RELLI4-W12G/I0003","MO-TC-W1I2C4-BULK/I0003","[TC-W1I2C4-BULK] Luminous Two Way Cake 04","P","kg","2023-01-25","2023-01-27","Done","MO/230003958","AJ28A"
"4","B-PT07-MO35G/I0002","MO-B-PT07-BULK/I0002","[B-PT07-BULK] Silky Smooth Translucent Powder 07 Vanilla","P","kg","2023-01-24","2023-01-27","Done","MO/230003648","AJ24A"
"4","TC-PMC31-MO/I0001","MO-TC-PMC31-BULK/I0001","[TC-PMC31-BULK] MAKE OVER Powerstay Matte Powder Foundation C31 Pink Beige","P","kg","2023-01-23","2023-01-27","Done","MO/230003584","AJ21A"
"4","TC-PMN40-MO/I0001","MO-TC-PMN40-BULK/I0001","[TC-PMN40-BULK] Powerstay Matte Powder Foundation N40 Sand","P","kg","2023-01-23","2023-01-27","Done","MO/230003585","AJ21A"
"4","TC-PMW12-MO/I0003","MO-TC-PMW12-BULK/I0003","[TC-PMW12-BULK] MAKE OVER Powerstay Matte Powder Foundation W12 Warm Marble","P","kg","2023-01-23","2023-01-27","Done","MO/230003587","AJ23A"
"4","TC-PMC21-MO12G/I0003","MO-TC-PMC21-BULK/I0003","[TC-PMC21-BULK] Make Over Powerstay Matte Powder Foundation C21 Pink Ivory","P","kg","2023-01-24","2023-01-27","Done","MO/230003656","AJ26A"
"4","TC-PMC21-MO12G/I0004","MO-TC-PMC21-BULK/I0004","[TC-PMC21-BULK] Make Over Powerstay Matte Powder Foundation C21 Pink Ivory","P","kg","2023-01-25","2023-01-27","Done","MO/230003961","AJ30A"
"4","TC-PMN10-MO12G/I0003","MO-TC-PMN10-BULK/I0003","[TC-PMN10-BULK] Make Over Powerstay Matte Powder Foundation N10 Marble","P","kg","2023-01-24","2023-01-27","Done","MO/230003653","AJ24A"
"4","TC-PMW32-MO/I0004","MO-TC-PMW32-BULK/I0004","[TC-PMW32-BULK] MAKE OVER Powerstay Matte Powder Foundation W32 Warm Beige","P","kg","2023-01-24","2023-01-27","Done","MO/230003654","AJ27A"
"4","TC-RPC08-MO12G/I0003","MO-TC-PC08-BULK/I0008","[TC-PC08-BULK] PERFECT COVER TWC 08 HONEY","P","kg","2023-01-23","2023-01-27","Done","MO/230003589","AJ27A"
"4","TC-RPC01-MO12G/I0002","MO-TC-PC01-BULK/I0004","[TC-PC01-BULK] PERFECT COVER TWC 01 LACE","P","kg","2023-01-23","2023-01-27","Done","MO/230003586","AJ25A"
"4","TC-RPC03-MO12G/I0005","MO-TC-PC03-BULK/I0008","[TC-PC03-BULK] PERFECT COVER TWC 03 MAPLE","P","kg","2023-01-23","2023-01-27","Done","MO/230003588","AJ24A"
"4","TC-RPC03-MO12G/I0006","MO-TC-PC03-BULK/I0009","[TC-PC03-BULK] PERFECT COVER TWC 03 MAPLE","P","kg","2023-01-24","2023-01-27","Done","MO/230003659","AJ27A"
"4","TC-RPC04-MO12G/I0003","MO-TC-PC04-BULK/I0004","[TC-PC04-BULK] PERFECT COVER TWC 04 DESERT","P","kg","2023-01-23","2023-01-27","Done","MO/230003878","AJ24A"
"4","TC-RPC04-MO12G/I0004","MO-TC-PC04-BULK/I0005","[TC-PC04-BULK] PERFECT COVER TWC 04 DESERT","P","kg","2023-01-24","2023-01-27","Done","MO/230003879","AJ27A"
"4","B-RBMLP02-EM/I0001","MO-B-BMLPLB2-BULK/I0001","[B-BMLPLB2-BULK] Bare With Me Mineral Loose Powder 02 Light Beige (LPL)","P","kg","2023-01-28","2023-02-02","Done","MO/230004038","AJ31A"
"4","B-R3L01LB-W/I0006","MO-B-R3L01LB-BULK/I0006","[B-R3L01LB-BULK] Wardah Lightening Matte Powder 01 Light Beige","P","kg","2023-01-21","2023-01-25","Done","MO/230003550","AJ23A"
"4","B-R3L01LB-W/I0007","MO-B-R3L01LB-BULK/I0007","[B-R3L01LB-BULK] Wardah Lightening Matte Powder 01 Light Beige","P","kg","2023-01-21","2023-01-26","Done","MO/230003554","AJ23B"
"4","B-R3L02B-W/I0005","MO-B-R3L02B-BULK/I0005","[B-R3L02B-BULK] Wardah Lightening Matte Powder 02 Beige","P","kg","2023-01-21","2023-01-26","Done","MO/230003555","AJ23A"
"4","B-R3L03I-W/I0003","MO-B-R3L03I-BULK/I0003","[B-R3L03I-BULK] Wardah Lightening Matte Powder 03 Ivory","P","kg","2023-01-23","2023-01-27","Done","MO/230003592","AJ24A"
"4","B-CLCLPA-W/I0002","MO-B-CLCLPA-BULK/I0002","[B-CLCLPA-BULK] Colorfit Mattifying Powder 22N Light Ivory","P","kg","2023-01-25","2023-01-28","Done","MO/230003969","AJ26A"
"4","TWC-CLFTA-W/I0003","MO-TWC-CLFTA-BULK/I0004","[TWC-CLFTA-BULK] Colorfit Velvet Powder Foundation 11C Pink Fair","P","kg","2023-01-23","2023-01-25","Done","MO/230003596","AJ23A"
"4","TWC-CLFTE-W/I0004","MO-TWC-CLFTE-BULK/I0005","[TWC-CLFTE-BULK] Colorfit Velvet Powder Foundation 33W Olive Beige","P","kg","2023-01-25","2023-01-28","Done","MO/230003968","AJ25A"
"4","TWC-CLFTRD-W/I0002","MO-TWC-CLFTD-BULK/I0008","[TWC-CLFTD-BULK] Colorfit Velvet Powder Foundation 32N Neutral Beige","P","kg","2023-01-23","2023-01-26","Done","MO/230003590","AJ24A"
"4","TWC-CLFTRE-W/I0002","MO-TWC-CLFTE-BULK/I0006","[TWC-CLFTE-BULK] Colorfit Velvet Powder Foundation 33W Olive Beige","P","kg","2023-01-28","2023-02-01","Done","MO/230004040","AJ31A"
"4","TWC-CLFTRG-W/I0001","MO-TWC-CLFTG-BULK/I0003","[TWC-CLFTG-BULK] Colorfit Velvet Powder Foundation 42N Neutral Sand","P","kg","2023-01-30","2023-02-02","Done","MO/230004045","BJ01A"
"4","TWC-CLFTRF-W/I0002","MO-TWC-CLFTF-BULK/I0004","[TWC-CLFTF-BULK] Colorfit Velvet Powder Foundation 43W Golden Sand","P","kg","2023-01-30","2023-02-02","Done","MO/230004047","BJ01A"
"4","TC-R3LEC01-W/I0003","MO-TC-R3LEC01-BULK/I0004","[TC-R3LEC01-BULK] Wardah Lightening Powder Foundation Extra Cover 01 Light Beige","P","kg","2023-01-30","2023-02-02","Done","MO/230004046","BJ01A"
"4","TC-R3LEC02-W/I0002","MO-TC-R3LEC02-BULK/I0004","[TC-R3LEC02-BULK] Wardah Lightening Powder Foundation Extra Cover 02 Golden Beige","P","kg","2023-01-30","2023-02-03","Done","MO/230004049","BJ01A"
"4","TC-R3LEC03-W/I0002","MO-TC-R3LEC03-BULK/I0004","[TC-R3LEC03-BULK] Wardah Lightening Powder Foundation Extra Cover 03 Sheer Pink","P","kg","2023-01-30","2023-02-03","Done","MO/230004050","BJ02A"
"4","TC-R3LLF02-W/I0012","MO-TC-R3LLF02-BULK/I0021","[TC-R3LLF02-BULK] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige","P","kg","2023-01-25","2023-01-27","Done","MO/230003973","AJ26A"
