"Korporat Code","Name","Net Weight"
"CUS-REFC04-W","Wardah Refill Exclusive Flawless Cover Cushion 04 Natural 15 g","15.0"
"CUS-RREFC04-W","Wardah Refill Exclusive Flawless Cover Cushion 04 Natural 15 g","15.0"
"TC-W0REB4C1-W12GR","Wardah Refill Exclusive Two Way Cake 01 Light Beige 12 gr (Pc(s))","12.0"
"TC-W0REB4C1-W14GR---","Wardah Refill Exclusive Two Way Cake 01 Light Beige 14","14.0"
"TC-R2RE01-W","Wardah Refill Exclusive Two Way Cake 01 Sheer Pink 12 g","12.0"
"TC-RRE01-W","Wardah Refill Exclusive Two Way Cake 01 Sheer Pink 12 g","12.0"
"TC-R2RE02-W","Wardah Refill Exclusive Two Way Cake 02 Light Beige 12 g","12.0"
"TC-RRE02-W","Wardah Refill Exclusive Two Way Cake 02 Light Beige 12 g","12.0"
"TC-W0RESPC2-W12GR","Wardah Refill Exclusive Two Way Cake 02 Sheer Pink 12 gr (Pc(s))","12.0"
"TC-R2RE03-W","Wardah Refill Exclusive Two Way Cake 03 Sandy Beige 12 g","12.0"
"TC-RRE03-W","Wardah Refill Exclusive Two Way Cake 03 Sandy Beige 12 g","12.0"
"TC-W0RESBC3-W12GR","Wardah Refill Exclusive Two Way Cake 03 Sandy Beige 12 gr (Pc(s))","12.0"
"TC-R2RE04-W","Wardah Refill Exclusive Two Way Cake 04 Natural 12 g","12.0"
"TC-RRE04-W","Wardah Refill Exclusive Two Way Cake 04 Natural 12 g","12.0"
"TC-W0RENC4-W12GR","Wardah Refill Exclusive Two Way Cake 04 Natural 12 gr (Pc(s))","12.0"
"TC-RRE05-W","Wardah Refill Exclusive Two Way Cake 05 Coffee Beige 12 g","12.0"
"TC-R2RE05-W","Wardah Refill Exclusive Two Way Cake 05 Coffee Beige 12 g","12.0"
"TC-W0RECBC5-W12GR","Wardah Refill Exclusive Two Way Cake 05 Coffee Beige 12 gr (Pc(s))","12.0"
"TC-RIPMFPF11-W","Wardah Refill Instaperfect MATTE FIT Powder Foundation 11. FAIR 13 g","13.0"
"TC-RIPMFPF12-W","Wardah Refill Instaperfect MATTE FIT Powder Foundation 12. IVORY 13 g","13.0"
"TC-RIPMFPF13-W","Wardah Refill Instaperfect MATTE FIT Powder Foundation 13. BEIGE 13 g","13.0"
"TC-RIPMFPF14-W","Wardah Refill Instaperfect MATTE FIT Powder Foundation 14. CRÉME13 g","13.0"
"TC-RRIPMFPF11-W","Wardah Refill Instaperfect MATTE FIT Powder Foundation Slongsong A 13 g","13.0"
"TC-RRIPMFPF12-W","Wardah Refill Instaperfect MATTE FIT Powder Foundation Slongsong B 13 g","13.0"
"TC-RRIPMFPF13-W","Wardah Refill Instaperfect MATTE FIT Powder Foundation Slongsong C 13 g","13.0"
"TC-RRIPMFPF14-W","Wardah Refill Instaperfect MATTE FIT Powder Foundation Slongsong D 13 g","13.0"
"CUS-RIPMB11-W15G","Wardah Refill Instaperfect MINERALIGHT MATTE BB Cushion 11. FAIR 15 g","15.0"
"CUS-RIPMB12-W15G","Wardah Refill Instaperfect MINERALIGHT MATTE BB Cushion 12. IVORY 15 g","15.0"
"CUS-RIPMB13-W15G","Wardah Refill Instaperfect MINERALIGHT MATTE BB Cushion 13. BEIGE 15 g","15.0"
"CUS-RIPMB14-W15G","Wardah Refill Instaperfect MINERALIGHT MATTE BB Cushion 14. CRÉME 15 g","15.0"
"CUS-RRIPMB11-W","Wardah Refill Instaperfect MINERALIGHT MATTE BB Cushion Slongsong A 15 g","15.0"
"CUS-RRIPMB12-W","Wardah Refill Instaperfect MINERALIGHT MATTE BB Cushion Slongsong B 15 g","15.0"
"CUS-RRIPMB13-W","Wardah Refill Instaperfect MINERALIGHT MATTE BB Cushion Slongsong C 15 g","15.0"
"CUS-RRIPMB14-W","Wardah Refill Instaperfect MINERALIGHT MATTE BB Cushion Slongsong D 15 g","15.0"
"TC-RLPGBB01-W11GR","Wardah Refill Lightening BB Cake Powder 01 Light 11 gr","11.0"
"TC-RLPGBB02-W11GR","Wardah Refill Lightening BB Cake Powder 02 Sheer Pink 11 gr","11.0"
"TC-RLPGBB03-W11GR","Wardah Refill Lightening BB Cake Powder 03 Natural 11 gr","11.0"
"TC-RR3LEC01-W","Wardah Refill Lightening Powder Foundation Extra Cover 01 Light Beige 10 g","10.0"
"TC-RR3LEC02-W","Wardah Refill Lightening Powder Foundation Extra Cover 02 Golden Beige 10 g","10.0"
"TC-RR3LEC03-W","Wardah Refill Lightening Powder Foundation Extra Cover 03 Sheer Pink 10 g","10.0"
"TC-RR3LEC04-W","Wardah Refill Lightening Powder Foundation Extra Cover 04 Natural 10 g","10.0"
"TC-RR3LLF01-W","Wardah Refill Lightening Powder Foundation Light Feel 01 Light Beige 12 g","12.0"
"TC-RR4LLF01-W","Wardah Refill Lightening Powder Foundation Light Feel 01 Revamp 12 g","12.0"
"TC-RR3LLF02-W","Wardah Refill Lightening Powder Foundation Light Feel 02 Golden Beige 12 g","12.0"
"TC-RR4LLF02-W","Wardah Refill Lightening Powder Foundation Light Feel 02 Revamp 12 g","12.0"
"TC-RR4LLF03-W","Wardah Refill Lightening Powder Foundation Light Feel 03 Revamp 12 g","12.0"
"TC-RR3LLF03-W","Wardah Refill Lightening Powder Foundation Light Feel 03 Sheer Pink 12 g","12.0"
"TC-RR3LLF04-W","Wardah Refill Lightening Powder Foundation Light Feel 04 Natural 12 g","12.0"
"TC-RR4LLF04-W","Wardah Refill Lightening Powder Foundation Light Feel 04 Revamp 12 g","12.0"
"TC-RR3LLF05-W","Wardah Refill Lightening Powder Foundation Light Feel 05 Beige 12 g","12.0"
"TC-RR4LLF05-W","Wardah Refill Lightening Powder Foundation Light Feel 05 Revamp 12 g","12.0"
"TC-RR3LLF06-W","Wardah Refill Lightening Powder Foundation Light Feel 06 Ivory 12 g","12.0"
"TC-RR4LLF06-W","Wardah Refill Lightening Powder Foundation Light Feel 06 Revamp 12 g","12.0"
"TC-RR3LLF07-W","Wardah Refill Lightening Powder Foundation Light Feel 07 Honey Beige 12 g","12.0"
"TC-RR4LLF07-W","Wardah Refill Lightening Powder Foundation Light Feel 07 Revamp 12 g","12.0"
"TC-RRLEC01-W10G","Wardah Refill Lightening Two Way Cake Extra Cover 01 Light Beige 10 g","10.0"
"TC-RR2LEC01-W","Wardah Refill Lightening Two Way Cake Extra Cover 01 Light Beige 10 g","10.0"
"TC-W0RLECB4C1-W10GR","Wardah Refill Lightening Two Way Cake Extra Cover 01 Light Beige 10 gr (Pc(s))","10.0"
"TC-RRLEC02-W10G","Wardah Refill Lightening Two Way Cake Extra Cover 02 Golden Beige 10 g","10.0"
"TC-RR2LEC02-W","Wardah Refill Lightening Two Way Cake Extra Cover 02 Golden Beige 10 g","10.0"
"TC-W0RLECB5C2-W10GR","Wardah Refill Lightening Two Way Cake Extra Cover 02 Golden Beige 10 gr (Pc(s))","10.0"
"TC-RRLEC03-W10G","Wardah Refill Lightening Two Way Cake Extra Cover 03 Sheer Pink 10 g","10.0"
"TC-RR2LEC03-W","Wardah Refill Lightening Two Way Cake Extra Cover 03 Sheer Pink 10 g","10.0"
"TC-W0RLECSPC3-W10GR","Wardah Refill Lightening Two Way Cake Extra Cover 03 Sheer Pink 10 gr (Pc(s))","10.0"
"TC-RRLEC04-W10G","Wardah Refill Lightening Two Way Cake Extra Cover 04 Natural 10 g","10.0"
"TC-RR2LEC04-W","Wardah Refill Lightening Two Way Cake Extra Cover 04 Natural 10 g","10.0"
"TC-W0RLECNC4-W10GR","Wardah Refill Lightening Two Way Cake Extra Cover 04 Natural 10 gr (Pc(s))","10.0"
"TC-W0RLSPC4-W12GR","Wardah Refill Lightening Two Way Cake Extra Cover 04 Natural 12 gr (Pc(s))","12.0"
"TC-RRLLF01-W12G","Wardah Refill Lightening Two Way Cake Light Feel 01 Light Beige 12 g","12.0"
"TC-RR2LLF01-W","Wardah Refill Lightening Two Way Cake Light Feel 01 Light Beige 12 g","12.0"
"TC-W1RLB4C1-W12GR","Wardah Refill Lightening Two Way Cake Light Feel 01 Light Beige 12 gr","12.0"
"TC-W1RLB4C1S-W12GR","Wardah Refill Lightening Two Way Cake Light Feel 01 Light Beige S 12 gr (pc(s))","12.0"
"TC-RR2LLF02-W","Wardah Refill Lightening Two Way Cake Light Feel 02 Golden Beige 12 g","12.0"
"TC-RRLLF02-W12G","Wardah Refill Lightening Two Way Cake Light Feel 02 Golden Beige 12 g","12.0"
"TC-W1RLB5C2-W12GR","Wardah Refill Lightening Two Way Cake Light Feel 02 Golden Beige 12 gr","12.0"
"TC-W1RLB5C2S-W12GR","Wardah Refill Lightening Two Way Cake Light Feel 02 Golden Beige S 12 gr (pc(s))","12.0"
"TC-RRLLF03-W12G","Wardah Refill Lightening Two Way Cake Light Feel 03 Sheer Pink 12 g","12.0"
"TC-RR2LLF03-W","Wardah Refill Lightening Two Way Cake Light Feel 03 Sheer Pink 12 g","12.0"
"TC-W1RLSPC3-W12 GR","Wardah Refill Lightening Two Way Cake Light Feel 03 Sheer Pink 12 gr","12.0"
"TC-W1RLSPC3S-W12GR","Wardah Refill Lightening Two Way Cake Light Feel 03 Sheer Pink S 12 gr (pc(s))","12.0"
"TC-RRLLF04-W12G","Wardah Refill Lightening Two Way Cake Light Feel 04 Natural 12 g","12.0"
"TC-RR2LLF04-W","Wardah Refill Lightening Two Way Cake Light Feel 04 Natural 12 g","12.0"
"TC-W1RLNC4-W12GR","Wardah Refill Lightening Two Way Cake Light Feel 04 Natural 12 gr","12.0"
"TC-W1RLNC4S-W12GR","Wardah Refill Lightening Two Way Cake Light Feel 04 Natural S 12 gr (pc(s))","12.0"
"TC-RRLLF05-W","Wardah Refill Lightening Two Way Cake Light Feel 05 Beige 12 g","12.0"
"TC-RRLLF06-W","Wardah Refill Lightening Two Way Cake Light Feel 06 Ivory 12 g","12.0"
"TC-RRLLF07-W","Wardah Refill Lightening Two Way Cake Light Feel 07 Honey Beige 12 g","12.0"
"M-AGDC-W17ML","Wardah Renew You Anti Aging Day Cream 17 ml (pc(s))","15.8355"
"M-AGDC-W30GR","Wardah Renew You Anti Aging Day Cream 30 gr (Pc(s))","30.0"
"EC-RYAG-W10ML","Wardah Renew You Anti Aging Eye Cream 10 ml","9.9208"
"EC-RYAG-W15ML","Wardah Renew You Anti Aging Eye Cream 15 ml (Pc(s))","15.0"
"FW-RYAG-W100ML","Wardah Renew You Anti Aging Facial Wash 100 ml (Pc(s))","100.0"
"SRM-RAGIS-W","Wardah Renew You Anti Aging Intensive Serum 17 ml (New Pack)","16.15"
"SRM-AGIS-W17ML","Wardah Renew You Anti Aging Intensive Serum 17 ml (Pc(s))","16.1857"
"SRM-RYAGI5-W","Wardah Renew You Anti Aging Intensive Serum 5 ml","5.11"
"SRM-RYAGI5P-W","Wardah Renew You Anti Aging Intensive Serum 5 ml <SFG>","0.0"
"M-AGNC-W17ML","Wardah Renew You Anti Aging Night Cream 17 ml (pc(s))","15.8355"
"M-AGNC-W30GR","Wardah Renew You Anti Aging Night Cream 30 gr (Pc(s))","30.0"
"M-RRYDCN1-W","Wardah Renew You Day Cream 15 g (Pc(s))","15.0"
"M-RRYDCN2-W","Wardah Renew You Day Cream 30 g (Pc(s))","30.0"
"P-NFSAGNC2RRYDCN2-W","Wardah Renew You Day Cream 30 g bundling Wardah NFS Renew You Anti Aging Night Cream 2 ml","0.0"
"P-NFSAGNC3RRYDCN2-W","Wardah Renew You Day Cream 30 g bundling Wardah NFS Renew You Anti Aging Night Cream 3 ml","0.0"
"P-NFSAGNC5RRYDCN2-W","Wardah Renew You Day Cream 30 g bundling Wardah NFS Renew You Anti Aging Night Cream 5 ml","0.0"
"M-RYDC9-W","Wardah Renew You Day Cream 9 g","9.0"
"M-RRYDCN3-W","Wardah Renew You Day Cream 9 g (Pc(s))","9.0"
"M-RYDC9P-W","Wardah Renew You Day Cream 9 g <SFG>","9.0"
"EC-RRYAG-W","Wardah Renew You Eye Cream 10 g (Pc(s))","10.0"
"FW-RRYAG-W","Wardah Renew You Facial Wash 100 ml (Pc(s))","103.0"
"P-NFSAGIS2RRYAG-W","Wardah Renew You Facial Wash 100 ml bundling Wardah NFS Renew You Anti Aging Intensive Serum 2 ml","0.0"
"P-NFSAGIS5RRYAG-W","Wardah Renew You Facial Wash 100 ml bundling Wardah NFS Renew You Anti Aging Intensive Serum 5 ml","0.0"
"FW-RYAG1-W","Wardah Renew You Facial Wash 20 ml","20.6"
"FM-RYUL-W30G","Wardah Renew You HydraFirm Sleeping Mask 30 g","30.0"
"SRM-RYTEN3-W","Wardah Renew You Micro Droplet Toner Essence 30 ml","30.771"
"SRM-RYTEN3P-W","Wardah Renew You Micro Droplet Toner Essence 30 ml <SFG>","30.771"
"M-RRYNCN1-W","Wardah Renew You Night Cream 15 g (Pc(s))","15.0"
"M-RRYNCN2-W","Wardah Renew You Night Cream 30 g (Pc(s))","30.0"
"P-RY1E-W","Wardah Renew You Package 1","1.0"
"P-RY2E-W","Wardah Renew You Package 2","1.0"
"SRM-RRYTEN2-W","Wardah Renew You Toner Essence 100 ml (Pc(s))","102.57"
"SRM-RRYTEN1-W","Wardah Renew You Toner Essence 50 ml (Pc(s))","51.285"
"SRM-AGTE-W100ML","Wardah Renew You Treatment Essence 100 ml (Pc(s))","101.48"
"SRM-AGTEN3-W","Wardah Renew You Treatment Essence 50 ml","50.74"
"P-RYTK-W","Wardah Renew You Trial Kit","44.0"
"SRM-RRYIS-W","Wardah Renew You Intensive Serum 15 ml (Pc(s))","0.0"
"SRM-RRYUMS-W","Wardah Renew You Intensive Serum 30 ml (Pc(s))","28.5"
"D-W1R1HER-W60ML","Wardah Roll On For Her 60 ml","57.6"
"D-W1R1HIM-W60ML","Wardah Roll On For Him 60 ml","57.6"
"P-SDC-W","Wardah Scarf Designer Chocolate","1.0"
"P-SDT-W","Wardah Scarf Designer Toscha","1.0"
"BP-SBSBM-W100ML","Wardah Scentsation Bliss Body Mist 100 ml (Pc(s))","100.0"
"BP-SBSE-W35ML","Wardah Scentsation Bliss Eau De Toilette 35 ml (Pc(s))","35.0"
"BP-SJYBM-W100ML","Wardah Scentsation Joyful Body Mist 100 ml (Pc(s))","100.0"
"BP-SJYE-W35ML","Wardah Scentsation Joyful Eau De Toilette 35 ml (Pc(s))","35.0"
"BP-SPNBM-W100ML","Wardah Scentsation Passion Body Mist 100 ml (Pc(s))","100.0"
"BP-SPNE-W35ML","Wardah Scentsation Passion Eau De Toilette 35 ml (Pc(s))","35.0"
"BP-SPCBM-W100ML","Wardah Scentsation Peaceful Body Mist 100 ml (Pc(s))","100.0"
"BP-SPCE-W35ML","Wardah Scentsation Peaceful Eau De Toilette 35 ml (Pc(s))","35.0"
"BP-SPRBM-W100ML","Wardah Scentsation Purity Body Mist 100 ml (Pc(s))","100.0"
"BP-SPRE-W35ML","Wardah Scentsation Purity Eau De Toilette 35 ml (Pc(s))","35.0"
"REM-SBMW-W200ML","Wardah Seaweed Cleansing Micellar Water 200 ml (Pc(s))","0.0"
"REM-SENGMW-W","Wardah Sensitive Skin Cica Gentle Micellar Water 100 ml","100.0"
"FMI-SENSFS-W","Wardah Sensitive Skin Cica Soothing Mist 50 ml","50.0"
"TES-SRLT-W","Wardah Set Refill Tester Lipstick Toko Wardah (Pc(s))","1.0"
"P-SA3E-W","Wardah Shampoo bundle 3 pcs A","1.0"
"P-SB3E-W","Wardah Shampoo bundle 3 pcs B","1.0"
"P-SC3E-W","Wardah Shampoo bundle 3 pcs C","1.0"
"P-SD3E-W","Wardah Shampoo bundle 3 pcs D","1.0"
"LW-W3O-W150ML","Wardah Soft Body Scrub With Olive 150 ml (Pc(s))","133.5"
"LW-W3O-W240ML","Wardah Soft Body Scrub With Olive 240 ml (Pc(s))","213.6"
"LW-W3P-W150ML","Wardah Soft Body Scrub With Passion Fruit 150 ml (Pc(s))","133.5"
"LW-W3S-W150ML","Wardah Soft Body Scrub With Strawberry 150 ml (Pc(s))","150.0"
"P-SCE-W","Wardah Sun Care Package","1.0"
"SS-NSSPF30-W","Wardah Sunscreen Gel SPF 30 40 ml","0.0"
"M-W3GT1-W40ML","Wardah Sunscreen Gel SPF 30 40 ml (Pc(s))","36.632"
"M-GT1NP-W40ML","Wardah Sunscreen Gel SPF 30 Non Perfume 40 ml (Pc(s))","36.632"
"SS-NSSPF50-W","Wardah Sunscreen Gel SPF 50 PA+++ for Face and Body 40 ml","0.0"
"P-MAB-W","Wardah SuperSerum Mask x2 - C-defense & Perfect Bright","40.8"
"P-MAA-W","Wardah SuperSerum Mask x2 - Lightening & Acnederm","40.8"
"M-W2WSTDC-W20ML","Wardah TESTER White Secret Tinted Day Cream 20 ml (Pc(s))","0.0"
"A-W2TFP-W25GR","Wardah Tester Acne Face Powder 25 gr (Pc(s))","25.0"
"MY-TAASTG-W15ML","Wardah Tester Acnederm Acne Spot Treatment Gel 15 ml","0.0"
"A-TSATG-W","Wardah Tester Acnederm Acne Spot Treatment Gel 15 ml","0.0"
"A-TDM-W","Wardah Tester Acnederm Day Moisturizer 40 ml","0.0"
"MY-TADM-W40ML","Wardah Tester Acnederm Day Moisturizer 40 ml","0.0"
"MY-TAFP-W20G","Wardah Tester Acnederm Face Powder 20 g","20.0"
"A-TFP-W","Wardah Tester Acnederm Face Powder 20 g","20.0"
"MY-TANTM-W40ML","Wardah Tester Acnederm Night Treatment Moisturizer 40 ml","0.0"
"A-TNTM-W","Wardah Tester Acnederm Night Treatment Moisturizer 40 ml","0.0"
"A-TBPCB-W","Wardah Tester Acnederm Pore Blackhead Balm 20 g","20.0"
"MY-TAPBB-W20G","Wardah Tester Acnederm Pore Blackhead Balm 20 g","20.0"
"A-TPRT-W","Wardah Tester Acnederm Pore Refining Toner 100 ml","0.0"
"MY-TAPRT-W100ML","Wardah Tester Acnederm Pore Refining Toner 100 ml","0.0"
"A-TPFC-W","Wardah Tester Acnederm Pure Foaming Cleanser 60 ml","0.0"
"MY-TAPFC-W60ML","Wardah Tester Acnederm Pure Foaming Cleanser 60 ml","0.0"
"FMI-W2THFM-W55ML","Wardah Tester Aloe Hydramild Face Mist 55 ml (Pc(s))","0.0"
"B-TBLFP03-W30GR","Wardah Tester Besar Luminous Face Powder 03 30 gr (Pc(s))","30.0"
"B-TBLFP04-W30GR","Wardah Tester Besar Luminous Face Powder 04 30 gr (Pc(s))","30.0"
"MY-TBOA-W4G","Wardah Tester Blush On A 4 g","4.0"
"MY-TBOB-W4G","Wardah Tester Blush On B 4 g","4.0"
"MY-TBOC-W4G","Wardah Tester Blush On C 4 g","4.0"
"MY-TBOD-W4G","Wardah Tester Blush On D 4 g","4.0"
"BP-TBME-W200ML","Wardah Tester Body Mist ETERNAL 200 ml (pc(s))","0.0"
"BP-TBME-W27ML","Wardah Tester Body Mist ETERNAL 27 ml (Pc(s))","0.0"
"BP-TBMF-W200ML","Wardah Tester Body Mist FLAME 200 ml (Pc(s))","0.0"
"BP-TBMF-W27ML","Wardah Tester Body Mist FLAME 27 ml (Pc(s))","0.0"
"BP-TBMI-W200ML","Wardah Tester Body Mist INNOCENCE 200 ml (pc(s))","0.0"
"BP-TBMS-W200ML","Wardah Tester Body Mist SHINE 200 ml (pc(s))","0.0"
"BP-TBMSR-W200ML","Wardah Tester Body Mist SPARKS 200 ml (pc(s))","0.0"
"DDC-W2TCDL-W20ML","Wardah Tester C-Defense DD Cream Light 20 ml (Pc(s))","0.0"
"DDC-W2TCDN-W20ML","Wardah Tester C-Defense DD Cream Natural 20 ml (Pc(s))","0.0"
"FW-TCD-W100ML","Wardah Tester C-Defense Energizing Creamy Wash 100 ml","0.0"
"MY-TFWCD-W100ML","Wardah Tester C-Defense Energizing Creamy Wash 100 ml","0.0"
"FW-TCD-W60ML","Wardah Tester C-Defense Energizing Creamy Wash 60 ml","0.0"
"FMI-W2TCDFM-W55ML","Wardah Tester C-Defense Face Mist 55 ml (Pc(s))","0.0"
"SRM-W2CD-W17ML","Wardah Tester C-Defense Serum 17 ml (Pc(s))","0.0"
"MY-TDDCCDL-W20ML","Wardah Tester C-defense DD Cream 01 Light 20 ml","0.0"
"MY-TDDCCDN-W20ML","Wardah Tester C-defense DD Cream 02 Natural 20 ml","0.0"
"MY-TFMICD-W55ML","Wardah Tester C-defense Face Mist 55 ml","0.0"
"MY-TSRMCD-W17ML","Wardah Tester C-defense Serum 17 ml","0.0"
"L-TPC-W10GR","Wardah Tester ChocoAholic Lip Palette 10 gr (Pc(s))","10.0"
"MY-TLPC-W10G","Wardah Tester Chocoaholic Lip Palette 10 g","10.0"
"CM-W2TCND-W150ML","Wardah Tester Cleanser Normal To Dry Skin 150 ml (Pc(s))","0.0"
"L-TCCUM-W","Wardah Tester Colek Colorfit Ultralight Matte Lipstick 3.2 g","3.2"
"L-TCEMM-W","Wardah Tester Colek Exclusive Moist dan Matte Lipstick 10.8 g","10.8"
"L-TCIML-W","Wardah Tester Colek Intense Matte dan Longlasting Lipstick 14 g","14.0"
"L-TMCIML-W","Wardah Tester Colek Intense Matte dan Longlasting Lipstik 14gr","14.0"
"BO-W2TA-W4GR","Wardah Tester Container Blush On Seri A 4 gr (Pc(s))","4.0"
"BO-W2TB-W4GR","Wardah Tester Container Blush On Seri B 4 gr (Pc(s))","4.0"
"BO-W2TC-W4GR","Wardah Tester Container Blush On Seri C 4 gr (Pc(s))","4.0"
"BO-W2TD-W4GR","Wardah Tester Container Blush On Seri D 4 gr (Pc(s))","4.0"
"B-W2TELCP01-W14G","Wardah Tester Container Evd Lum Compact Powder 01 Light Beige 14 g","14.0"
"B-W2TELCP02-W14G","Wardah Tester Container Evd Lum Compact Powder 02 Beige 14 g","14.0"
"B-W2TELCP03-W14G","Wardah Tester Container Evd Lum Compact Powder 03 Ivory 14 g","14.0"
"B-W2TELCP04-W14G","Wardah Tester Container Evd Lum Compact Powder 04 Natural 14 g","14.0"
"F-W2TELCECSP-W8.5GR","Wardah Tester Container Evd Lum Creamy Foundation Extra Cover 01 Sheer Pink 8.5 gr (Pc(s))","8.5"
"F-W2TELCECB51-W8.5GR","Wardah Tester Container Evd Lum Creamy Foundation Extra Cover 02 Light Beige 8.5 gr (Pc(s))","8.5"
"F-W2TELCECB5-W8.5GR","Wardah Tester Container Evd Lum Creamy Foundation Extra Cover 03 Beige 8.5 gr (Pc(s))","8.5"
"F-W2TELCECN-W8.5GR","Wardah Tester Container Evd Lum Creamy Foundation Extra Cover 04 Natural 8.5 gr (Pc(s))","8.5"
"F-W2TELCLFSP-W11GR","Wardah Tester Container Evd Lum Creamy Foundation Light Feel 01 Sheer Pink11 gr (Pc(s))","11.0"
"F-W2TELCLFB51-W11GR","Wardah Tester Container Evd Lum Creamy Foundation Light Feel 02 Light Beige 11 gr (Pc(s))","11.0"
"F-W2TELCLFB5-W11GR","Wardah Tester Container Evd Lum Creamy Foundation Light Feel 03 Beige 11 gr (Pc(s))","11.0"
"F-W2TELCLFN-W11GR","Wardah Tester Container Evd Lum Creamy Foundation Light Feel 04 Natural 11 gr (Pc(s))","11.0"
"B-W2TELFP01-W30GR","Wardah Tester Container Evd Lum Face Powder 01 Light Beige 30 gr (Pc(s))","30.0"
"B-W2TELFP02-W30GR","Wardah Tester Container Evd Lum Face Powder 02 Beige 30 gr (Pc(s))","30.0"
"B-W2TELFP03-W30GR","Wardah Tester Container Evd Lum Face Powder 03 Ivory 30 gr (Pc(s))","30.0"
"B-W2TELFP04-W30GR","Wardah Tester Container Evd Lum Face Powder 04 Natural 30 gr (Pc(s))","30.0"
"F-W2TELLNW-W40ML","Wardah Tester Container Evd Lum Liquid Foundation 01 Natural White 40 ml (Pc(s))","0.0"
"F-W2TELLB51-W40ML","Wardah Tester Container Evd Lum Liquid Foundation 02 Light Beige 40 ml (Pc(s))","0.0"
"F-W2TELLB5-W40ML","Wardah Tester Container Evd Lum Liquid Foundation 03 Beige 40 ml (Pc(s))","0.0"
"F-W2TELLN-W40ML","Wardah Tester Container Evd Lum Liquid Foundation 04 Natural 40 ml (Pc(s))","0.0"
"TC-W2TELLB1-W12G","Wardah Tester Container Evd Lum Two Way Cake 01 Light Beige 12 g","12.0"
"TC-W2TELB2-W12G","Wardah Tester Container Evd Lum Two Way Cake 02 Beige 12 g","12.0"
"TC-W2TELI3-W12G","Wardah Tester Container Evd Lum Two Way Cake 03 Ivory 12 g","12.0"
"TC-W2TELLI4-W12G","Wardah Tester Container Evd Lum Two Way Cake 04 Light Ivory 12 g","12.0"
"F-TCEC01-W10GR","Wardah Tester Container Exclusive Creamy Foundation 01 10 gr (Pc(s))","10.0"
"F-TCEC02-W10GR","Wardah Tester Container Exclusive Creamy Foundation 02 10 gr (Pc(s))","10.0"
"F-TCEC03-W10GR","Wardah Tester Container Exclusive Creamy Foundation 03 10 gr (Pc(s))","10.0"
"F-TCEC04-W10GR","Wardah Tester Container Exclusive Creamy Foundation 04 10 gr (Pc(s))","10.0"
"L-W2TE20-W3.8GR","Wardah Tester Container Exclusive Lipstick 20 Pink Pearl 3.8 gr (Pc(s))","3.8"
"L-W2TE21-W3.8GR","Wardah Tester Container Exclusive Lipstick 21 Orchid Pink 3.8 gr (Pc(s))","3.8"
"L-W2TE23-W3.8GR","Wardah Tester Container Exclusive Lipstick 23 Ruby Red 3.8 gr (Pc(s))","3.8"
"L-W2TE26-W3.8GR","Wardah Tester Container Exclusive Lipstick 26 Mango 3.8 gr (Pc(s))","3.8"
"L-W2TE28-W3.8GR","Wardah Tester Container Exclusive Lipstick 28 Rose Purple 3.8 gr (Pc(s))","3.8"
"L-W2TE29-W3.8GR","Wardah Tester Container Exclusive Lipstick 29 Lavender 3.8 gr (Pc(s))","3.8"
"L-W2TE30-W3.8GR","Wardah Tester Container Exclusive Lipstick 30 Golden Coral 3.8 gr (Pc(s))","3.8"
"L-W2TE31-W3.8GR","Wardah Tester Container Exclusive Lipstick 31 Rose Wood 3.8 gr (Pc(s))","3.8"
"L-W2TE32-W3.8GR","Wardah Tester Container Exclusive Lipstick 32 Sheer Brown 3.8 gr (Pc(s))","3.8"
"L-W2TE34-W3.8GR","Wardah Tester Container Exclusive Lipstick 34 Sweet Orchid 3.8 gr (Pc(s))","3.8"
"L-W2TE35-W3.8GR","Wardah Tester Container Exclusive Lipstick 35 Great Berry 3.8 gr (Pc(s))","3.8"
"L-W2TE36-W3.8GR","Wardah Tester Container Exclusive Lipstick 36 Sugary Pink 3.8 gr (Pc(s))","3.8"
"L-W2TE37-W3.8GR","Wardah Tester Container Exclusive Lipstick 37 Pink Lovers 3.8 gr (Pc(s))","3.8"
"L-W2TE40-W3.8GR","Wardah Tester Container Exclusive Lipstick 40 Diva 3.8 gr (Pc(s))","3.8"
"L-W2TE41-W3.8GR","Wardah Tester Container Exclusive Lipstick 41 Charming Red 3.8 gr (Pc(s))","3.8"
"L-W2TE42-W3.8GR","Wardah Tester Container Exclusive Lipstick 42 Precious Violet 3.8 gr (Pc(s))","3.8"
"L-W2TE43-W3.8GR","Wardah Tester Container Exclusive Lipstick 43 Magnificent Red 3.8 gr (Pc(s))","3.8"
"L-W2TE44-W3.8GR","Wardah Tester Container Exclusive Lipstick 44 Daring Brown 3.8 gr (Pc(s))","3.8"
"L-W2TE45-W3.8GR","Wardah Tester Container Exclusive Lipstick 45 Maroon Style 3.8 gr (Pc(s))","3.8"
"L-W2TE46-W3.8GR","Wardah Tester Container Exclusive Lipstick 46 Chic Magenta 3.8 gr (Pc(s))","3.8"
"L-W2TE47-W3.8GR","Wardah Tester Container Exclusive Lipstick 47 Light Rose 3.8 gr (Pc(s))","3.8"
"L-W2TE48-W3.8GR","Wardah Tester Container Exclusive Lipstick 48 Rosemary 3.8 gr (Pc(s))","3.8"
