Process code;Routing Type;Item code;Refill code;Bulk code;Bulk size;Bulk size_FM;Priority;Filling/Packing line code;Filling/Packing ALT;Filling/Packing loss rate;Filling/Packing production rate;Filling/Packing production rate with change over;Efficiency of Packing;Pressing code;Pressing ALT.;Pressing loss rate;Pressing production rate;Pressing production rate with change over;Efficiency of Pressing;Shieving code;Shieving ALT.;Shieving loss rate;Shieving production rate;Shieving production rate with change over;Efficiency of Shieving;Grinding code;Grinding ALT.;Grinding loss rate;Grinding production rate;Grinding production rate with change over;Efficiency of Grinding;Mixing code;Mixing ALT.;Mixing loss rate;Mixing production rate;Mixing production rate with change over;Efficiency of Mixing;Weighing code;Weighing ALT.;Weighing loss rate;Weighing production rate;Weighing production rate with change over;Efficiency of Weighing;Labelling line code;Labelling ALT;Labelling loss rate;Labelling production rate;Labelling production rate with change over;Efficiency of Labelling
STD;PR01;A-FP-W20G;;A-FPW3-BULK;100;100;NOMINAL_LINE;LPP02;1;0.0784;720;629.79;0.87;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.8;0.36;0.45;PSM01;1;0;0.4;0.29;0.71;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;B-BSLP-EM;;B-BSLP-BULK;300;300;NOMINAL_LINE;LPP01;1;0.043;480;442.69;0.92;;;;;;;RUSSEL02;1;0;1;1;1;PVT04;1;0;0.31;0.19;0.62;PSM18;1;0;0.25;0.2;0.8;PWE01;1;0;0.57;0.57;1;;;;;;
STD;PR01;B-CLCLPA-W;;B-CLCLPA-BULK;40;40;SECONDARY_LINE;LPP02;1;0.064;960;775.38;0.81;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.8;0.5;0.63;PSM11;1;0;0.4;0.29;0.71;PWE01;1;0;1.2;1.2;1;;;;;;
STD;PR01;B-CLCLPA-W;;B-CLCLPA-BULK;60;60;NOMINAL_LINE;LPP02;1;0.076;960;775.38;0.81;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.8;0.5;0.63;PSM01;1;0;0.4;0.31;0.77;PWE01;1;0;1.2;1.2;1;;;;;;
STD;PR01;B-CLCLPB-W;;B-CLCLPB-BULK;40;40;SECONDARY_LINE;LPP02;1;0.064;960;775.38;0.81;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.8;0.5;0.63;PSM11;1;0;0.4;0.29;0.71;PWE01;1;0;1.2;1.2;1;;;;;;
STD;PR01;B-CLCLPB-W;;B-CLCLPB-BULK;60;60;NOMINAL_LINE;LPP02;1;0.076;960;775.38;0.81;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.8;0.5;0.63;PSM01;1;0;0.4;0.31;0.77;PWE01;1;0;1.2;1.2;1;;;;;;
STD;PR01;B-CLCLPC-W;;B-CLCLPC-BULK;40;40;SECONDARY_LINE;LPP02;1;0.064;960;775.38;0.81;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.8;0.5;0.63;PSM11;1;0;0.4;0.29;0.71;PWE01;1;0;1.2;1.2;1;;;;;;
STD;PR01;B-CLCLPC-W;;B-CLCLPC-BULK;60;60;NOMINAL_LINE;LPP02;1;0.076;960;775.38;0.81;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.8;0.5;0.63;PSM01;1;0;0.4;0.31;0.77;PWE01;1;0;1.2;1.2;1;;;;;;
STD;PR01;B-CLCLPD-W;;B-CLCLPD-BULK;40;40;NOMINAL_LINE;LPP02;1;0.064;960;709.76;0.74;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.8;0.5;0.63;PSM11;1;0;0.4;0.29;0.71;PWE01;1;0;1.2;1.2;1;;;;;;
STD;PR01;B-CPGR01-W;;B-CPGR01-BULK;60;60;SECONDARY_LINE;LPP02;1;0.0123;600;526.67;0.88;;;;;;;RUSSEL01;1;0;1;1;1;PVT01;1;0;0.5;0.36;0.73;PSM01;1;0;0.44;0.31;0.69;PWE01;1;0;1.2;1.2;1;;;;;;
STD;PR01;B-CPGR01-W;;B-CPGR01-BULK;80;80;NOMINAL_LINE;LPP02;1;0.0125;600;526.67;0.88;;;;;;;RUSSEL01;1;0;1;1;1;PVT01;1;0;0.5;0.36;0.73;PSM01;1;0;0.44;0.31;0.69;PWE01;1;0;1.2;1.2;1;;;;;;
STD;PR01;B-CPGR02-W;;B-CPGR02-BULK;60;60;SECONDARY_LINE;LPP02;1;0.0123;600;526.67;0.88;;;;;;;RUSSEL01;1;0;1;1;1;PVT01;1;0;0.5;0.36;0.73;PSM01;1;0;0.44;0.31;0.69;PWE01;1;0;1.2;1.2;1;;;;;;
STD;PR01;B-CPGR02-W;;B-CPGR02-BULK;80;80;NOMINAL_LINE;LPP02;1;0.0125;600;526.67;0.88;;;;;;;RUSSEL01;1;0;1;1;1;PVT01;1;0;0.5;0.36;0.73;PSM01;1;0;0.44;0.31;0.69;PWE01;1;0;1.2;1.2;1;;;;;;
STD;PR01;B-DMCP01-EM;;B-DMCP01-BULK;100;100;SECONDARY_LINE;PNP01;1;0.0852;1680;1374.55;0.82;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.44;0.33;0.75;PSM04;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;B-DMCP01-EM;;B-DMCP01-BULK;60;60;NOMINAL_LINE;PNP01;1;0.0892;1680;1239.79;0.74;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.57;0.4;0.7;PSM04;1;0;0.33;0.25;0.75;PWE01;1;0;0.86;0.86;1;;;;;;
STD;PR01;B-DMCP02-EM;;B-DMCP02-BULK;100;100;SECONDARY_LINE;PNP01;1;0.0852;1680;1374.55;0.82;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.44;0.33;0.75;PSM04;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;B-DMCP02-EM;;B-DMCP02-BULK;60;60;NOMINAL_LINE;PNP01;1;0.1354;1680;1222.67;0.73;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.57;0.4;0.7;PSM04;1;0;0.33;0.25;0.75;PWE01;1;0;0.86;0.86;1;;;;;;
STD;PR01;B-DMCP03-EM;;B-DMCP03-BULK;60;60;NOMINAL_LINE;PNP01;1;0.0892;1680;1239.79;0.74;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.57;0.4;0.7;PSM04;1;0;0.33;0.25;0.75;PWE01;1;0;0.86;0.86;1;;;;;;
STD;PR01;B-DMCP04-EM;;B-DMCP04-BULK;60;60;NOMINAL_LINE;PNP01;1;0.0892;1680;1239.79;0.74;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.57;0.4;0.7;PSM04;1;0;0.33;0.25;0.75;PWE01;1;0;0.86;0.86;1;;;;;;
STD;PR01;B-DMLP01-EM;;B-DMLP01-BULK;100;100;NOMINAL_LINE;LPP02;1;0.0828;1020;847.26;0.83;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.8;0.5;0.63;PSM01;1;0;0.4;0.25;0.63;PWE01;1;0;1.33;1.33;1;;;;;;
STD;PR01;B-DMLP02-EM;;B-DMLP02-BULK;100;100;NOMINAL_LINE;LPP02;1;0.0828;1020;847.26;0.83;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.8;0.5;0.63;PSM01;1;0;0.4;0.25;0.63;PWE01;1;0;1.33;1.33;1;;;;;;
STD;PR01;B-HRFP-MO;;B-HRFP-BULK;40;40;NOMINAL_LINE;LPP02;1;0.0856;540;487.25;0.9;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.67;0.44;0.67;PSM11;1;0;0.4;0.31;0.77;PWE01;1;0;1;1;1;;;;;;
STD;PR01;B-IPQSP11-W;;B-IPQSP11-BULK;100;100;SECONDARY_LINE;LPP02;1;0.109;1080;981.82;0.91;;;;;;;PMS01;1;0;1;1;1;PVT01;1;0;0.67;0.44;0.67;PSM01;1;0;0.4;0.29;0.71;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-IPQSP11-W;;B-IPQSP11-BULK;20;20;NOMINAL_LINE;LPP02;1;0.0928;1080;724.31;0.67;;;;;;;PMS01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.67;0.44;0.67;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;B-IPQSP11-W;;B-IPQSP11-BULK;80;80;SECONDARY_LINE;LPP02;1;0.082;1080;963.15;0.89;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.67;0.44;0.67;PSM01;1;0;0.5;0.33;0.67;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-IPQSP12-W;;B-IPQSP12-BULK;100;100;SECONDARY_LINE;LPP02;1;0.109;1080;981.82;0.91;;;;;;;PMS01;1;0;1;1;1;PVT01;1;0;0.67;0.44;0.67;PSM01;1;0;0.4;0.29;0.71;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-IPQSP12-W;;B-IPQSP12-BULK;20;20;NOMINAL_LINE;LPP02;1;0.0928;1080;724.31;0.67;;;;;;;PMS01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.67;0.4;0.6;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;B-IPQSP12-W;;B-IPQSP12-BULK;80;80;SECONDARY_LINE;LPP02;1;0.082;1080;963.15;0.89;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.67;0.44;0.67;PSM01;1;0;0.5;0.33;0.67;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-IPQSP13-W;;B-IPQSP13-BULK;100;100;SECONDARY_LINE;LPP02;1;0.109;1080;981.82;0.91;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.67;0.44;0.67;PSM01;1;0;0.4;0.25;0.63;PWE02;1;0;1;1;1;;;;;;
STD;PR01;B-IPQSP13-W;;B-IPQSP13-BULK;20;20;NOMINAL_LINE;LPP02;1;0.0928;1080;724.31;0.67;;;;;;;PMS01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.67;0.4;0.6;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;B-IPQSP14-W;;B-IPQSP14-BULK;20;20;NOMINAL_LINE;LPP02;1;0.0928;1080;724.31;0.67;;;;;;;PMS01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.67;0.4;0.6;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;B-IPQSP14-W;;B-IPQSP14-BULK;80;80;SECONDARY_LINE;LPP02;1;0.082;1080;963.15;0.89;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.67;0.44;0.67;PSM01;1;0;0.5;0.33;0.67;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-IPQSP15-W;;B-IPQSP15-BULK;10;10;NOMINAL_LINE;LPP02;1;0.0928;1080;544.86;0.5;;;;;;;PMS01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.67;0.4;0.6;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;B-IPQSP15-W;;B-IPQSP15-BULK;60;60;SECONDARY_LINE;LPP02;1;0.0856;1080;929.11;0.86;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.67;0.44;0.67;PSM01;1;0;0.5;0.33;0.67;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-IPQSP16-W;;B-IPQSP16-BULK;10;10;NOMINAL_LINE;LPP02;1;0.0928;1080;544.86;0.5;;;;;;;PMS01;1;0;1;1;1;PVT06;1;0;0.67;0.44;0.67;PSM06;1;0;0.67;0.4;0.6;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;B-IPQSP16-W;;B-IPQSP16-BULK;60;60;SECONDARY_LINE;LPP02;1;0.0856;1080;929.11;0.86;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.67;0.44;0.67;PSM01;1;0;0.5;0.33;0.67;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-PBTUBB-W;;B-PBTUBB-BULK;300;300;NOMINAL_LINE;LPP01;1;0.025;480;446.42;0.93;;;;;;;RUSSEL02;1;0;1;1;1;PVT04;1;0;0.36;0.29;0.79;PSM18;1;0;0.31;0.21;0.68;PWE01;1;0;0.5;0.5;1;;;;;;
STD;PR01;B-PMT-MO11G;;B-PMTP-BULK;18;18;NOMINAL_LINE;LPP02;1;0.2043;540;391.25;0.72;;;;;;;RUSSEL02;1;0;1;1;1;PVT06;1;0;0.5;0.36;0.73;PSM06;1;0;0.5;0.36;0.73;PWE01;1;0;0.86;0.86;1;;;;;;
STD;PR01;B-PT01-MO35G;;B-PT01-BULK;100;100;NOMINAL_LINE;LPP03;1;0.0361;1680;855.53;0.51;;;;;;;RUSSEL02;1;0;1;1;1;PVT03;1;0;0.8;0.5;0.63;PSM03;1;0;0.4;0.31;0.77;PWE01;1;0;0.75;0.75;1;;;;;;
STD;PR01;B-PT01-MO35G;;B-PT01-BULK;60;60;SECONDARY_LINE;LPP03;1;0.0678;1680;855.53;0.51;;;;;;;RUSSEL02;1;0;1;1;1;PVT03;1;0;0.8;0.5;0.63;PSM03;1;0;0.4;0.31;0.77;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-PT02-MO35G;;B-PT02-BULK;100;100;NOMINAL_LINE;LPP03;1;0.0599;1680;864.36;0.51;;;;;;;RUSSEL02;1;0;1;1;1;PVT03;1;0;0.8;0.5;0.63;PSM03;1;0;0.4;0.31;0.77;PWE01;1;0;0.75;0.75;1;;;;;;
STD;PR01;B-PT02-MO35G;;B-PT02-BULK;60;60;SECONDARY_LINE;LPP03;1;0.048;1680;864.36;0.51;;;;;;;RUSSEL02;1;0;1;1;1;PVT03;1;0;0.8;0.5;0.63;PSM03;1;0;0.4;0.31;0.77;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-PT03-MO35G;;B-PT03-BULK;20;20;SECONDARY_LINE;LPP03;1;0.1075;1680;855.53;0.51;;;;;;;RUSSEL02;1;0;1;1;1;PVT06;1;0;0.8;0.5;0.63;PSM06;1;0;0.44;0.33;0.75;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-PT03-MO35G;;B-PT03-BULK;40;40;NOMINAL_LINE;LPP03;1;0.1075;1680;855.53;0.51;;;;;;;RUSSEL02;1;0;1;1;1;PVT03;1;0;0.8;0.5;0.63;PSM11;1;0;0.33;0.27;0.8;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-PT03-MO35G;;B-PT03-BULK;60;60;SECONDARY_LINE;LPP03;1;0.0678;1680;855.53;0.51;;;;;;;RUSSEL02;1;0;1;1;1;PVT03;1;0;0.8;0.5;0.63;PSM03;1;0;0.4;0.31;0.77;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-PT04-MO35G;;B-PT04-BULK;20;20;SECONDARY_LINE;LPP03;1;0.1075;1680;855.53;0.51;;;;;;;RUSSEL02;1;0;1;1;1;PVT06;1;0;0.8;0.5;0.63;PSM06;1;0;0.44;0.33;0.75;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-PT04-MO35G;;B-PT04-BULK;60;60;NOMINAL_LINE;LPP03;1;0.0678;1680;855.53;0.51;;;;;;;RUSSEL02;1;0;1;1;1;PVT03;1;0;0.8;0.5;0.63;PSM03;1;0;0.4;0.31;0.77;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-PT05-MO35G;;B-PT05-BULK;20;20;SECONDARY_LINE;LPP03;1;0.1075;1680;855.53;0.51;;;;;;;RUSSEL02;1;0;1;1;1;PVT06;1;0;0.8;0.5;0.63;PSM06;1;0;0.44;0.33;0.75;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-PT05-MO35G;;B-PT05-BULK;60;60;NOMINAL_LINE;LPP03;1;0.0678;1680;855.53;0.51;;;;;;;RUSSEL02;1;0;1;1;1;PVT03;1;0;0.8;0.5;0.63;PSM03;1;0;0.4;0.31;0.77;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-PT06-MO35G;;B-PT06-BULK;100;100;SECONDARY_LINE;LPP03;1;0.0361;1680;855.53;0.51;;;;;;;RUSSEL02;1;0;1;1;1;PVT03;1;0;0.8;0.5;0.63;PSM03;1;0;0.4;0.31;0.77;PWE01;1;0;0.75;0.75;1;;;;;;
STD;PR01;B-PT06-MO35G;;B-PT06-BULK;60;60;NOMINAL_LINE;LPP03;1;0.0678;1680;855.53;0.51;;;;;;;RUSSEL02;1;0;1;1;1;PVT03;1;0;0.8;0.5;0.63;PSM03;1;0;0.4;0.31;0.77;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-PT07-MO35G;;B-PT07-BULK;100;100;SECONDARY_LINE;LPP03;1;0.076;1680;855.53;0.51;;;;;;;RUSSEL02;1;0;1;1;1;PVT03;1;0;0.8;0.5;0.63;PSM03;1;0;0.4;0.31;0.77;PWE01;1;0;0.75;0.75;1;;;;;;
STD;PR01;B-PT07-MO35G;;B-PT07-BULK;60;60;NOMINAL_LINE;LPP03;1;0.0678;1680;855.53;0.51;;;;;;;RUSSEL02;1;0;1;1;1;PVT03;1;0;0.8;0.5;0.63;PSM03;1;0;0.4;0.31;0.77;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;B-R3L01LB-W;;B-R3L01LB-BULK;100;100;NOMINAL_LINE;LPP02;1;0.0704;1680;1072.11;0.64;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.8;0.5;0.63;PSM01;1;0;0.4;0.25;0.63;PWE01;1;0;1.33;1.33;1;;;;;;
STD;PR01;B-R3L01LB-W;;B-R3L01LB-BULK;60;60;SECONDARY_LINE;LPP02;1;0.0947;1680;1072.11;0.64;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.8;0.5;0.63;PSM01;1;0;0.46;0.27;0.59;PWE01;1;0;1.5;1.5;1;;;;;;
STD;PR01;B-R3L02B-W;;B-R3L02B-BULK;100;100;NOMINAL_LINE;LPP02;1;0.0704;1680;1261.9;0.75;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.8;0.5;0.63;PSM01;1;0;0.4;0.25;0.63;PWE01;1;0;1.33;1.33;1;;;;;;
STD;PR01;B-R3L03I-W;;B-R3L03I-BULK;100;100;NOMINAL_LINE;LPP02;1;0.0704;1680;1261.9;0.75;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.8;0.5;0.63;PSM01;1;0;0.4;0.25;0.63;PWE01;1;0;1.33;1.33;1;;;;;;
STD;PR01;B-R3L04N-W;;B-R3L04N-BULK;100;100;NOMINAL_LINE;LPP02;1;0.0704;1680;1261.9;0.75;;;;;;;RUSSEL02;1;0;1;1;1;PVT01;1;0;0.8;0.5;0.63;PSM01;1;0;0.4;0.25;0.63;PWE01;1;0;1.33;1.33;1;;;;;;
STD;PR01;B-RBMLP01-EM;;B-BMLPF1-BULK;18;18;NOMINAL_LINE;LPP02;1;0.072;720;547.07;0.76;;;;;;;RUSSEL02;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.5;0.33;0.67;PWE01;1;0;1.33;1.33;1;;;;;;
STD;PR01;B-RBMLP02-EM;;B-BMLPLB2-BULK;18;18;NOMINAL_LINE;LPP02;1;0.072;720;547.07;0.76;;;;;;;RUSSEL02;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.5;0.33;0.67;PWE01;1;0;1.33;1.33;1;;;;;;
STD;PR01;B-RBMLP03-EM;;B-BMLPA3-BULK;10;10;NOMINAL_LINE;LPP02;1;0.2512;720;422.26;0.59;;;;;;;RUSSEL02;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.5;0.33;0.67;PWE01;1;0;1.5;1.5;1;;;;;;
STD;PR01;B-RBMLP04-EM;;B-BMLPE4-BULK;10;10;NOMINAL_LINE;LPP02;1;0.2512;720;422.26;0.59;;;;;;;RUSSEL02;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.5;0.33;0.67;PWE01;1;0;1.5;1.5;1;;;;;;
STD;PR01;B-SFLP-EM8G;;B-ESFBBLP-BULK;18;18;NOMINAL_LINE;LPP02;1;0.168;960;653.02;0.68;;;;;;;RUSSEL02;1;0;1;1;1;PVT06;1;0;0.33;0.27;0.8;PSM06;1;0;0.36;0.27;0.73;PWE01;1;0;1.5;1.5;1;;;;;;
STD;PR10;B-SPB-MO13GR;;B-SPB-BULK;3;3;NOMINAL_LINE;BLH01;1;0;240;125.22;0.52;;;;;;;;;;;;;;;;;;;PSM12;1;0;0.67;0.4;0.6;PWE02;1;0;1.2;1.2;1;;;;;;
STD;PR10;B-SPC-MO13GR;;B-SPC-BULK;3;3;NOMINAL_LINE;BLH01;1;0.168;240;106.67;0.44;;;;;;;;;;;;;;;;;;;PSM12;1;0;0.67;0.4;0.6;PWE02;1;0;1.2;1.2;1;;;;;;
STD;PR10;B-SPG-MO13GR;;B-SPG-BULK;3;3;NOMINAL_LINE;BLH01;1;0;240;120;0.5;;;;;;;;;;;;;;;;;;;PSM12;1;0;0.67;0.4;0.6;PWE02;1;0;1.2;1.2;1;;;;;;
STD;PR10;B-SPQ-MO13GR;;B-SPQ-BULK;3;3;NOMINAL_LINE;BLH01;1;0;240;120;0.5;;;;;;;;;;;;;;;;;;;PSM12;1;0;0.67;0.4;0.6;PWE02;1;0;1.2;1.2;1;;;;;;
STD;PR01;B-W3ELFP01-W30G;;B-W1T3LFP01-BULK;100;100;NOMINAL_LINE;LPP03;1;0.064;1680;1124.81;0.67;;;;;;;RUSSEL02;1;0;1;1;1;PVT03;1;0;1;0.57;0.57;PSM03;1;0;0.44;0.33;0.75;PWE01;1;0;0.75;0.75;1;;;;;;
STD;PR01;B-W3ELFP01-W30G;;B-W1T3LFP01-BULK;300;300;SECONDARY_LINE;LPP02;1;0.0424;1680;1447.25;0.86;;;;;;;RUSSEL02;1;0;1;1;1;PVT04;1;0;0.36;0.29;0.79;PSM18;1;0;0.29;0.21;0.74;PWE01;1;0;0.6;0.6;1;;;;;;
STD;PR01;B-W3ELFP02-W30G;;B-W1T3LFP02-BULK;100;100;NOMINAL_LINE;LPP03;1;0.064;1680;1124.81;0.67;;;;;;;RUSSEL02;1;0;1;1;1;PVT03;1;0;1;0.57;0.57;PSM03;1;0;0.44;0.33;0.75;PWE01;1;0;0.75;0.75;1;;;;;;
STD;PR01;B-W3ELFP02-W30G;;B-W1T3LFP02-BULK;300;300;SECONDARY_LINE;LPP02;1;0.0424;1680;1447.25;0.86;;;;;;;RUSSEL02;1;0;1;1;1;PVT04;1;0;0.36;0.29;0.79;PSM18;1;0;0.29;0.21;0.74;PWE01;1;0;0.6;0.6;1;;;;;;
STD;PR01;B-W3ELFP03-W30G;;B-W1T3LFP03-BULK;100;100;NOMINAL_LINE;LPP03;1;0.064;1680;1124.81;0.67;;;;;;;RUSSEL02;1;0;1;1;1;PVT03;1;0;1;0.57;0.57;PSM03;1;0;0.44;0.33;0.75;PWE01;1;0;0.75;0.75;1;;;;;;
STD;PR01;B-W3ELFP04-W30G;;B-W0T3LFP04-BULK;100;100;NOMINAL_LINE;LPP03;1;0.064;1680;1124.81;0.67;;;;;;;RUSSEL02;1;0;1;1;1;PVT03;1;0;1;0.57;0.57;PSM03;1;0;0.44;0.33;0.75;PWE01;1;0;0.75;0.75;1;;;;;;
STD;PR01;B-W3ELFP04-W30G;;B-W0T3LFP04-BULK;300;300;SECONDARY_LINE;LPP02;1;0.0424;1680;1447.25;0.86;;;;;;;RUSSEL02;1;0;1;1;1;PVT04;1;0;0.36;0.29;0.79;PSM18;1;0;0.29;0.21;0.74;PWE01;1;0;0.6;0.6;1;;;;;;
SFGBulk;PR08;BASE-PC-BULK;;;300;300;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;PSM17;1;0;0.27;0.19;0.71;PWE01;1;0;0.57;0.57;1;;;;;;
SFGBulk;PR08;BASE-PC-BULK;;;97.1418;97.14;SECONDARY_LINE;;;;;;;;;;;;;;;;;;;;;;;;;PSM20;1;0;0.67;0.4;0.6;PWE01;1;0;1;1;1;;;;;;
SFGBulk;PR08;BASE-R3L-BULK;;;285;285;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;PSM17;1;0;0.27;0.19;0.71;PWE01;1;0;1;1;1;;;;;;
SFGBulk;PR08;BASE-R3LLF-BULK;;;300;300;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;PSM17;1;0;0.27;0.19;0.71;PWE01;1;0;0.63;0.63;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-CLPCS-EM3.5GR;BO-CLPCS-RP-EM3,5GR;BO-CLPCS-BULK;14;14;NOMINAL_LINE;PCP04;1;0;360;306;0.85;PEP05;1;0.25;1080;706.81;0.65;PMS01;1;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-CLPPB-EM3.5GR;BO-CLPPB-RP-EM3,5GR;BO-CLPPB-BULK;14;14;NOMINAL_LINE;PCP04;1;0;360;306;0.85;PEP05;1;0.25;1080;706.81;0.65;PMS01;1;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-CLPPCCC-EM3.5GR;BO-CLPPCCC-RP-EM3,5G;BO-CLPPCCC-BULK;18;18;NOMINAL_LINE;PCP04;1;0;360;340;0.94;PEP05;1;0.2533;1080;818.96;0.76;PMS01;1;0;1;1;1;PMG05;1;0;0.5;0.29;0.57;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-CLPPMCB-EM3.5GR;BO-CLPPMCB-RP-EM3,5G;BO-CLPPMCB-BULK;14;14;NOMINAL_LINE;PCP04;1;0;360;335;0.93;PEP05;1;0.25;1080;767.05;0.71;PMS01;1;0;1;1;1;PMG05;1;0;0.5;0.29;0.57;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-CLPPPML-EM3.5GR;BO-CLPPPML-RP-EM3,5G;BO-CLPPPML-BULK;14;14;NOMINAL_LINE;PCP04;1;0;360;335;0.93;PEP05;1;0.25;1080;767.05;0.71;PMS01;1;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-CLPPTVB-EM3.5GR;BO-CLPPTVB-RP-EM3,5G;BO-CLPPTVB-BULK;14;14;NOMINAL_LINE;PCP04;1;0;360;335;0.93;PEP05;1;0.25;1080;767.05;0.71;PMS01;1;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING-Extra;PR03;BO-CM-MO20G;;BO-CM-A_BULK;7;27;NOMINAL_LINE;BLH01;1;0;120;118;0.98;BLHD;1;0;120;117.91;0.98;PMS02;1;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
