date_correction,snfg,fg_name,sisa_bulk,overfill,loading_unloading_loss,loss,brand,coitem,line,netto,netto_min
2022-05-13,F-LLF01-W/H0005,WARDAH LIGHTENING LIQUID FOUNDATION 01. LIGHT BEIGE 25 ML (BLISTER),0,26.03,18.07,DOWNSTREAM LOSS,WARDAH,F-LLF01-W,BLP01,0.02846,0.0271475
2022-05-14,F-LLF01-W/H0006,WARDAH LIGHTENING LIQUID FOUNDATION 01. LIGHT BEIGE 25 ML (BLISTER),28,20.38,10.82,DOWNSTREAM LOSS,WARDAH,F-LLF01-W,BLP01,0.0282,0.0271475
2022-05-31,F-LLF02-W/H0008,WARDAH LIGHTENING LIQUID FOUNDATION 02. BEIGE 25 ML (BLISTER),0,0,17,UPSTREAM LOSS,WARDAH,F-LLF02-W,LVL02,,
2022-05-30,F-LLF02-W/H0007,WARDAH LIGHTENING LIQUID FOUNDATION 02. BEIGE 25 ML (BLISTER),0,0,11,UPSTREAM LOSS,WARDAH,F-LLF02-W,LVL01,,
2022-05-30,F-LLF02-W/H0007,WARDAH LIGHTENING LIQUID FOUNDATION 02. BEIGE 25 ML (BLISTER),0,16.6,8.4,DOWNSTREAM LOSS,WARDAH,F-LLF02-W,BLP01,0.02892,0.027205
2022-05-31,F-LLF02-W/H0008,WARDAH LIGHTENING LIQUID FOUNDATION 02. BEIGE 25 ML (BLISTER),0,45.92,11.95,DOWNSTREAM LOSS,WARDAH,F-LLF02-W,BLP01,0.02872,0.027205
2022-05-26,F-LLF03-W/H0008,WARDAH LIGHTENING LIQUID FOUNDATION 03. IVORY 25 ML (BLISTER),0,0,8,UPSTREAM LOSS,WARDAH,F-LLF03-W,LVL01,,
2022-05-26,F-LLF03-W/H0009,WARDAH LIGHTENING LIQUID FOUNDATION 03. IVORY 25 ML (BLISTER),0,0,12,UPSTREAM LOSS,WARDAH,F-LLF03-W,LVL01,,
2022-05-27,F-LLF03-W/H0010,WARDAH LIGHTENING LIQUID FOUNDATION 03. IVORY 25 ML (BLISTER),0,0,10,UPSTREAM LOSS,WARDAH,F-LLF03-W,LRM01,,
2022-05-26,F-LLF03-W/H0007,WARDAH LIGHTENING LIQUID FOUNDATION 03. IVORY 25 ML (BLISTER),0,0,11,UPSTREAM LOSS,WARDAH,F-LLF03-W,LVL01,,
2022-05-26,F-LLF03-W/H0007,WARDAH LIGHTENING LIQUID FOUNDATION 03. IVORY 25 ML (BLISTER),0,-8.98,28.4,DOWNSTREAM LOSS,WARDAH,F-LLF03-W,BLP01,0.02642,0.02733
2022-05-26,F-LLF03-W/H0008,WARDAH LIGHTENING LIQUID FOUNDATION 03. IVORY 25 ML (BLISTER),0,10.38,16.46,DOWNSTREAM LOSS,WARDAH,F-LLF03-W,BLP01,0.0284,0.02733
2022-05-26,F-LLF03-W/H0009,WARDAH LIGHTENING LIQUID FOUNDATION 03. IVORY 25 ML (BLISTER),0,5.23,23.03,DOWNSTREAM LOSS,WARDAH,F-LLF03-W,BLP01,0.02788,0.02733
2022-05-27,F-LLF03-W/H0010,WARDAH LIGHTENING LIQUID FOUNDATION 03. IVORY 25 ML (BLISTER),10.5,9.55,0.86,DOWNSTREAM LOSS,WARDAH,F-LLF03-W,BLP01,0.0283,0.02733
2022-05-27,F-LLF04-W/H0005,WARDAH LIGHTENING LIQUID FOUNDATION 04. NATURAL 25 ML (BLISTER),0,0,12,UPSTREAM LOSS,WARDAH,F-LLF04-W,LRM01,,
2022-05-17,F-LLF04-W/H0004,WARDAH LIGHTENING LIQUID FOUNDATION 04. NATURAL 25 ML (BLISTER),0,0,7.2,UPSTREAM LOSS,WARDAH,F-LLF04-W,TRM01,,
2022-05-17,F-LLF04-W/H0004,WARDAH LIGHTENING LIQUID FOUNDATION 04. NATURAL 25 ML (BLISTER),0,10.45,19.95,DOWNSTREAM LOSS,WARDAH,F-LLF04-W,BLP01,0.0286,0.027505
2022-05-27,F-LLF04-W/H0005,WARDAH LIGHTENING LIQUID FOUNDATION 04. NATURAL 25 ML (BLISTER),0,33.29,18.51,DOWNSTREAM LOSS,WARDAH,F-LLF04-W,BLP01,0.0286,0.027505
2022-05-14,F-LPWC21-MO33ML/H0004,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION C21 PINK IVORY 33 ML,0,0,11,UPSTREAM LOSS,MAKE OVER,F-LPWC21-MO33ML,LVL01,,
2022-05-14,F-LPWC21-MO33ML/H0004,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION C21 PINK IVORY 33 ML,16,0,52.95,DOWNSTREAM LOSS,MAKE OVER,F-LPWC21-MO33ML,BOP10,0.033,0.033
2022-05-25,F-LPWFC31-MO/H0001,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION C31 PINK BEIGE 33 ML,0,0,7,UPSTREAM LOSS,MAKE OVER,F-LPWFC31-MO,LVL01,,
2022-05-25,F-LPWFC31-MO/H0001,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION C31 PINK BEIGE 33 ML,19.88,209.41,3.71,DOWNSTREAM LOSS,MAKE OVER,F-LPWFC31-MO,BOP10,0.0434,0
2022-05-23,F-LPWN10-MO33ML/H0004,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION N10 MARBLE 33 ML,0,0,1.83,UPSTREAM LOSS,MAKE OVER,F-LPWN10-MO33ML,SVB04,,
2022-05-31,F-LPWN10-MO33ML/H0005,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION N10 MARBLE 33 ML,0,0,2.61,UPSTREAM LOSS,MAKE OVER,F-LPWN10-MO33ML,SVB04,,
2022-05-23,F-LPWN10-MO33ML/H0004,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION N10 MARBLE 33 ML,0,0.02,16.08,DOWNSTREAM LOSS,MAKE OVER,F-LPWN10-MO33ML,BOP10,0.0356,0.0355905
2022-05-31,F-LPWN10-MO33ML/H0005,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION N10 MARBLE 33 ML,0,0,17.1,DOWNSTREAM LOSS,MAKE OVER,F-LPWN10-MO33ML,EMP15,0.03559,0.0355905
2022-05-19,F-LPWN30-MO33ML/H0006,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION N30 NATURAL BEIGE 33 ML,0,0,11,UPSTREAM LOSS,MAKE OVER,F-LPWN30-MO33ML,LVL01,,
2022-05-19,F-LPWN30-MO33ML/H0006,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION N30 NATURAL BEIGE 33 ML,11,0.15,46.23,DOWNSTREAM LOSS,MAKE OVER,F-LPWN30-MO33ML,BOP10,0.0347,0.03467013
2022-05-21,F-LPWN40-MO/H0002,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION N40 SAND 33 ML,0,0,2,UPSTREAM LOSS,MAKE OVER,F-LPWN40-MO,LVL04,,
2022-05-21,F-LPWN40-MO/H0002,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION N40 SAND 33 ML,0,0,9.02,DOWNSTREAM LOSS,MAKE OVER,F-LPWN40-MO,BOP10,0.033,0.033
2022-05-21,F-LPWW22-MO33ML/H0003,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION W22 WARM IVORY 33 ML,0,0,6,UPSTREAM LOSS,MAKE OVER,F-LPWW22-MO33ML,LVL01,,
2022-05-21,F-LPWW22-MO33ML/H0003,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION W22 WARM IVORY 33 ML,18,0,55.12,DOWNSTREAM LOSS,MAKE OVER,F-LPWW22-MO33ML,BOP10,0.033,0.033
2022-05-25,F-LPWW30-MO/H0008,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION W30 CREME BEIGE 33 ML,0,0,1.2,UPSTREAM LOSS,MAKE OVER,F-LPWW30-MO,LVL04,,
2022-05-15,F-LPWW30-MO/H0005,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION W30 CREME BEIGE 33 ML,0,0,1.4,UPSTREAM LOSS,MAKE OVER,F-LPWW30-MO,LVL04,,
2022-05-25,F-LPWW30-MO/H0007,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION W30 CREME BEIGE 33 ML,0,0,1.8,UPSTREAM LOSS,MAKE OVER,F-LPWW30-MO,LRM02,,
2022-05-17,F-LPWW30-MO/H0006,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION W30 CREME BEIGE 33 ML,0,0,1.4,UPSTREAM LOSS,MAKE OVER,F-LPWW30-MO,LVL04,,
