"Product/Internal Reference","Product/Product Name","Location","Lot/Serial Number","Inventoried Quantity","Reserved Quantity","Unit of Measure"
"CARB-UT21P-X","RHM3-AAD","JTK 6/Stock/RM/FA-09B1","GBMJTK6/JH30065","80000.0","0.0","g"
"SILI-SP105-X","SLC3-AAJ","JTK 6/Stock/RM/DA-06B2","GBMJTK6/JH30173","74991.78","0.0","g"
"SUNS-PRSHMS-X","SCR1-ABD","JTK 6/Stock/RM/EA-04A1","GBMJTK6/JH31136","99.92593","0.0","kg"
"SUNS-PEHS-X","SCR1-AAJ","JTK 6/Stock/RM/EA-04A1","GBMJTK6/JH31129","25.0","0.0","kg"
"EMUL-KF68-X","SLC1-ADF","JTK 6/Stock/RM/GOR-A-33","GBMJTK6/JH31111","16000.0","0.0","g"
"EMUL-KF6017-X","EMS1-ABF","JTK 6/Stock/RM/GOR-A-33","GBMJTK6/JH31112","17000.0","0.0","g"
"SUNS-PR340-X","SCR1-AAI","JTK 6/Stock/RM/GOR-E-32","GBMJTK6/JH31140","75000.0","0.0","g"
"SUNS-PR340-X","SCR1-AAI","JTK 6/Stock/RM/GOR-E-32","GBMJTK6/JH31137","75000.0","0.0","g"
"PARS--RUVBF-K","SCR1-AAE","JTK 6/Stock/RM/GOR-D-03","GBMJTK6/JH31142","200000.0","0.0","g"
"ALUM--ACH-K","APS1-AAB","JTK 6/Stock/RM/GOR-C-07","GBMJTK6/JH31011","543928.77","0.0","g"
"MICO-MICBTMS50-X","HRC3-AAF","JTK 6/Stock/RM/GOR-B-18","GBMJTK6/JH31010","39976.27","0.0","g"
"TALK-C-STJADAITO-K","PWD3-ACF","JTK 6/Stock/RM/AA-07A2","GBMJTK6/JH30217","119983.72","0.0","g"
"TALK-C-STJADAITO-K","PWD3-ACF","JTK 6/Stock/RM/AA-07A2","GBMJTK6/JH30221","60000.0","0.0","g"
"TALK-C-STJADAITO-K","PWD3-ACF","JTK 6/Stock/RM/AA-07A2","GBMJTK6/JH30219","19976.99","0.0","g"
"TALK-C-STJADAITO-K","PWD3-ACF","JTK 6/Stock/RM/AA-07A2","GBMJTK6/JH30218","79983.31","0.0","g"
"CLAI-II-IC-K","WHT1-AAB","JTK 6/Stock/RM/EA-03B1","GBMJTK6/JH31117","100000.0","0.0","g"
"CLAI-II-IC-K","WHT1-AAB","JTK 6/Stock/RM/EA-03B2","GBMJTK6/JH31117","99946.12","0.0","g"
"SURF-IXCSB-X","SRF1-ACA","JTK 6/Stock/RM/GOR-E-54","GBMJTK6/JG21111","190399.04","0.0","g"
"RHM-DREAQA-X","RHM2-BBABD","JTK 6/Stock/RM/GOR-F-52","GBMJTK6/JH31020","799.94896","0.0","kg"
"EMU-GLY767LS-X","MST3-AAF","JTK 6/Stock/RM/GOR-C-48","GBMJTK6/JH30181","200000.0","0.0","g"
"PARF-SGM62-X","PRF1-AJC","JTK 6/Stock/RM/GD-AC-A1","GBMJTK6/JH29081","99.92823","0.0","kg"
"PARF-PCNDLF-X","PRF1-BKBEI","JTK 6/Stock/RM/GD-AC-A1","GBMJTK6/JH29082","174.95523","0.0","kg"
"PARF-DTV1015--K","PRF1-AAC","JTK 6/Stock/RM/GD-AC-A1","GBMJTK6/JH29080","24941.57","0.0","g"
"ACTM-Q10-X","AAG1-AAB","JTK 6/Stock/RM/GD-AC-C2","GBMJTK6/JH11087","964.64","0.0","g"
"ACTM-Q10-X","AAG1-AAB","JTK 6/Stock/RM/GD-AC-C2","GBMJTK6/JH11088","2964.64","0.0","g"
"ACTI-RYKA-X","IRB1-AAB","JTK 6/Stock/RM/GD-AC-B2","GBMJTK6/JH30171","34.9506","0.0","kg"
"EXTR-SILVBG30-X","WHT1-AAD","JTK 6/Stock/RM/GD-AC-B6","GBMJTK6/JH30130","149927.03","0.0","g"
"SILC-AERSLR-X","RHM3-BHAFD","JTK 6/Stock/RM/GG-B2-09","GBMJTK6/JE13025","119.99682","100.0","kg"
"SILC-AERSLR-X","RHM3-BHAFD","JTK 6/Stock/RM/GG-B2-11","GBMJTK6/JE13024","69.99714","1.06581410364015e-14","kg"
"TIT-CR50HD-X","PWD3-AGB","JTK 6/Stock/RM/GOR-D-10","GBMJTK6/JI01091","275000.0","0.0","g"
"POWD-TDMS-","PWD3-ABJ","JTK 6/Stock/RM/GOR-D-14","GBMJTK6/JH30192","99987.23","99987.23","g"
"SILI-SF16-","WAX3-ABC","JTK 6/Stock/RM/CA-10B1","GBMJTK6/JH30200","19981.15","0.0","g"
"ACTI-BTWH-X","WHT1-AAC","JTK 6/Stock/RM/GD-AC-C3","GBMJTK6/JH31116","4956.79","0.0","g"
"WARN-CSW-9000S-K","CLR3-WHT-AAC","JTK 6/Stock/RM/GG-H1-07","GBMJTK6/JH16126","10000.0","0.0","g"
"SURF-CCAB-X","SRF1-ABI","JTK 6/Stock/RM/GOR-B-50","GBMJTK6/JH31174","800.0","0.0","kg"
"EM-E3201M-X","CLR3-WHT-AAI","JTK 6/Stock/RM/GOR-B-33","GBMJTK6/JI01057","40000.0","0.0","g"
"EM-E3201M-X","CLR3-WHT-AAI","JTK 6/Stock/RM/GOR-B-34","GBMJTK6/JI01057","20000.0","0.0","g"
"RHM-DREAQA-X","RHM2-BBABD","JTK 6/Stock/RM/GOR-F-51","GBMJTK6/JH31078","400.0","0.0","kg"
"PARF-ODM3-X","PRF1-AEI","JTK 6/Stock/RM/GOR-F-10","GBMJTK6/JH25100","539951.31","0.0","g"
"ACTI-AICE06-X","MST1-BIAJJ","JTK 6/Stock/RM/AA-08C1","GBMJTK6/JH23188","58.90802","0.0","kg"
"WARN-BRO12-X","CLR3-RED-ACC","JTK 6/Stock/RM/AA-08C1","GBMJTK6/JH30222","3970.66","0.0","g"
"WARN-WDCB2-X","CLR1-BLK-AAH","JTK 6/Stock/RM/GOR-A-35","GBMJTK6/JH30214","35936.42","0.0","g"
"SERI-OT2SFSE-","PWD3-AAJ","JTK 6/Stock/RM/AA-04A2","GBMJTK6/JH23189","19985.06","0.0","g"
"SERI-OT2SFSE-","PWD3-AAJ","JTK 6/Stock/RM/AA-04A2","GBMJTK6/JH23190","19984.1","0.0","g"
"SERI-OT2SFSE-","PWD3-AAJ","JTK 6/Stock/RM/AA-04A2","GBMJTK6/JH23191","39983.96","0.0","g"
"WARN-C19011-R7CL-K","CLR3-RED-ABB","JTK 6/Stock/RM/Repack-RM","GBMJTK6/JG12103","14975.56","0.0","g"
"ZINC-10PL-X","SCR3-AAI","JTK 6/Stock/RM/FA-09B2","GBMJTK6/JH30164","13985.22","0.0","g"
"WARN-TMRHWT-X","CLR3-WHT-ABA","JTK 6/Stock/RM/GOR-B-24","GBMJTK6/JH25070","39987.6","0.0","g"
"TITA-CROTS-X","PWD3-AEC","JTK 6/Stock/RM/GOR-B-23","GBMJTK6/JH30166","299968.86","0.0","g"
"THIC-ARAVC-","RHM3-AAB","JTK 6/Stock/RM/DA-10B1","GBMJTK6/JH31069","24993.38","0.0","g"
"ASAM-A-CAAH-K","PRV3-AAH","JTK 6/Stock/RM/BA-08B1","GBMJTK6/JH31077","49962.97","0.0","g"
"ASAM-A-CAAH-K","PRV3-AAH","JTK 6/Stock/RM/BA-08B1","GBMJTK6/JH31073","149966.53","0.0","g"
"EDT-DSLV-X","CHE3-AAF","JTK 6/Stock/RM/CA-06B2","GBMJTK6/JH29131","25000.0","0.0","g"
"EDT-DSLV-X","CHE3-AAF","JTK 6/Stock/RM/CA-06B2","GBMJTK6/JH29129","49978.4","0.0","g"
"EDT-B--K","CHE3-AAB","JTK 6/Stock/RM/BA-05A2","GBMJTK6/JH29130","224974.33","0.0","g"
"STA--C18-K","WAX3-ABE","JTK 6/Stock/RM/BA-04B1","GBMJTK6/JH29132","159975.96","0.0","g"
"BEN-BEN-WT","RHM3-ACC","JTK 6/Stock/RM/GOR-B-11","GBMJTK6/JH29088","453577.93","0.0","g"
"BENT-BGISDV-X","RHM2-AAB","JTK 6/Stock/RM/GOR-F-47","GBMJTK6/JH30059","79935.65","0.0","g"
"BUTY--DAI1,3","MST1-AAB","JTK 6/Stock/RM/GOR-D-41","GBMJTK6/JH30057","399944.94","0.0","g"
"ASAM-SCAD-X","EXF3-ABA","JTK 6/Stock/RM/FA-03B1","GBMJTK6/JH31157","199967.05","0.0","g"
"ALAN-SL--X","SAI3-AKABG","JTK 6/Stock/RM/DA-03B2","GBMJTK6/JH31156","199981.42","0.0","g"
"ALAN-SL--X","SAI3-AKABG","JTK 6/Stock/RM/DA-03B2","GBMJTK6/JH31155","124981.63","0.0","g"
"LICO-D-EXTPT40-G","WHT3-AAB","JTK 6/Stock/RM/GD-AC-E2","GBMJTK6/JH30185","800.0","0.0","g"
"EXTR-CNDWLHB-X","ACN1-AAB","JTK 6/Stock/RM/GD-AC-C2","GBMJTK6/JH31125","31000.0","0.0","g"
"EXTR-CNDWLHB-X","ACN1-AAB","JTK 6/Stock/RM/GD-AC-C2","GBMJTK6/JH31124","19000.0","0.0","g"
"BIO-HYAL-BIL","MST3-AAB","JTK 6/Stock/RM/GD-AC-C2","GBMJTK6/JH31127","3200.0","0.0","g"
"PEN-SENSC50-X","PRV1-ABB","JTK 6/Stock/RM/GD-AC-B2","GBMJTK6/JH31120","20000.0","0.0","g"
"EXTR-GS-","WBE1-AAC","JTK 6/Stock/RM/GD-AC-C1","GBMJTK6/JH31122","10000.0","0.0","g"
"EXTR-WTCHPF-X","WBE1-AAI","JTK 6/Stock/RM/GD-AC-C1","GBMJTK6/JH31128","70000.0","0.0","g"
"SURF-IXCSB-X","SRF1-ACA","JTK 6/Stock/RM/GOR-C-04","GBMJTK6/JI01074","763884.25","0.0","g"
"EMO-BSLDMZ-X","EMO1-BAAAC","JTK 6/Stock/RM/Repack-RM","GBMJTK6/JG05048","49.95201","1.98951966012828e-13","kg"
"SUNS-UVAPG-X","SCR3-AAH","JTK 6/Stock/RM/GOR-B-16","GBMJTK6/JI02007","600000.0","0.0","g"
"PANT--DL-K","EMO1-ADC","JTK 6/Stock/RM/CA-09A1","GBMJTK6/JI02026","125000.0","0.0","g"
"HAIM-DIS-X","EMO1-ADD","JTK 6/Stock/RM/DA-09A2","GBMJTK6/JI01076","30000.0","0.0","g"
"ALAN--AK-K","SAI3-AAB","JTK 6/Stock/RM/CA-04A2","GBMJTK6/JI01075","149975.03","0.0","g"
"ALAN--AK-K","SAI3-AAB","JTK 6/Stock/RM/CA-04A2","GBMJTK6/JI01077","249982.26","0.0","g"
"SUNS-TNSM-X","SCR1-ABA","JTK 6/Stock/RM/CA-05A1","GBMJTK6/JI02011","75.0","0.0","kg"
"SUNS-TNAB-X","SCR1-ABB","JTK 6/Stock/RM/CA-05A1","GBMJTK6/JI02015","75.0","0.0","kg"
"SILI-KFFA-X","SLC1-ACI","JTK 6/Stock/RM/CA-07A1","GBMJTK6/JH31110","18.0","0.0","kg"
"SILI-KFFA-X","SLC1-ACI","JTK 6/Stock/RM/CA-07A1","GBMJTK6/JH31108","71.95706","0.0","kg"
"SILI-KFFA-X","SLC1-ACI","JTK 6/Stock/RM/CA-07A1","GBMJTK6/JH31147","18.0","0.0","kg"
"PWD-MNLGZN-X","SBA3-BFACD","JTK 6/Stock/RM/FA-01A1","GBMJTK6/JH23064","74.97608","0.0","kg"
"EMUL-AMPK-","EMS3-AAB","JTK 6/Stock/RM/FA-01A1","GBMJTK6/JH02103","24975.06","0.0","g"
"PENG-CLRP-X","PRV3-AAI","JTK 6/Stock/RM/FA-01A1","GBMJTK6/JH15060","24982.2","17.2000000000044","g"
"PENG-CLRP-X","PRV3-AAI","JTK 6/Stock/RM/FA-01A1","GBMJTK6/JH15059","24982.8","24982.8","g"
"LAUR-A9912-X","WAX3-ACI","JTK 6/Stock/RM/GOR-E-35","GBMJTK6/JH16120","400000.0","0.0","g"
"AJID-ZN100-X","MST3-AAC","JTK 6/Stock/RM/FA-01A2","GBMJTK6/JH19042","24978.37","0.0","g"
"SODI-BROMSUB201-X","HRC3-AAC","JTK 6/Stock/RM/FA-01A2","GBMJTK6/JF24103","49897.56","0.0","g"
"FLMR-AV2F-X","FFM3-AAD","JTK 6/Stock/RM/FA-01A2","GBMJTK6/JH16009","19988.31","0.0","g"
"PENG-CLRP-X","PRV3-AAI","JTK 6/Stock/RM/FA-01A2","GBMJTK6/JH24008","74978.71","0.0","g"
"LAUR-A9912-X","WAX3-ACI","JTK 6/Stock/RM/GOR-E-34","GBMJTK6/JH16105","625000.0","0.0","g"
"PARF-819EC-X","PRF1-AFJ","JTK 6/Stock/RM/GD-AC-PAL-03","GBMJTK6/JI01084","50000.0","0.0","g"
"POWD-MDMSP-X","PWD3-CHBBG","JTK 6/Stock/RM/GOR-B-32","GBMJTK6/JH30190","300.0","0.0","kg"
"SILI-KSP1-X","SLC2-AAH","JTK 6/Stock/RM/GOR-D-13","GBMJTK6/JH03092","9982.53","0.0","g"
"SILI-KSPO-X","SLC1-ADA","JTK 6/Stock/RM/GOR-D-13","GBMJTK6/JH10086","29.98","0.0","kg"
"SUN-SSFMBC-X","SCR3-BLBGF","JTK 6/Stock/RM/GOR-D-13","GBMJTK6/JG06053","49.98113","0.0","kg"
"WARN-TMRHWT-X","CLR3-WHT-ABA","JTK 6/Stock/RM/GOR-D-13","GBMJTK6/JD21096","19896.93","0.0","g"
"SURF-EC702C-X","SRF2-BCACA","JTK 6/Stock/RM/GOR-E-46","GBMJTK6/JH31204","160.0","0.0","kg"
"SCRU-LPAPS4060-X","EXF3-AAB","JTK 6/Stock/RM/GOR-D-13","GBMJTK6/JG25082","4980.02","0.0","g"
"ACTI-LW36-X","EXF3-ABC","JTK 6/Stock/RM/GOR-D-13","GBMJTK6/JG25086","4982.11","0.0","g"
"FILM-KOBOHRPC-X","FFM1-AAH","JTK 6/Stock/RM/GOR-D-13","GBMJTK6/JH04090","24975.18","0.0","g"
"RHM-MKMSS-X","RHM3-BIBAF","JTK 6/Stock/RM/GOR-D-13","GBMJTK6/JG28123","14.98334","0.0","kg"
"WAX-WHPRWT-X","WAX3-BCACH","JTK 6/Stock/RM/GOR-D-13","GBMJTK6/JH12011","29.98274","0.0","kg"
"EMUL-S60-X","EMS3-ABA","JTK 6/Stock/RM/GOR-D-13","GBMJTK6/JH22125","19983.88","0.0","g"
"SCRU-LPAPS4060-X","EXF3-AAB","JTK 6/Stock/RM/GOR-D-13","GBMJTK6/JH22055","4974.13","0.0","g"
"FILM-KOBOHRPC-X","FFM1-AAH","JTK 6/Stock/RM/GOR-D-13","GBMJTK6/JH29122","49965.6","0.0","g"
"SURF-CCAB-X","SRF1-ABI","JTK 6/Stock/RM/GOR-D-08","GBMJTK6/JH31174","399.93828","0.0","kg"
"POWD-MDMSP-X","PWD3-CHBBG","JTK 6/Stock/RM/GOR-B-31","GBMJTK6/JH30190","250.0","0.0","kg"
"MERQ-MQ550PP-X","HRC1-AAH","JTK 6/Stock/RM/GOR-B-51","GBMJTK6/JH30071","799867.14","0.0","g"
"POWD-MDMSP-X","PWD3-CHBBG","JTK 6/Stock/RM/GOR-B-30","GBMJTK6/JH30190","24.98532","0.0","kg"
"MICA-SYR1F-X","PWD3-AFJ","JTK 6/Stock/RM/GG-G1-07","GBMJTK6/HL14086","39991.0","0.0","g"
"SURF-DIAK-X","SRF1-ABH","JTK 6/Stock/RM/GG-G1-06","GBMJTK6/JH29202","492.93281","0.0","kg"
"WARN-C338--K","CLR3-YLW-AAB","JTK 6/Stock/RM/GG-G1-09","GBMJTK6/JE31073","49986.83","0.0","g"
"SURF-DIAK-X","SRF1-ABH","JTK 6/Stock/RM/GG-G1-08","GBMJTK6/JH29200","543.93201","0.0","kg"
"SURF-DIAK-X","SRF1-ABH","JTK 6/Stock/RM/GG-G1-08","GBMJTK6/JH29203","16.94905","0.0","kg"
"POWD-GH52-X","PWD3-AGC","JTK 6/Stock/RM/Release-RM","GBMJTK6/JI02033","19984.66","0.0","g"
"SURF-EC702C-X","SRF2-BCACA","JTK 6/Stock/RM/GG-A2-04","GBMJTK6/JH31205","799.88425","0.0","kg"
"SURF-EC702C-X","SRF2-BCACA","JTK 6/Stock/RM/GG-A2-05","GBMJTK6/JH31204","800.0","0.0","kg"
"SURF-EC702C-X","SRF2-BCACA","JTK 6/Stock/RM/GG-A2-06","GBMJTK6/JH31204","1919.88818","0.0","kg"
"RHM-DREAQA-X","RHM2-BBABD","JTK 6/Stock/RM/GOR-F-51","GBMJTK6/JH31079","599.94779","0.0","kg"
"PANT--DL-K","EMO1-ADC","JTK 6/Stock/RM/CA-09A1","GBMJTK6/JI02027","49918.58","0.0","g"
"EMO-BRB2835-X","EMO1-CCAEE","JTK 6/Stock/RM/GOR-A-17","GBMJTK6/JI01073","19.93582","0.0","kg"
"WARN-TOA403-KF","CLR3-BRW-AAC","JTK 6/Stock/RM/Repack-RM","GBMJTK6/JD08034","9985.35","0.0","g"
"WARN-C19012-DCR6-K","CLR3-RED-AAJ","JTK 6/Stock/RM/Repack-RM","GBMJTK6/JF07079","14500.0","0.0","g"
"TIT-401-X","PWD3-AAB","JTK 6/Stock/RM/Repack-RM","GBMJTK6/IK18100","15000.0","0.0","g"
"SILI-D9SEB-X","SLC2-AAG","JTK 6/Stock/RM/Repack-RM","GBMJTK6/JH16071","164932.32","0.0","g"
"BAH-LUVIK30P-X","RHM3-ACD","JTK 6/Stock/RM/GOR-A-53","GBMJTK6/JI02018","90000.0","0.0","g"
"SERI-790-","PWD3-AHJ","JTK 6/Stock/RM/GOR-D-19","GBMJTK6/JI02073","324981.88","0.0","g"
"ARMO-HD--K","EMO1-AAB","JTK 6/Stock/RM/GOR-F-36","GBMJTK6/JI01122","319964.34","0.0","g"
"ARMO-HD--K","EMO1-AAB","JTK 6/Stock/RM/GOR-F-36","GBMJTK6/JI01121","319964.34","0.0","g"
"SEPI-305-SF-K","RHM1-AAF","JTK 6/Stock/RM/Release-RM","GBMJTK6/JI02051","59904.02","0.0","g"
"MENT--CEPB-K","CLA3-AAB","JTK 6/Stock/RM/FA-04B2","GBMJTK6/JI01110","99984.92","0.0","g"
"SFT-S649-X","EMO1-ACI","JTK 6/Stock/RM/Release-RM","GBMJTK6/JI02058","49921.23","0.0","g"
"MENT--CEPB-K","CLA3-AAB","JTK 6/Stock/RM/FA-04B2","GBMJTK6/JI01109","49983.06","0.0","g"
"SILI-VLVDLG-X","SLC2-BKBEE","JTK 6/Stock/RM/Release-RM","GBMJTK6/JI02163","15.83404","0.0","kg"
"SILI-VLVDLG-X","SLC2-BKBEE","JTK 6/Stock/RM/Release-RM","GBMJTK6/JI02164","31.72404","0.0","kg"
"SUNS-CHMOS-X","SCR1-BHAFI","JTK 6/Stock/RM/Release-RM","GBMJTK6/JI02061","199.93369","0.0","kg"
"SAMP-RCSBZ-X","Sampel Ronacare Sodium Benzoate","JTK 6/Stock/RM/Release-RM","GBMJTK6/JH31026","300.0","0.0","g"
"EMUL-WFASA-X","EMS3-BEABE","JTK 6/Stock/RM/GOR-C-27","GBMJTK6/JI02079","600.0","0.0","kg"
"EMUL-SNRFA-X","EMS3-ALACD","JTK 6/Stock/RM/GOR-F-09","GBMJTK6/JI02160","800.0","0.0","kg"
"AMI-GCK12K-","SRF1-AAB","JTK 6/Stock/RM/GOR-D-45","GBMJTK6/JI02089","799947.42","0.0","g"
"BAH-LUVIK30P-X","RHM3-ACD","JTK 6/Stock/RM/GOR-A-53","GBMJTK6/JI02017","179978.84","0.0","g"
"EMUL-GMSNSE-X","WAX3-ACH","JTK 6/Stock/RM/BA-01A2","GBMJTK6/JI02115","150000.0","0.0","g"
"EMUL-GMSNSE-X","WAX3-ACH","JTK 6/Stock/RM/BA-02A2","GBMJTK6/JI02115","599983.35","0.0","g"
"VITA-B3PC-X","AAG3-AAF","JTK 6/Stock/RM/FA-08A1","GBMJTK6/JI02157","149976.68","0.0","g"
"VITA-B3PC-X","AAG3-AAF","JTK 6/Stock/RM/FA-08A1","GBMJTK6/JI02158","350000.0","0.0","g"
"HUM-HXLGLC-X","MST1-ADB","JTK 6/Stock/RM/GOR-F-18","GBMJTK6/JH30060","184941.11","0.0","g"
"SUNP-EPU-2X-X","PWD3-AEI","JTK 6/Stock/RM/Repack-RM","GBMJTK6/JH23055","14991.24","0.0","g"
"PROP-PGESK-X","MST1-ACA","JTK 6/Stock/RM/GOR-D-36","GBMJTK6/JI02080","214945.24","0.0","g"
"PROP-PGESK-X","MST1-ACA","JTK 6/Stock/RM/GOR-D-36","GBMJTK6/JI02081","645000.0","0.0","g"
"CERE-810-","WAX3-AAF","JTK 6/Stock/RM/Repack-RM","GBMJTK6/JH22026","9988.91","0.0","g"
"TRI--DOW-K","SRF1-AAJ","JTK 6/Stock/RM/GOR-C-37","GBMJTK6/JI02125","695937.14","0.0","g"
"WARN-A450-X","CLR3-RED-ADD","JTK 6/Stock/RM/Repack-RM","GBMJTK6/JA04033","19965.08","0.0","g"
"WARN-9000-","CLR3-WHT-AAB","JTK 6/Stock/RM/Repack-RM","GBMJTK6/IL14075","22500.0","0.0","g"
"SUNS-UVNT-X","SCR3-ABB","JTK 6/Stock/RM/GOR-C-44","GBMJTK6/JI02024","60.0","0.0","kg"
"SUNS-UVNT-X","SCR3-ABB","JTK 6/Stock/RM/GOR-C-44","GBMJTK6/JI02023","59.98199","0.0","kg"
"EMU-CSF-X","EMO1-AGE","JTK 6/Stock/RM/GOR-A-55","GBMJTK6/JI02030","174.95482","0.0","kg"
"SILI-DC-PSFCS-X","FFM1-AAI","JTK 6/Stock/RM/Repack-RM","GBMJTK6/JH26025","151972.63","30000.0","g"
"EMU-CTB-X","EMO1-AGB","JTK 6/Stock/RM/GOR-F-38","GBMJTK6/JI02019","175.0","0.0","kg"
"HUM-PGUEP-X","MST1-BLBGB","JTK 6/Stock/RM/GOR-D-42","GBMJTK6/JI02052","429.94269","0.0","kg"
"HUM-PGUEP-X","MST1-BLBGB","JTK 6/Stock/RM/GOR-D-42","GBMJTK6/JI02053","429.94269","0.0","kg"
"PR-ZPRDL-X","MST1-ABH","JTK 6/Stock/RM/GOR-E-03","GBMJTK6/JI02049","798266.79","0.0","g"
"SILI-FZ3196-X","EMO1-ACJ","JTK 6/Stock/RM/GOR-C-46","GBMJTK6/JI02045","168000.0","0.0","g"
"SILI-D9SEB-X","SLC2-AAG","JTK 6/Stock/RM/GOR-F-12","GBMJTK6/JI02046","179922.97","0.0","g"
"SILI-DC9045-X","SLC3-AAC","JTK 6/Stock/RM/GOR-F-12","GBMJTK6/JI02044","180000.0","0.0","g"
"SILI-DC9045-X","SLC3-AAC","JTK 6/Stock/RM/GOR-F-12","GBMJTK6/JI02043","179911.0","0.0","g"
"RHM-DREAQA-X","RHM2-BBABD","JTK 6/Stock/RM/GOR-D-04","GBMJTK6/JI02092","399.9365","0.0","kg"
"RHM-DREAQA-X","RHM2-BBABD","JTK 6/Stock/RM/GOR-D-04","GBMJTK6/JI02091","399.93535","0.0","kg"
"PR-ZPRDL-X","MST1-ABH","JTK 6/Stock/RM/GOR-B-04","GBMJTK6/JI02050","798266.29","0.0","g"
"CORN---K","PWD3-AIA","JTK 6/Stock/RM/BA-06A1","GBMJTK6/JH02113","99983.56","0.0","g"
"SERI-C-SI013S200-K","PWD3-ACI","JTK 6/Stock/RM/AA-03A2","GBMJTK6/JI02162","270000.0","0.0","g"
"SILI-556-DC-K","SLC1-AAC","JTK 6/Stock/RM/GOR-F-47","GBMJTK6/JI02042","399949.77","0.0","g"
"SILI-345-DC-K","EMO1-ABC","JTK 6/Stock/RM/GOR-C-09","GBMJTK6/JI02041","194950.16","0.0","g"
"PR-ZPRDL-X","MST1-ABH","JTK 6/Stock/RM/GOR-D-01","GBMJTK6/JI02048","399106.79","0.0","g"
"CUTI---K","EMS3-AAD","JTK 6/Stock/RM/FA-06A2","GBMJTK6/JI02128","75000.0","0.0","g"
"SEPI-305-SF-K","RHM1-AAF","JTK 6/Stock/RM/GOR-E-20","GBMJTK6/JI02047","540000.0","0.0","g"
"PENG-GL-LON","PRV1-AAB","JTK 6/Stock/RM/GOR-E-49","GBMJTK6/JI05005","220000.0","0.0","g"
"PWD-MNLGZN-X","SBA3-BFACD","JTK 6/Stock/RM/FA-01A2","GBMJTK6/JH30098","24.98029","0.0","kg"
"PWD-MNLGZN-X","SBA3-BFACD","JTK 6/Stock/RM/FA-01A2","GBMJTK6/JH30097","24.97918","0.0","kg"
"MATS-MCM100-X","PWD3-ADF","JTK 6/Stock/RM/EA-09A2","GBMJTK6/JH30109","24984.58","0.0","g"
"CARB--94022,68-K","RHM3-ABH","JTK 6/Stock/RM/FA-10B2","GBMJTK6/JH30083","21991.87","0.0","g"
"HUM-PG400-X","SLV1-AAF","JTK 6/Stock/RM/GOR-B-54","GBMJTK6/JH30115","220000.0","0.0","g"
"THIC-AMGM-X","RHM3-AGC","JTK 6/Stock/RM/GOR-B-10","GBMJTK6/JH22057","9.99015","0.0","kg"
"EMUL-WFASA-X","EMS3-BEABE","JTK 6/Stock/RM/GOR-A-06","GBMJTK6/JI02079","599.97818","0.0","kg"
"EMUL-WLALA99-X","EMS3-AJAAD","JTK 6/Stock/RM/GOR-A-08","GBMJTK6/JI02078","599.97186","0.0","kg"
"LAUR-A9912-X","WAX3-ACI","JTK 6/Stock/RM/GOR-C-25","GBMJTK6/JI02074","599976.63","0.0","g"
"EMUL-EMLP-X","EMS3-ABD","JTK 6/Stock/RM/FA-05B2","GBMJTK6/JI02025","10.0","0.0","kg"
"EMUL-EMLP-X","EMS3-ABD","JTK 6/Stock/RM/FA-05B2","GBMJTK6/JI02021","10.0","0.0","kg"
"PLAS-P-D400-K","PWD3-ABD","JTK 6/Stock/RM/DA-03A1","GBMJTK6/JH30122","9985.33","0.0","g"
"SUNS-TNBS-X","SCR3-ABA","JTK 6/Stock/RM/DA-10A2","GBMJTK6/JI02009","79.97773","0.0","kg"
"ACTI-VEAC-X","ASB1-AAF","JTK 6/Stock/RM/EA-02B1","GBMJTK6/JI02022","109.94978","0.0","kg"
"PENG-NPGEHP-X","PRV1-BBABG","JTK 6/Stock/RM/GOR-E-12","GBMJTK6/JH31070","99.92839","0.0","kg"
"HUM-PG400C-X","SLV1-ALACF","JTK 6/Stock/RM/GOR-C-42","GBMJTK6/JH31068","219.94038","0.0","kg"
"MATR-3000-X","AAG1-AAD","JTK 6/Stock/RM/GD-AC-B1","GBMJTK6/JI01127","59916.25","0.0","g"
"SOLP-100LQ-X","FFM1-AAC","JTK 6/Stock/RM/GOR-A-24","GBMJTK6/JI01120","50000.0","0.0","g"
"CRO1-GTCC-","EMO1-AAD","JTK 6/Stock/RM/GOR-C-39","GBMJTK6/JI01123","380000.0","0.0","g"
"PWD-SYS-X","PWD3-AHI","JTK 6/Stock/RM/Release-RM","GBMJTK6/JH30043","24.98798","0.0","kg"
"WARN-ABIO-X","CLR3-BLK-ABB","JTK 6/Stock/RM/Release-RM","GBMJTK6/JH30067","49889.22","529.24","g"
"ACTI-MGCS-X","AAG1-AAI","JTK 6/Stock/RM/GD-AC-C1","GBMJTK6/JI02126","1937.71","0.0","g"
"ACTI-HFG-X","EMO1-AHD","JTK 6/Stock/RM/GOR-E-19","GBMJTK6/JI02119","99960.18","0.0","g"
"EXTR-CHEN-X","HRC1-ABD","JTK 6/Stock/RM/GOR-E-17","GBMJTK6/JI01117","24.93504","0.0","kg"
"POLY-E-2/032451-K","HRC1-AAB","JTK 6/Stock/RM/EA-03A2","GBMJTK6/JI02118","49952.47","0.0","g"
"WARN-YLW3AS-X","CLR3-YLW-AAJ","JTK 6/Stock/RM/Release-RM","GBMJTK6/JI05032","19987.85","0.0","g"
"WARN-YLW3AS-X","CLR3-YLW-AAJ","JTK 6/Stock/RM/Release-RM","GBMJTK6/JI05031","19987.61","0.0","g"
