Code/Header;Type;Component code;Type;Coefficient;UOM of Header;UOM of Component;Loos%;No.;Start date;End date
EC-RWSB-W;FG;TUBE-CSEDCC10R0-W5L;PM;1;Pc(s);Pc(s);0.05008417508;2072;;
EL-EDCPBL-EM0.2GR;FG;DUS-ECBKR1-EILGE;PM;1;Pc(s);Pc(s);0;2073;;
EL-EDCPBL-EM0.2GR;FG;EL-ECBKR0-E;PM;1;Pc(s);Pc(s);0;2074;;
EL-EDCPBL-EM0.2GR;FG;KB-EBR1-KMK125CF;PM;0.00833;Pc(s);Pc(s);0;2075;;
EL-EDPBL-EM1GR;FG;ELP-EDBLR1-E;PM;1;Pc(s);Pc(s);;2076;;
EL-EDPBR-EM1GR;FG;ELP-EDBRR1-E;PM;1;Pc(s);Pc(s);;2077;;
EL-ELT-EM;FG;BAL-BALTEPLR0-E;PM;1;Pc(s);Pc(s);0.03410189148;2078;;
EL-ELT-EM;FG;CONT-BARTEPLR0-E;PM;1;Pc(s);Pc(s);0.03410189148;2079;;
EL-ELT-EM;FG;CONT-TIPTEPLR0-E;PM;1;Pc(s);Pc(s);0.03410189148;2080;;
EL-ELT-EM;FG;DUS-TEPLR0-E;PM;1;Pc(s);Pc(s);0.03410189148;2081;;
EL-ELT-EM;FG;IBOX-BLISER0-E;PM;0.0833333;Pc(s);Pc(s);0.03410189148;2082;;
EL-ELT-EM;FG;KB-EBR1-KMK125CF;PM;0.0166667;Pc(s);Pc(s);0.03410189148;2083;;
EL-ELT-EM;FG;PLUG-IPTEPLR0-E;PM;1;Pc(s);Pc(s);0.03410189148;2084;;
EL-EOHB-W1GR;FG;ELL-EOHBLR3-WPP;PM;1;Pc(s);Pc(s);;2085;;
EL-ESL-W3,5GR;FG;BAL-SSLEL-WSS;PM;1;Pc(s);Pc(s);0.01633986928;2086;;
EL-ESL-W3,5GR;FG;BOTO-SLEL-WPETG;PM;1;Pc(s);Pc(s);0.01633986928;2087;;
EL-ESL-W3,5GR;FG;CAPA-SLEL-WABS;PM;1;Pc(s);Pc(s);0.01633986928;2088;;
EL-ESL-W3,5GR;FG;DUS-ESLEL-WIM;PM;1;Pc(s);Pc(s);0.01633986928;2089;;
EL-ESL-W3,5GR;FG;IBOX-12ELEL-WDNF;PM;0.08333;Pc(s);Pc(s);0.01633986928;2090;;
EL-ESL-W3,5GR;FG;KB-WELELR0-KMM125CF;PM;0.00694;Pc(s);Pc(s);0.01633986928;2091;;
EL-ESL-W3,5GR;FG;PLU-BSLEL-WPE;PM;1;Pc(s);Pc(s);0.01633986928;2092;;
EL-EXPELB-W;FG;BAL-EXPPLR0-W;PM;1;Pc(s);Pc(s);0.05000293962;2093;;
EL-EXPELB-W;FG;CONT-BAREXPPLR0-W;PM;1;Pc(s);Pc(s);0.05000293962;2094;;
EL-EXPELB-W;FG;CONT-TIPEXPPLR0-W;PM;1;Pc(s);Pc(s);0.05000293962;2095;;
EL-EXPELB-W;FG;IBOX-12EXBR0-W;PM;0.08333;Pc(s);Pc(s);0.05000293962;2096;;
EL-EXPELB-W;FG;KB-BTLS150WNL32-K125;PM;0.02083;Pc(s);Pc(s);0.05000293962;2097;;
EL-EXPELB-W;FG;PAP-PPLR0-W;PM;1;Pc(s);Pc(s);0.05000293962;2098;;
EL-EXPELB-W;FG;PLAS-VCPPLR0-W;PM;1;Pc(s);Pc(s);0.05000293962;2099;;
EL-EXPELB-W;FG;PLUG-IPEXPPLR0-W;PM;1;Pc(s);Pc(s);0.05000293962;2100;;
EL-HBS-MO1G;FG;EL-HBSSLMOR1-X;PM;1;Pc(s);Pc(s);;2101;;
EL-HBS-MO1G;FG;EL-HBSSLMOR2-X;PM;1;Pc(s);Pc(s);;2101;;
EL-IPHPB-W1G;FG;INSP-HGPBLWR1-X;PM;1;Pc(s);Pc(s);;2102;;
EL-LB-MO1,7ML;FG;DUS-LELR2-MOLG;PM;1;Pc(s);Pc(s);0;2103;;
EL-LB-MO1,7ML;FG;KB-MOLCP-247K150;PM;0.00297;Pc(s);Pc(s);0;2104;;
EL-LB-MO1,7ML;FG;KB-MOLCPR1-MO;PM;0.00297;Pc(s);Pc(s);0;2104;202224;
EL-LB-MO1,7ML;FG;LEL-BLR1MO-X;PM;1;Pc(s);Pc(s);0;2105;;
EL-PBJ-MO1,2G;FG;ELP-BJMOR2SZS-CT2S;PM;1;Pc(s);Pc(s);;2106;;
EL-PBL-MO1,2G;FG;ELP-BLMOR2SBR-CT2S;PM;1;Pc(s);Pc(s);;2107;;
EL-PNB-MO1,2G;FG;ELP-NBMOR2SPB-CT2S;PM;1;Pc(s);Pc(s);;2108;;
EL-PNS-MO1.2G;FG;ELP-NSR1-MO;PM;1;Pc(s);Pc(s);;2109;;
EL-PPLCB-MO2.7G;FG;BAL-SPPLL-MOSS;PM;1;Pc(s);Pc(s);0.06024096386;2110;;
EL-PPLCB-MO2.7G;FG;BOTO-PPLLCBR0-MO;PM;1;Pc(s);Pc(s);0.06024096386;2111;;
EL-PPLCB-MO2.7G;FG;CAPA-PPLLCBR0-MO;PM;1;Pc(s);Pc(s);0.06024096386;2112;;
EL-PPLCB-MO2.7G;FG;DUS-PPLLR0-MO;PM;1;Pc(s);Pc(s);0.06024096386;2113;;
EL-PPLCB-MO2.7G;FG;IBOX-12MOAR0-D310;PM;0.05;Pc(s);Pc(s);0.06024096386;2114;;
EL-PPLCB-MO2.7G;FG;KB-MOGCR0-MO;PM;0.00833;Pc(s);Pc(s);0.06024096386;2115;;
EL-PPLCB-MO2.7G;FG;STIC-BCPPLLCBR0-MOPP;PM;1;Pc(s);Pc(s);0.06024096386;2116;;
EL-PPLJB-MO2.7G;FG;BAL-SPPLL-MOSS;PM;1;Pc(s);Pc(s);0.06024096386;2117;;
EL-PPLJB-MO2.7G;FG;BOTO-PPLLR0-MO;PM;1;Pc(s);Pc(s);0.06024096386;2118;;
EL-PPLJB-MO2.7G;FG;CAPA-PPLLR0-MO;PM;1;Pc(s);Pc(s);0.06024096386;2119;;
EL-PPLJB-MO2.7G;FG;DUS-PPLLR0-MO;PM;1;Pc(s);Pc(s);0.06024096386;2120;;
EL-PPLJB-MO2.7G;FG;IBOX-12MOAR0-D310;PM;0.05;Pc(s);Pc(s);0.06024096386;2121;;
EL-PPLJB-MO2.7G;FG;KB-MOGCR0-MO;PM;0.00833;Pc(s);Pc(s);0.06024096386;2122;;
EL-PPLJB-MO2.7G;FG;STIC-BCPPLLJBR0-MOPP;PM;1;Pc(s);Pc(s);0.06024096386;2123;;
EL-PSL-MO1.2G;FG;ELP-SLR1-MO;PM;1;Pc(s);Pc(s);;2124;;
EL-PWT-MO1,2G;FG;ELP-WTMOR2SPB-CT2S;PM;1;Pc(s);Pc(s);;2125;;
EL-W1B-WTA;FG;ELP-BLR2W-SCS;PM;1;Pc(s);Pc(s);;2126;;
EO-SOLM01-B;FG;BOTO-SO10R0-B;PM;1;Pc(s);Pc(s);0.02969348659;2127;;
EO-SOLM01-B;FG;CAP-SO10R0-B;PM;1;Pc(s);Pc(s);0.02969348659;2128;;
EO-SOLM01-B;FG;PLU-SO10R0-B;PM;1;Pc(s);Pc(s);0.02969348659;2129;;
ES-BS-RP-MO1,25G;REFILL;GODE-LPWNL2781-;PM;1;Pc(s);Pc(s);;2130;;
ES-BV-RP-W1,1GR;REFILL;GODE-ESSWA33-178538;PM;1;Pc(s);Pc(s);;2131;;
ES-C-RP-W1,1GR;REFILL;GODE-ESSWA33-178538;PM;1;Pc(s);Pc(s);;2132;;
ES-CLPNB-W;FG;BRUS-CQEPR0-W;PM;1;Pc(s);Pc(s);0.03001949318;2133;;
ES-CLPNB-W;FG;CONT-CQEPR0-W;PM;1;Pc(s);Pc(s);0.03001949318;2134;;
ES-CLPNB-W;FG;DUS-CQEP01R0-W;PM;1;Pc(s);Pc(s);0.03001949318;2135;;
ES-CLPNB-W;FG;ES-CLPNB-01-RP-W1,8GR;REFILL;1;Pc(s);Pc(s);0.03001949318;2136;;
ES-CLPNB-W;FG;ES-CLPNB-02-RP-W1,8GR;REFILL;1;Pc(s);Pc(s);0.03001949318;2137;;
ES-CLPNB-W;FG;ES-CLPNB-03-RP-W1,8GR;REFILL;1;Pc(s);Pc(s);0.03001949318;2138;;
ES-CLPNB-W;FG;ES-CLPNB-04-RP-W1,8GR;REFILL;1;Pc(s);Pc(s);0.03001949318;2139;;
ES-CLPNB-W;FG;KB-WBG150R2-W;PM;0.0166667;Pc(s);Pc(s);0.03001949318;2140;;
ES-CLPNB-W;FG;PLAS-DMCPR0-W;PM;1;Pc(s);Pc(s);0.03001949318;2141;;
ES-CLPNB-W;FG;STIC-BCQEP01R0-W;PM;1;Pc(s);Pc(s);0.03001949318;2142;;
ES-CLPPB-01-RP-W1,8GR;REFILL;GODE-CQEPR0-W;PM;1;Pc(s);Pc(s);;2143;;
ES-CLPPB-03-RP-W1,8GR;REFILL;GODE-CQEPR0-W;PM;1;Pc(s);Pc(s);;2144;;
ES-CLPPB-W;FG;BRUS-CQEPR0-W;PM;1;Pc(s);Pc(s);0.02992424242;2145;;
ES-CLPPB-W;FG;CONT-CQEPR0-W;PM;1;Pc(s);Pc(s);0.02992424242;2146;;
ES-CLPPB-W;FG;DUS-CQEP02R0-W;PM;1;Pc(s);Pc(s);0.02992424242;2147;;
ES-CLPPB-W;FG;ES-CLPPB-01-RP-W1,8GR;REFILL;1;Pc(s);Pc(s);0.02992424242;2148;;
ES-CLPPB-W;FG;ES-CLPPB-02-RP-W1,8GR;REFILL;1;Pc(s);Pc(s);0.02992424242;2149;;
ES-CLPPB-W;FG;ES-CLPPB-03-RP-W1,8GR;REFILL;1;Pc(s);Pc(s);0.02992424242;2150;;
ES-CLPPB-W;FG;ES-CLPPB-04-RP-W1,8GR;REFILL;1;Pc(s);Pc(s);0.02992424242;2151;;
ES-CLPPB-W;FG;KB-WBG150R2-W;PM;0.0166667;Pc(s);Pc(s);0.02992424242;2152;;
ES-CLPPB-W;FG;PLAS-DMCPR0-W;PM;1;Pc(s);Pc(s);0.02992424242;2153;;
ES-CLPPB-W;FG;STIC-BCQEP02R0-W;PM;1;Pc(s);Pc(s);0.02992424242;2154;;
ES-CLPWP-W;FG;BRUS-CQEPR0-W;PM;1;Pc(s);Pc(s);0.02992424242;2155;;
ES-CLPWP-W;FG;CONT-CQEPR0-W;PM;1;Pc(s);Pc(s);0.02992424242;2156;;
ES-CLPWP-W;FG;DUS-CQEP03R0-W;PM;1;Pc(s);Pc(s);0.02992424242;2157;;
ES-CLPWP-W;FG;ES-CLPWP-01-RP-W1,8GR;REFILL;1;Pc(s);Pc(s);0.02992424242;2158;;
ES-CLPWP-W;FG;ES-CLPWP-02-RP-W1,8GR;REFILL;1;Pc(s);Pc(s);0.02992424242;2159;;
ES-CLPWP-W;FG;ES-CLPWP-03-RP-W1,8GR;REFILL;1;Pc(s);Pc(s);0.02992424242;2160;;
ES-CLPWP-W;FG;ES-CLPWP-04-RP-W1,8GR;REFILL;1;Pc(s);Pc(s);0.02992424242;2161;;
ES-CLPWP-W;FG;KB-WBG150R2-W;PM;0.0166667;Pc(s);Pc(s);0.02992424242;2162;;
ES-CLPWP-W;FG;PLAS-DMCPR0-W;PM;1;Pc(s);Pc(s);0.02992424242;2163;;
ES-CLPWP-W;FG;STIC-BCQEP03R0-W;PM;1;Pc(s);Pc(s);0.02992424242;2164;;
ES-CP-RP-MO1,25G;REFILL;GODE-LPWNL2781-;PM;1;Pc(s);Pc(s);;2165;;
ES-CP-RP-W1,1GR;REFILL;GODE-ESSWA33-178538;PM;1;Pc(s);Pc(s);;2166;;
ES-CV-RP-MO1,25G;REFILL;GODE-LPWNL2781-;PM;1;Pc(s);Pc(s);;2167;;
ES-ECL-W3,3GR;FG;CONT-ESEW-SAN;PM;1;Pc(s);Pc(s);0.02990196078;2168;;
ES-ECL-W3,3GR;FG;ES-W0K-03-RP-W1,1GR;REFILL;1;Pc(s);Pc(s);0.02990196078;2169;;
ES-ECL-W3,3GR;FG;ES-W1F-01-RP-W1,1GR;REFILL;1;Pc(s);Pc(s);0.02990196078;2170;;
ES-ECL-W3,3GR;FG;ES-W1F-02-RP-W1,1GR;REFILL;1;Pc(s);Pc(s);0.02990196078;2171;;
ES-ECL-W3,3GR;FG;KB-W6040R2-W;PM;0.00833;Pc(s);Pc(s);0.02990196078;2172;;
ES-ECL-W3,3GR;FG;KUAS-ESSNBRWP2K-BT;PM;1;Pc(s);Pc(s);0.02990196078;2173;;
ES-ECL-W3,3GR;FG;PLAS-DMESBOR0-W;PM;1;Pc(s);Pc(s);0.02990196078;2174;;
ES-ECL-W3,3GR;FG;PS-PVCEESBOR1-WPVC;PM;1;Pc(s);Pc(s);0.02990196078;2175;;
ES-ECL-W3,3GR;FG;STIC-BEESCR1-W;PM;1;Pc(s);Pc(s);0.02990196078;2176;;
ES-EP01-W;FG;BRUS-EEPR0-WRL;PM;1;Pc(s);Pc(s);0.03003613369;2177;;
ES-EP01-W;FG;CONT-EEPR0-WRL;PM;1;Pc(s);Pc(s);0.03003613369;2178;;
ES-EP01-W;FG;DUS-EEP1R1-WRL;PM;1;Pc(s);Pc(s);0.03003613369;2179;;
ES-EP01-W;FG;ES-EP01-W-01-RP-W1GR;REFILL;1;Pc(s);Pc(s);0.03003613369;2180;;
ES-EP01-W;FG;ES-EP01-W-02-RP-W1GR;REFILL;1;Pc(s);Pc(s);0.03003613369;2181;;
ES-EP01-W;FG;ES-EP01-W-03-RP-W1GR;REFILL;1;Pc(s);Pc(s);0.03003613369;2182;;
ES-EP01-W;FG;ES-EP01-W-04-RP-W1GR;REFILL;1;Pc(s);Pc(s);0.03003613369;2183;;
ES-EP01-W;FG;ES-EP01-W-05-RP-W1GR;REFILL;1;Pc(s);Pc(s);0.03003613369;2184;;
ES-EP01-W;FG;ES-EP01-W-06-RP-W1GR;REFILL;1;Pc(s);Pc(s);0.03003613369;2185;;
