Process code;Routing type;Item code;Refill code;Bulk code;Bulk size;Bulk size_FM;Priority;Filling/Packing line code;Filling/Packing ALT.;Filling/Packing loss rate;Filling/Packing production rate;Filling/Packing production rate with change over;Efficiency of Filling/Packing;Filling code;Filling ALT.;Filling loss rate;Filling production rate;Filling production rate with change over;Efficiency of Filling;Pressing code;Pressing ALT.;Pressing loss rate;Pressing production rate;Pressing production rate with change over;Efficiency of Pressing;Labelling code;Labelling ALT.;Labelling loss rate;Labelling production rate;Labelling production rate with change over;Efficiency of labelling;Mixing code;Mixing ALT.;Mixing loss rate;Mixing production rate;Mixing production rate with change over;Efficiency of mixing;Milling code;Milling ALT.;Milling loss rate;Milling production rate;Milling production rate with change over;Efficiency of milling;Premix code;Premix ALT.;Premix loss rate;Premix production rate;Premix production rate with change over;Efficiency of premix;Weighing code;Weighing ALT.;Weighing loss rate;Weighing production rate;Weighing production rate with change over;Efficiency of weighing
STD;SR09;L-NLCXCA-EM;;L-NLCXCA-BULK;80;80;NOMINAL_LINE;LIP18;1;0.1171;1260;1203.64;0.96;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.2;0.13;0.67;SRM08;1;0;0.44;0.31;0.69;SPM09D;1;0;1;0.67;0.67;SWE01;1;0;1;1;1
STD;SR09;L-NLCXCB-EM;;L-NLCXCB-BULK;65;65;NOMINAL_LINE;LIP18;1;0.1505;1260;1260;1;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.25;0.15;0.62;SRM08;1;0;0.57;0.44;0.78;SPM09D;1;0;1;0.67;0.67;SWE01;1;0;1;1;1
STD;SR09;L-NLCXCB-EM;;L-NLCXCB-BULK;80;80;SECONDARY_LINE;LIP18;1;0.1171;1260;1260;1;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.2;0.13;0.67;SRM08;1;0;0.44;0.31;0.69;SPM09D;1;0;1;0.67;0.67;SWE01;1;0;1;1;1
STD;SR09;L-NLCXCC-EM;;L-NLCXCC-BULK;65;65;NOMINAL_LINE;LIP18;1;0.1505;1260;1188.79;0.94;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.25;0.15;0.62;SRM08;1;0;0.57;0.44;0.78;SPM09D;1;0;1;0.67;0.67;SWE01;1;0;1;1;1
STD;SR09;L-NLCXCC-EM;;L-NLCXCC-BULK;80;80;SECONDARY_LINE;LIP18;1;0.1171;1260;1188.79;0.94;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.2;0.13;0.67;SRM08;1;0;0.44;0.31;0.69;SPM09D;1;0;1;0.67;0.67;SWE01;1;0;1;1;1
STD;SR11;L-PGTC-MO;;L-PGTC-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1072;720;664.62;0.92;;;;;;;;;;;;;;;;;;;SMX03;1;0;0.3333;0.3226;0.97;;;;;;;;;;;;;SWE02;1;0;1;1;1
STD;SR09;L-PS01-MO;;L-PS01-BULK;100;100;NOMINAL_LINE;BTP03;1;0.1092;1560;1520.07;0.97;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.4348;0.4348;1;SPM09D;1;0;1;1;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-PS02-MO;;L-PS02-BULK;80;80;NOMINAL_LINE;BTP03;1;0.115;1560;1510.09;0.97;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.4348;0.4348;1;SPM09D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-PS03-MO;;L-PS03-BULK;80;80;NOMINAL_LINE;BTP03;1;0.115;1560;1510.09;0.97;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.4348;0.4348;1;SPM09D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-PS04-MO;;L-PS04-BULK;100;100;NOMINAL_LINE;BTP03;1;0.1092;1560;1470.39;0.94;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.4348;0.4348;1;SPM09D;1;0;1;1;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-PS05-MO;;L-PS05-BULK;100;100;NOMINAL_LINE;BTP03;1;0.1092;1560;1520.07;0.97;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.4348;0.4348;1;SPM09D;1;0;1;1;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-PS06-MO;;L-PS06-BULK;100;100;NOMINAL_LINE;BTP03;1;0.1092;1560;1520.07;0.97;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.4348;0.4348;1;SPM09D;1;0;1;1;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-PS07-MO;;L-PS07-BULK;100;100;NOMINAL_LINE;BTP03;1;0.1092;1560;1520.07;0.97;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.4348;0.4348;1;SPM09D;1;0;1;1;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-PS08-MO;;L-PS08-BULK;100;100;NOMINAL_LINE;BTP03;1;0.1092;1560;1520.07;0.97;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.4348;0.4348;1;SPM09D;1;0;1;1;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;L-PTMC01-MO;;L-PTMC01-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1273;1260;1078.35;0.86;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1422;0.089;0.63;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-PTMC02-MO;;L-PTMC02-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1273;1260;1078.35;0.86;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.1107;0.67;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-PTMC03-MO;;L-PTMC03-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1273;1260;1078.35;0.86;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.0997;0.6;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-PTMC04-MO;;L-PTMC04-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1273;1260;928.44;0.74;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1422;0.0997;0.7;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-PTMC05-MO;;L-PTMC05-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1273;1260;1078.35;0.86;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.1107;0.67;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-PTMC06-MO;;L-PTMC06-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1273;1260;1078.35;0.86;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.1107;0.67;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-PTMC07-MO;;L-PTMC07-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1273;1260;1078.35;0.86;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1245;0.0907;0.73;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-PTMC08-MO;;L-PTMC08-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1273;1260;928.44;0.74;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1422;0.0997;0.7;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-PTMCA-MO;;L-PTMCA-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1273;1260;1078.35;0.86;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.1107;0.67;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-PTMCB-MO;;L-PTMCB-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1273;1260;928.44;0.74;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1245;0.1186;0.95;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-PTMCC-MO;;L-PTMCC-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1273;1260;1078.35;0.86;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1988;0.1842;0.93;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-PTMCD-MO;;L-PTMCD-BULK;15;15;NOMINAL_LINE;BTP02;1;0.1273;1260;1078.35;0.86;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1988;0.1842;0.93;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-REMA01-W;;L-REMA01-BULK;5;5;NOMINAL_LINE;LIP08;1;0.2545;480;431.39;0.9;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1647;0.87;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMA02-W;;L-REMA02-BULK;10;10;NOMINAL_LINE;LIP08;1;0.2944;480;453.03;0.94;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1764;0.93;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMA03-W;;L-REMA03-BULK;10;10;NOMINAL_LINE;LIP08;1;0.2944;480;453.03;0.94;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1764;0.93;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMA04-W;;L-REMA04-BULK;10;10;NOMINAL_LINE;LIP08;1;0.2944;480;453.03;0.94;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.2342;0.2141;0.91;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMA05-W;;L-REMA05-BULK;10;10;NOMINAL_LINE;LIP08;1;0.2944;480;453.03;0.94;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1764;0.93;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMA06-W;;L-REMA06-BULK;10;10;NOMINAL_LINE;LIP08;1;0.2944;480;453.03;0.94;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1764;0.93;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMA09-W;;L-REMA09-BULK;10;10;NOMINAL_LINE;LIP08;1;0.2944;480;453.03;0.94;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1764;0.93;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMA12-W;;L-REMA12-BULK;10;10;NOMINAL_LINE;LIP08;1;0.2944;480;453.03;0.94;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1764;0.93;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMA13-W;;L-REMA13-BULK;10;10;NOMINAL_LINE;LIP08;1;0.2944;480;453.03;0.94;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1764;0.93;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMA16-W;;L-REMA16-BULK;10;10;NOMINAL_LINE;LIP08;1;0.2944;480;453.03;0.94;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1764;0.93;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMA17-W;;L-REMA17-BULK;5;5;NOMINAL_LINE;LIP08;1;0.2545;480;431.39;0.9;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1764;0.93;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMA18-W;;L-REMA18-BULK;5;5;NOMINAL_LINE;LIP08;1;0.2545;480;431.39;0.9;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1595;0.1499;0.94;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMO20-W;;L-REMO20-BULK;10;10;NOMINAL_LINE;LIP08;1;0.2524;480;454.47;0.95;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1764;0.93;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMO21-W;;L-REMO21-BULK;10;10;NOMINAL_LINE;LIP08;1;0.202;480;456;0.95;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1376;0.1304;0.95;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMO23-W;;L-REMO23-BULK;10;10;NOMINAL_LINE;LIP08;1;0.202;480;456;0.95;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1647;0.87;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMO26-W;;L-REMO26-BULK;10;10;NOMINAL_LINE;LIP08;1;0.202;480;456;0.95;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1764;0.93;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMO29-W;;L-REMO29-BULK;10;10;NOMINAL_LINE;LIP08;1;0.202;480;456;0.95;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.2342;0.1972;0.84;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMO30-W;;L-REMO30-BULK;10;10;NOMINAL_LINE;LIP08;1;0.202;480;456;0.95;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1898;0.1647;0.87;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMO32-W;;L-REMO32-BULK;10;10;NOMINAL_LINE;LIP08;1;0.202;480;456;0.95;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.2342;0.2141;0.91;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMO35-W;;L-REMO35-BULK;10;10;NOMINAL_LINE;LIP08;1;0.202;480;456;0.95;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1595;0.1414;0.89;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMO36-W;;L-REMO36-BULK;10;10;NOMINAL_LINE;LIP08;1;0.202;480;456;0.95;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1376;0.1304;0.95;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMO41-W;;L-REMO41-BULK;10;10;NOMINAL_LINE;LIP08;1;0.202;480;456;0.95;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1376;0.1239;0.9;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMO43-W;;L-REMO43-BULK;10;10;NOMINAL_LINE;LIP08;1;0.202;480;456;0.95;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.2342;0.2141;0.91;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-REMO46-W;;L-REMO46-BULK;10;10;NOMINAL_LINE;LIP08;1;0.202;480;456;0.95;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1376;0.1239;0.9;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-RIPEI01-W;;L-IPEI01-BULK;15;15;NOMINAL_LINE;BTP02;1;0.2608;1260;1125.69;0.89;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.1294;0.78;SRM06;1;0;0.5;0.5;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-RIPEI02-W;;L-IPEI02-BULK;15;15;NOMINAL_LINE;BTP02;1;0.2608;1260;1125.69;0.89;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.1294;0.78;SRM06;1;0;0.5;0.5;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-RIPEI03-W;;L-IPEI02-BULK;15;15;NOMINAL_LINE;BTP02;1;0.2608;1260;1125.69;0.89;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.1294;0.78;SRM06;1;0;0.5;0.5;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-RIPEI04-W;;L-IPEI03-BULK;15;15;NOMINAL_LINE;BTP02;1;0.2608;1260;1125.69;0.89;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.1294;0.78;SRM06;1;0;0.5;0.5;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-RIPEI05-W;;L-IPEI04-BULK;15;15;NOMINAL_LINE;BTP02;1;0.2608;1260;1125.69;0.89;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.1294;0.78;SRM06;1;0;0.5;0.5;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-RIPEI06-W;;L-IPEI05-BULK;15;15;NOMINAL_LINE;BTP02;1;0.2608;1260;1125.69;0.89;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.1294;0.78;SRM06;1;0;0.5;0.5;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-RIPEI07-W;;L-IPEI06-BULK;15;15;NOMINAL_LINE;BTP02;1;0.2608;1260;1125.69;0.89;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.1294;0.78;SRM06;1;0;0.5;0.5;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-RIPEI08-W;;L-IPEI06-BULK;15;15;NOMINAL_LINE;BTP02;1;0.2608;360;348.13;0.97;;;;;;;;;;;;;;;;;;;VEM01;1;0;0.1658;0.1294;0.78;SRM06;1;0;0.5;0.5;1;SPM03D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;L-SLWCA-W;;L-SLWCA-BULK;100;100;NOMINAL_LINE;BTP03;1;0.0323;2160;2110.53;0.98;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1111;0.0833;0.75;SRM08;1;0;0.1786;0.1786;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCA-W;;L-SLWCA-BULK;200;200;SECONDARY_LINE;BTP04;1;0.0232;2160;2110.98;0.98;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.1012;0.0776;0.77;SRM08;1;0;0.2;0.2;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCB-W;;L-SLWCB-BULK;100;100;NOMINAL_LINE;BTP03;1;0.0323;2160;2110.53;0.98;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.1786;0.1786;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCB-W;;L-SLWCB-BULK;200;200;SECONDARY_LINE;BTP04;1;0.0232;2160;2110.98;0.98;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.0919;0.072;0.78;SRM08;1;0;0.2;0.2;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCC-W;;L-SLWCC-BULK;100;100;NOMINAL_LINE;BTP03;1;0.0323;2160;2110.53;0.98;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.125;0.0909;0.73;SRM08;1;0;0.1786;0.1786;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCC-W;;L-SLWCC-BULK;200;200;SECONDARY_LINE;BTP04;1;0.0232;2160;2110.98;0.98;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.1126;0.0842;0.75;SRM08;1;0;0.2;0.2;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCD-W;;L-SLWCD-BULK;100;100;NOMINAL_LINE;BTP03;1;0.0323;2160;2110.53;0.98;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.125;0.0909;0.73;SRM08;1;0;0.1786;0.1786;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCD-W;;L-SLWCD-BULK;200;200;SECONDARY_LINE;BTP04;1;0.0232;2160;2110.98;0.98;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.1126;0.0842;0.75;SRM08;1;0;0.2;0.2;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCE-W;;L-SLWCE-BULK;100;100;NOMINAL_LINE;BTP03;1;0.0323;2160;2110.53;0.98;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1;0.0769;0.77;SRM08;1;0;0.1786;0.1786;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCE-W;;L-SLWCE-BULK;200;200;SECONDARY_LINE;BTP04;1;0.0232;2160;2110.98;0.98;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.0919;0.072;0.78;SRM08;1;0;0.2;0.2;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCF-W;;L-SLWCF-BULK;100;100;NOMINAL_LINE;BTP03;1;0.0323;2160;2063.28;0.96;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.125;0.0909;0.73;SRM08;1;0;0.1786;0.1786;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCF-W;;L-SLWCF-BULK;200;200;SECONDARY_LINE;BTP04;1;0.0232;2160;2110.98;0.98;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.1126;0.0842;0.75;SRM08;1;0;0.2;0.2;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCG-W;;L-SLWCG-BULK;100;100;NOMINAL_LINE;BTP03;1;0;2160;2063.28;0.96;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1111;0.0833;0.75;SRM08;1;0;0.1786;0.1786;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCG-W;;L-SLWCG-BULK;200;200;SECONDARY_LINE;BTP04;1;0.0232;2160;2110.98;0.98;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.1012;0.0776;0.77;SRM08;1;0;0.2;0.2;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCH-W;;L-SLWCH-BULK;100;100;NOMINAL_LINE;BTP03;1;0.0323;2160;2063.28;0.96;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1111;0.0833;0.75;SRM08;1;0;0.1786;0.1786;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCH-W;;L-SLWCH-BULK;200;200;SECONDARY_LINE;BTP04;1;0.0232;2160;2110.98;0.98;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.1012;0.0776;0.77;SRM08;1;0;0.2;0.2;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCI-W;;L-SLWCI-BULK;100;100;NOMINAL_LINE;BTP03;1;0.0323;2160;2063.28;0.96;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.125;0.0909;0.73;SRM08;1;0;0.1786;0.1786;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCI-W;;L-SLWCI-BULK;200;200;SECONDARY_LINE;BTP04;1;0.0232;2160;2110.98;0.98;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.1126;0.0842;0.75;SRM08;1;0;0.2;0.2;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCJ-W;;L-SLWCJ-BULK;100;100;NOMINAL_LINE;BTP03;1;0.0323;2160;2063.28;0.96;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.125;0.0909;0.73;SRM08;1;0;0.1786;0.1786;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCJ-W;;L-SLWCJ-BULK;200;200;SECONDARY_LINE;BTP04;1;0.0232;2160;2110.98;0.98;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.1126;0.0842;0.75;SRM08;1;0;0.2;0.2;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCK-W;;L-SLWCK-BULK;100;100;NOMINAL_LINE;BTP03;1;0.0323;2160;2110.53;0.98;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.1111;0.0833;0.75;SRM08;1;0;0.1786;0.1786;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCK-W;;L-SLWCK-BULK;200;200;SECONDARY_LINE;BTP04;1;0.0232;2160;2110.98;0.98;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.1012;0.0776;0.77;SRM08;1;0;0.2;0.2;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCL-W;;L-SLWCL-BULK;100;100;NOMINAL_LINE;BTP03;1;0.0323;2160;2110.53;0.98;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.125;0.0909;0.73;SRM08;1;0;0.1786;0.1786;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
STD;SR09;L-SLWCL-W;;L-SLWCL-BULK;200;200;SECONDARY_LINE;BTP04;1;0.0232;2160;2110.98;0.98;;;;;;;;;;;;;;;;;;;SVB05;1;0;0.1126;0.0842;0.75;SRM08;1;0;0.2;0.2;1;SPM09D;1;0;0.5;0.5;1;SWE01;1;0;0.5;0.5;1
