Process code;Routing type;Item code;Refill code;Bulk code;Bulk size;Bulk size_FM;Priority;Filling/Packing line code;Filling/Packing ALT.;Filling/Packing loss rate;Filling/Packing production rate;Filling/Packing production rate with change over;Efficiency of Filling/Packing;Filling code;Filling ALT.;Filling loss rate;Filling production rate;Filling production rate with change over;Efficiency of Filling;Labelling code;Labelling ALT.;Labelling loss rate;Labelling production rate;Labelling production rate with change over;Efficiency of labelling;Mixing code;Mixing ALT.;Mixing loss rate;Mixing production rate;Mixing production rate with change over;Efficiency of mixing;Milling code;Milling ALT.;Milling loss rate;Milling production rate;Milling production rate with change over;Efficiency of milling;Premix code;Premix ALT.;Premix loss rate;Premix production rate;Premix production rate with change over;Efficiency of premix;Weighing code;Weighing ALT.;Weighing loss rate;Weighing production rate;Weighing production rate with change over;Efficiency of weighing;flag item;flag bulk;flag refill
STD;LR02;HBW-BWN5D-BD;;HBW-BWD-BULK;3000;3000;SECONDARY_LINE;BOP03;1;0;720;569.89;0.79;EMP03B;1;0;720;569.89;0.79;;;;;;;LVL10;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;
STD;LR15;HBW-BWN6A-BD;;HBW-BW-BULK;1000;1000;NOMINAL_LINE;EMP02;1;0.1461;360;251.75;0.7;;;;;;;;;;;;;LVB02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR15;HBW-EB-KA;;HBW-EB-BULK;3000;3000;NOMINAL_LINE;BOP01;1;0.0219;1200;1011.74;0.84;;;;;;;;;;;;;LVL06;1;0;0.13;0.11;0.84;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR02;HBW-ETBWA-W;;HBW-ETBWA-BULK;1000;1000;NOMINAL_LINE;BOP03;1;0;900;609.05;0.68;EMP03B;1;0.1051;900;609.05;0.68;;;;;;;LVB01;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;HBW-ETBWAN2-W;;HBW-ETBWA-BULK;1000;1000;NOMINAL_LINE;BOP03;1;0;900;484.3;0.54;EMP03B;1;0.0092;900;484.3;0.54;;;;;;;LVB01;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;HBW-ETBWB-W;;HBW-ETBWB-BULK;1000;1000;NOMINAL_LINE;BOP03;1;0;900;609.05;0.68;EMP03B;1;0.0109;900;609.05;0.68;;;;;;;LVB01;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;HBW-ETBWBN2-W;;HBW-ETBWB-BULK;1000;1000;SECONDARY_LINE;BOP03;1;0;900;488.21;0.54;EMP03B;1;0;900;488.21;0.54;;;;;;;LVB01;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;HBW-ETBWBN2-W;;HBW-ETBWB-BULK;3000;3000;NOMINAL_LINE;BOP03;1;0;900;665.92;0.74;EMP03B;1;0;900;665.92;0.74;;;;;;;LVL06;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;HBW-ETBWC-W;;HBW-ETBWC-BULK;1000;1000;NOMINAL_LINE;BOP03;1;0;900;609.05;0.68;EMP03B;1;0.0109;900;609.05;0.68;;;;;;;LVB01;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;HBW-ETBWCN2-W;;HBW-ETBWC-BULK;1000;1000;SECONDARY_LINE;BOP03;1;0;900;488.21;0.54;EMP03B;1;0.0397;900;488.21;0.54;;;;;;;LVB01;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;HBW-ETBWCN2-W;;HBW-ETBWC-BULK;3000;3000;NOMINAL_LINE;BOP03;1;0;900;665.92;0.74;EMP03B;1;0.0399;900;665.92;0.74;;;;;;;LVL06;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;HBW-ETBWD-W;;HBW-ETBWD-BULK;1000;1000;NOMINAL_LINE;BOP03;1;0;900;609.05;0.68;EMP03B;1;0.0109;900;609.05;0.68;;;;;;;LVB01;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;HBW-ETBWDN2-W;;HBW-ETBWD-BULK;1000;1000;SECONDARY_LINE;BOP03;1;0;900;488.21;0.54;EMP03B;1;0;900;488.21;0.54;;;;;;;LVB01;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;HBW-ETBWDN2-W;;HBW-ETBWD-BULK;3000;3000;NOMINAL_LINE;BOP03;1;0;900;665.92;0.74;EMP03B;1;0;900;665.92;0.74;;;;;;;LVL06;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;HBW-ETBWE-W;;HBW-ETBWE-BULK;1000;1000;NOMINAL_LINE;BOP03;1;0;900;609.05;0.68;EMP03B;1;0.0109;900;609.05;0.68;;;;;;;LVB01;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;HBW-ETBWEN2-W;;HBW-ETBWE-BULK;1000;1000;SECONDARY_LINE;BOP03;1;0;900;488.21;0.54;EMP03B;1;0;900;488.21;0.54;;;;;;;LVB01;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;HBW-ETBWEN2-W;;HBW-ETBWE-BULK;3000;3000;NOMINAL_LINE;BOP03;1;0;900;665.92;0.74;EMP03B;1;0;900;665.92;0.74;;;;;;;LVL06;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR15;HBW-HWN1-BD;;HBW-HW-BULK;1000;1000;NOMINAL_LINE;EMP02;1;0.1817;420;363.96;0.87;;;;;;;;;;;;;LVB01;1;0;0.19;0.15;0.78;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;
STD;LR15;HBW-HWN1B-BD;;HBW-HWB-BULK;1000;1000;NOMINAL_LINE;EMP02;1;0.0783;420;362.8;0.86;;;;;;;;;;;;;LVB01;1;0;0.18;0.14;0.79;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;
STD;LR15;HBW-HWN2-BD;;HBW-HW-BULK;1000;1000;NOMINAL_LINE;EMP03;1;0.073;300;274.13;0.91;;;;;;;;;;;;;LVB01;1;0;0.18;0.14;0.78;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;
STD;LR15;HBW-HWN2B-BD;;HBW-HWB-BULK;1000;1000;NOMINAL_LINE;EMP03;1;0.133;300;272.5;0.91;;;;;;;;;;;;;LVB01;1;0;0.19;0.15;0.78;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;
STD;LR15;HBW-NDAHHWN2-W;;HBW-NDAHHW-BULK;3000;3000;NOMINAL_LINE;BOP03;1;0;900;744.97;0.83;;;;;;;;;;;;;LVL10;1;0;0.13;0.11;0.84;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR02;HBW-NFSBWN1A-BD;;HBW-BW-BULK;820;820;NOMINAL_LINE;MIP08;1;0;1200;1153.65;0.96;TUP08B;1;0.0165;1200;1153.65;0.96;;;;;;;LVB01;1;0;0.18;0.15;0.85;;;;;;;;;;;;;LWE01;1;0;0.5;0.5;1;Pc(s);g;
STD;LR15;HBW-R-KA;;HBW-R-BULK;3000;3000;NOMINAL_LINE;BOP01;1;0;1200;1010.78;0.84;;;;;;;;;;;;;LVL06;1;0;0.13;0.11;0.84;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR15;HBW-RETBWAN2-W;;HBW-ETBWA-BULK;1000;1000;NOMINAL_LINE;EMP02;1;0;360;313.03;0.87;;;;;;;;;;;;;LVB01;1;0;0.2;0.14;0.71;;;;;;;;;;;;;LWE01;1;0;0.5;0.5;1;Pc(s);g;
STD;LR15;HBW-RETBWBN2-W;;HBW-ETBWB-BULK;3000;3000;NOMINAL_LINE;EMP02;1;0;360;327.27;0.91;;;;;;;;;;;;;LVL06;1;0;0.14;0.11;0.78;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;
STD;LR15;HBW-RETBWCN2-W;;HBW-ETBWC-BULK;3000;3000;NOMINAL_LINE;EMP02;1;0;360;327.27;0.91;;;;;;;;;;;;;LVL06;1;0;0.14;0.11;0.78;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;
STD;LR15;HBW-RETBWDN2-W;;HBW-ETBWD-BULK;3000;3000;NOMINAL_LINE;EMP02;1;0;360;327.27;0.91;;;;;;;;;;;;;LVL06;1;0;0.14;0.11;0.78;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;
STD;LR15;HBW-RETBWEN2-W;;HBW-ETBWE-BULK;3000;3000;NOMINAL_LINE;EMP02;1;0;360;327.27;0.91;;;;;;;;;;;;;LVL06;1;0;0.14;0.11;0.78;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;
STD;LR15;HBW-TBWN3A-BD;;HBW-TBWA-BULK;175;175;NOMINAL_LINE;BOP05;1;0.2692;960;618.67;0.64;;;;;;;;;;;;;LHL02;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR15;HBW-TBWN3C-BD;;HBW-TBWC-BULK;175;175;NOMINAL_LINE;BOP05;1;0.1558;960;649.7;0.68;;;;;;;;;;;;;LHL02;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR15;HBW-TBWN3D-BD;;HBW-TBWD-BULK;175;175;NOMINAL_LINE;BOP05;1;0.1936;960;640;0.67;;;;;;;;;;;;;LHL02;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR01;HC-HF-W170ML;;HC-HF-BULK;1000;1000;NOMINAL_LINE;;;;;;;TUP10;1;0.0748;2160;1211.61;0.56;;;;;;;LVB01;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;1.5;1.5;1;Pc(s);g;
STD;LR01;HC-NS-W170ML;;HC-NS-BULK;1000;1000;NOMINAL_LINE;;;;;;;TUP10;1;0.0674;2160;1213.63;0.56;;;;;;;LVB01;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;1.5;1.5;1;Pc(s);g;
STD;LR15;HC-P1A2-P2;;HC-A2-BULK;600;600;NOMINAL_LINE;EMP16;1;0.126;300;75.33;0.25;;;;;;;;;;;;;LVB03;1;0;0.22;0.17;0.75;;;;;;;;;;;;;LWE01;1;0;1.5;1.5;1;Pc(s);g;
STD;LR15;HC-P1A2-P2;;HC-A2-BULK;1000;1000;SECONDARY_LINE;EMP16;1;0.0984;300;109.7;0.37;;;;;;;;;;;;;LVB01;1;0;0.22;0.17;0.75;;;;;;;;;;;;;LWE01;1;0;1.71;1.71;1;Pc(s);g;
STD;LR15;HC-P1A2-P200;;HC-A2-BULK;600;600;NOMINAL_LINE;EMP03;1;0.1355;600;467.37;0.78;;;;;;;;;;;;;LVB03;1;0;0.22;0.17;0.75;;;;;;;;;;;;;LWE01;1;0;2;2;1;Pc(s);g;
STD;LR15;HC-P1A2-P200;;HC-A2-BULK;600;600;SECONDARY_LINE;BOP09B;1;0.1355;1200;660.83;0.55;;;;;;;;;;;;;LVB03;1;0;0.22;0.17;0.75;;;;;;;;;;;;;LWE01;1;0;2;2;1;Pc(s);g;
STD;LR15;HC-P1A2-P450;;HC-A2-BULK;1000;1000;NOMINAL_LINE;EMP03;1;0.1004;600;438.55;0.73;;;;;;;;;;;;;LVB01;1;0;0.22;0.17;0.75;;;;;;;;;;;;;LWE01;1;0;1.71;1.71;1;Pc(s);g;
STD;LR15;HC-P1A2-P450;;HC-A2-BULK;1000;1000;SECONDARY_LINE;BOP09B;1;0.1004;1200;582.96;0.49;;;;;;;;;;;;;LVB01;1;0;0.22;0.17;0.75;;;;;;;;;;;;;LWE01;1;0;1.71;1.71;1;Pc(s);g;
STD;LR15;HC-P1A2-P450;;HC-A2-BULK;1000;1000;SECONDARY_LINE;EMP02;1;0.1004;900;621.25;0.69;;;;;;;;;;;;;LVB01;1;0;0.22;0.17;0.75;;;;;;;;;;;;;LWE01;1;0;1.71;1.71;1;Pc(s);g;
STD;LR15;HC-P1F-P2;;HC-F-BULK;300;300;NOMINAL_LINE;EMP16;1;0.172;300;41.12;0.14;;;;;;;;;;;;;LVB03;1;0;0.29;0.2;0.7;;;;;;;;;;;;;LWE01;1;0;1.71;1.71;1;Pc(s);g;
STD;LR15;HC-P1F-P2;;HC-F-BULK;600;600;SECONDARY_LINE;EMP16;1;0.1229;300;75.53;0.25;;;;;;;;;;;;;LVB03;1;0;0.29;0.2;0.7;;;;;;;;;;;;;LWE01;1;0;1.71;1.71;1;Pc(s);g;
STD;LR15;HC-P1F-P200;;HC-F-BULK;300;300;NOMINAL_LINE;BOP09B;1;0.1861;1200;439.04;0.37;;;;;;;;;;;;;LVB03;1;0;0.29;0.2;0.7;;;;;;;;;;;;;LWE01;1;0;1.71;1.71;1;Pc(s);g;
STD;LR15;HC-P1F-P200;;HC-F-BULK;300;300;SECONDARY_LINE;EMP02;1;0.1861;900;518.81;0.58;;;;;;;;;;;;;LVB03;1;0;0.29;0.2;0.7;;;;;;;;;;;;;LWE01;1;0;1.71;1.71;1;Pc(s);g;
STD;LR15;HC-P1F-P450;;HC-F-BULK;1000;1000;NOMINAL_LINE;EMP03;1;0.0892;600;440;0.73;;;;;;;;;;;;;LVB01;1;0;0.29;0.2;0.7;;;;;;;;;;;;;LWE01;1;0;2;2;1;Pc(s);g;
STD;LR15;HC-P1F-P450;;HC-F-BULK;1000;1000;SECONDARY_LINE;BOP09B;1;0.0892;1200;586.67;0.49;;;;;;;;;;;;;LVB01;1;0;0.29;0.2;0.7;;;;;;;;;;;;;LWE01;1;0;2;2;1;Pc(s);g;
STD;LR15;HC-P1F-P450;;HC-F-BULK;1000;1000;SECONDARY_LINE;EMP02;1;0.0892;900;623.62;0.69;;;;;;;;;;;;;LVB01;1;0;0.29;0.2;0.7;;;;;;;;;;;;;LWE01;1;0;2;2;1;Pc(s);g;
STD;LR15;HM-P1P-P720;;HM-P-BULK;300;300;NOMINAL_LINE;EMP03;1;0.1392;300;143.34;0.48;;;;;;;;;;;;;LVB04;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE01;1;0;0.8;0.8;1;Pc(s);g;
STD;LR15;HM-P1P-P720;;HM-P-BULK;600;600;SECONDARY_LINE;EMP03;1;0.0357;300;201.64;0.67;;;;;;;;;;;;;LVB04;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE01;1;0;0.8;0.8;1;Pc(s);g;
STD;LR15;HM-P1SPA-P720;;HM-S-PBULK;300;300;NOMINAL_LINE;EMP03;1;0.1427;360;158.13;0.44;;;;;;;;;;;;;LVB04;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE01;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;HM-P1SPA-P720;;HM-S-PBULK;600;600;SECONDARY_LINE;EMP03;1;0.0652;360;227.08;0.63;;;;;;;;;;;;;LVB04;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE01;1;0;2;2;1;Pc(s);g;
STD;LR02;HS-MHS-MO;;HS-MHS-BULK;300;300;NOMINAL_LINE;BOP09B;1;0;600;345.39;0.58;LLM04;1;0.0848;300;219.2;0.73;;;;;;;LVB05;1;0;0.33;0.25;0.75;;;;;;;;;;;;;LWE01;1;0;1.82;1.82;1;Pc(s);g;
STD;LR01;HS-MHS-MO;;HS-MHS-BULK;300;300;SECONDARY_LINE;;;;;;;BOP09;1;0.0848;480;301.94;0.63;;;;;;;LVB05;1;0;0.33;0.25;0.75;;;;;;;;;;;;;LWE01;1;0;1.82;1.82;1;Pc(s);g;
STD;LR15;HS-NDAHHGN2-W;;HS-AHHGEL-BULK;840;840;NOMINAL_LINE;BOP03;1;0;900;563.02;0.63;;;;;;;;;;;;;LVB05;1;0;0.22;0.21;0.94;;;;;;;;;;;;;LWE01;1;0;2.5;2.5;1;Pc(s);g;
STD;LR01;HSP-P1N1B3N-P200;;HSP-N1B3N-BULK;90;90;NOMINAL_LINE;;;;;;;BOP09;1;0.1556;300;119.37;0.4;;;;;;;LMX02;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;1.71;1.71;1;Pc(s);g;
STD;LR01;HSP-P1N1B3N-P200;;HSP-N1B3N-BULK;100;100;SECONDARY_LINE;;;;;;;BOP09;1;0.134;300;128.87;0.43;;;;;;;LMX02;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;1.71;1.71;1;Pc(s);g;
STD;LR01;HSP-P1N1B3N-P450;;HSP-N1B3N-BULK;40;40;NOMINAL_LINE;;;;;;;BOP09;1;0.1;300;36.64;0.12;;;;;;;LMX02;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR01;HSP-P1N1B3N-P450;;HSP-N1B3N-BULK;80;80;SECONDARY_LINE;;;;;;;BOP09;1;0.1;300;65.31;0.22;;;;;;;LMX02;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR01;HSP-P1N1G1S-P200;;HSP-N1G1S-BULK;100;100;NOMINAL_LINE;;;;;;;BOP09;1;0.132;300;129.04;0.43;;;;;;;LMX02;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;1.71;1.71;1;Pc(s);g;
STD;LR01;HSP-P1N1G1S-P450;;HSP-N1G1S-BULK;80;80;NOMINAL_LINE;;;;;;;BOP09;1;0.1;300;65.31;0.22;;;;;;;LMX02;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;1.71;1.71;1;Pc(s);g;
STD;LR01;HSP-P1N1G1S-P450;;HSP-N1G1S-BULK;100;100;SECONDARY_LINE;;;;;;;BOP09;1;0;300;65.31;0.22;;;;;;;LMX02;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;1.71;1.71;1;Pc(s);g;
STD;LR15;HT-P1G-P2;;HT-G-BULK;1000;1000;NOMINAL_LINE;EMP16;1;0;300;113.6;0.38;;;;;;;;;;;;;LPF02;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.8;0.8;1;Pc(s);g;
STD;LR15;HT-P1G-P200;;HT-G-BULK;1000;1000;NOMINAL_LINE;BOP09B;1;0.0054;900;652.19;0.72;;;;;;;;;;;;;LPF02;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.8;0.8;1;Pc(s);g;
STD;LR15;HT-P1G-P200;;HT-G-BULK;1000;1000;SECONDARY_LINE;EMP02;1;0.0054;600;506.28;0.84;;;;;;;;;;;;;LPF02;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.8;0.8;1;Pc(s);g;
STD;LR15;HT-P1G-P450;;HT-G-BULK;1000;1000;NOMINAL_LINE;BOP09B;1;0;900;488.51;0.54;;;;;;;;;;;;;LPF02;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.8;0.8;1;Pc(s);g;
STD;LR15;HT-P1G-P450;;HT-G-BULK;1000;1000;SECONDARY_LINE;EMP02;1;0;300;248.92;0.83;;;;;;;;;;;;;LPF02;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.8;0.8;1;Pc(s);g;
STD;LR15;HT-P1G1-P2;;HT-G1-BULK;1000;1000;NOMINAL_LINE;EMP16;1;0.0019;300;113.19;0.38;;;;;;;;;;;;;LPF02;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.8;0.8;1;Pc(s);g;
STD;LR15;HT-P1G1-P200;;HT-G1-BULK;1000;1000;NOMINAL_LINE;BOP09B;1;0;900;653.16;0.73;;;;;;;;;;;;;LPF02;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.8;0.8;1;Pc(s);g;
STD;LR15;HT-P1G1-P200;;HT-G1-BULK;1000;1000;SECONDARY_LINE;EMP02;1;0;600;506.71;0.84;;;;;;;;;;;;;LPF02;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.8;0.8;1;Pc(s);g;
STD;LR15;HT-P1G1-P450;;HT-G1-BULK;1000;1000;NOMINAL_LINE;BOP09B;1;0;900;486.38;0.54;;;;;;;;;;;;;LPF02;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.8;0.8;1;Pc(s);g;
STD;LR15;HT-P1G1-P450;;HT-G1-BULK;1000;1000;SECONDARY_LINE;EMP02;1;0;300;248.52;0.83;;;;;;;;;;;;;LPF02;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.8;0.8;1;Pc(s);g;
STD;LR15;HT-P1SEL2-P200D;;HT-SPAEL-BULK;50;50;NOMINAL_LINE;BOP09B;1;0.136;1200;178.16;0.15;;;;;;;;;;;;;LMX02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;HT-P1SEL2-P200D;;HT-SPAEL-BULK;50;50;SECONDARY_LINE;EMP02;1;0.136;900;163.22;0.18;;;;;;;;;;;;;LMX02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;HT-P1SEL2-P200D;;HT-SPAEL-BULK;100;100;SECONDARY_LINE;BOP09B;1;0.198;1200;178.16;0.15;;;;;;;;;;;;;LMX02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE01;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;HT-P1SEL2-P450;;HT-SPAEL-BULK;50;50;NOMINAL_LINE;BOP09B;1;0.136;900;89.75;0.1;;;;;;;;;;;;;LMX02;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;HT-P1SEL2-P450;;HT-SPAEL-BULK;50;50;SECONDARY_LINE;EMP02;1;0.136;300;68.41;0.23;;;;;;;;;;;;;LMX02;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;HT-P1SEL2-P450;;HT-SPAEL-BULK;100;100;SECONDARY_LINE;BOP09B;1;0.028;900;89.75;0.1;;;;;;;;;;;;;LMX02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE01;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;HT-P1SRL-P200D;;HT-SPARL-BULK;50;50;NOMINAL_LINE;BOP09B;1;0.136;1200;103.02;0.09;;;;;;;;;;;;;LMX02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;
STD;LR15;HT-P1SRL-P200D;;HT-SPARL-BULK;100;100;SECONDARY_LINE;BOP09B;1;0.192;1200;179.29;0.15;;;;;;;;;;;;;LMX02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;2;2;1;Pc(s);g;
STD;LR15;HT-P1SRL-P450;;HT-SPARL-BULK;100;100;NOMINAL_LINE;EMP02;1;0;300;118.34;0.39;;;;;;;;;;;;;LMX02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;2;2;1;Pc(s);g;
STD;LR15;HT-P1SRL-P450;;HT-SPARL-BULK;300;300;SECONDARY_LINE;BOP09B;1;0.0055;900;228.36;0.25;;;;;;;;;;;;;LPF02;1;0;0.13;0.11;0.84;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR15;HT-P1SRL-P450;;HT-SPARL-BULK;300;300;SECONDARY_LINE;EMP02;1;0.0055;300;201.32;0.67;;;;;;;;;;;;;LPF02;1;0;0.13;0.11;0.84;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR15;HT-P1Y1-P2;;HT-Y1-BULK;1000;1000;NOMINAL_LINE;EMP16;1;0;300;113.6;0.38;;;;;;;;;;;;;LPF02;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.8;0.8;1;Pc(s);g;
STD;LR15;HT-P1Y1-P200;;HT-Y1-BULK;1000;1000;NOMINAL_LINE;BOP09B;1;0;900;653.99;0.73;;;;;;;;;;;;;LPF02;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.8;0.8;1;Pc(s);g;
STD;LR15;HT-P1Y1-P200;;HT-Y1-BULK;1000;1000;SECONDARY_LINE;EMP02;1;0;600;507.08;0.85;;;;;;;;;;;;;LPF02;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.8;0.8;1;Pc(s);g;
STD;LR15;HT-P1Y1-P450;;HT-Y1-BULK;1000;1000;NOMINAL_LINE;BOP09B;1;0.0064;900;477.92;0.53;;;;;;;;;;;;;LPF02;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.8;0.8;1;Pc(s);g;
STD;LR15;HT-P1Y1-P450;;HT-Y1-BULK;1000;1000;SECONDARY_LINE;EMP02;1;0.0064;300;246.89;0.82;;;;;;;;;;;;;LPF02;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;0.8;0.8;1;Pc(s);g;
SFGPack;LR13;KBP-W100BR1-WM;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL04;1;0;199.8;199.8;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
STD;LR04;L-CLSA-W;;L-CLSA-BULK;30;30;NOMINAL_LINE;EMP16;1;0.418;1200;705.45;0.59;;;;;;;;;;;;;LVL05;1;0;0.14;0.1;0.7;LRM01;1;0;0.25;0.17;0.67;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;L-CLSB-W;;L-CLSB-BULK;30;30;NOMINAL_LINE;EMP16;1;0.418;1200;705.45;0.59;;;;;;;;;;;;;LVL05;1;0;0.14;0.1;0.7;LRM01;1;0;0.25;0.17;0.67;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;L-CLSC-W;;L-CLSC-BULK;30;30;NOMINAL_LINE;EMP16;1;0.418;1200;705.45;0.59;;;;;;;;;;;;;LVL05;1;0;0.14;0.1;0.7;LRM01;1;0;0.25;0.17;0.67;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;L-CLSD-W;;L-CLSD-BULK;30;30;NOMINAL_LINE;EMP16;1;0.418;1200;705.45;0.59;;;;;;;;;;;;;LVL05;1;0;0.14;0.1;0.7;LRM02;1;0;0.25;0.17;0.67;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR04;L-CLSE-W;;L-CLSE-BULK;30;30;NOMINAL_LINE;EMP16;1;0.418;1200;705.45;0.59;;;;;;;;;;;;;LVL05;1;0;0.14;0.1;0.7;LRM02;1;0;0.25;0.17;0.67;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
