date_correction,snfg,fg_name,matter_code,matter,qty_real,qty_theoretical,bulk_loss,reject_retur,sisa_bulk,overfill,loading_unloading_loss,loss,brand,coitem,target,note,line,netto,netto_min,product_status,product_type,timestamp
2022-03-08,CUS-REFC01-W/H0001,WARDAH REFILL EXCLUSIVE FLAWLESS COVER CUSHION 01 LIGHT BEIGE 15 G,L,LIQUID,23.76,27.2,3.44,0,0,0.95,2.49,DOWNSTREAM LOSS,WARDAH,CUS-REFC01-W,,,CUP01,0.0156,0.015,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-15,CUS-REFC01-W/H0002,WARDAH REFILL EXCLUSIVE FLAWLESS COVER CUSHION 01 LIGHT BEIGE 15 G,L,LIQUID,37.44,47,9.56,0,0,0.9,8.66,DOWNSTREAM LOSS,WARDAH,CUS-REFC01-W,,,CUP01,0.01536,0.015,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-24,CUS-REFC03-W/H0002,WARDAH REFILL EXCLUSIVE FLAWLESS COVER CUSHION 03 SANDY BEIGE 15 G,L,LIQUID,38.16,47,8.84,0,0,0.92,7.92,DOWNSTREAM LOSS,WARDAH,CUS-REFC03-W,,,CUP01,0.01536,0.015,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-14,CUS-REFC04-W/H0001,WARDAH REFILL EXCLUSIVE FLAWLESS COVER CUSHION 04 NATURAL 15 G,L,LIQUID,23.04,27.8,4.76,0,0,0.37,4.39,DOWNSTREAM LOSS,WARDAH,CUS-REFC04-W,,,CUP01,0.01524,0.015,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-25,CUS-REFC04-W/H0002,WARDAH REFILL EXCLUSIVE FLAWLESS COVER CUSHION 04 NATURAL 15 G,L,LIQUID,23.76,27,3.24,0,0,0.82,2.42,DOWNSTREAM LOSS,WARDAH,CUS-REFC04-W,,,CUP01,0.01552,0.015,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-12,D-RO-KA/H0011,KAHF SOOTHING ANTIPERSPIRANT DEODORANT 50 ML,L,LIQUID,565.33,595,29.67,0.0,10.9,7.54,11.23,DOWNSTREAM LOSS,KAHF,D-RO-KA,,,BOP10,0.05352,0.052815,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-28,D-RO-KA/H0012,KAHF SOOTHING ANTIPERSPIRANT DEODORANT 50 ML,L,LIQUID,575.47,599,23.53,0,0,12.04,11.49,DOWNSTREAM LOSS,KAHF,D-RO-KA,,,BOP10,0.05392,0.052815,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-31,D-RO-KA/H0013,KAHF SOOTHING ANTIPERSPIRANT DEODORANT 50 ML,L,LIQUID,567.87,594,26.13,0.0,18.75,5.43,1.95,DOWNSTREAM LOSS,KAHF,D-RO-KA,,,BOP10,0.05332,0.052815,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-16,D-W1R1HER-W60ML/H0005,WARDAH ROLL ON FOR HER 60 ML,L,LIQUID,929.66,987,57.34,0,0,45.84,11.5,DOWNSTREAM LOSS,WARDAH,D-W1R1HER-W60ML,,,BOP10,0.06044,0.0576,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-10,DDC-CDL-W20ML/H0004,WARDAH C-DEFENSE DD CREAM LIGHT 20 ML (PC(S)),L,LIQUID,457.92,485,27.08,1.03,0,13.74,12.31,DOWNSTREAM LOSS,WARDAH,DDC-CDL-W20ML,,,TUP06,0.0206,0.02,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-15,DDC-CDL-W20ML/H0005,WARDAH C-DEFENSE DD CREAM LIGHT 20 ML (PC(S)),L,LIQUID,452.16,483,30.84,0,0,15.83,15.01,DOWNSTREAM LOSS,WARDAH,DDC-CDL-W20ML,,,TUP06,0.0207,0.02,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-11,DDC-CDN-W20ML/H0003,WARDAH C-DEFENSE DD CREAM NATURAL 20 ML (PC(S)),L,LIQUID,452.16,481,28.84,0.62,0,18.09,10.13,DOWNSTREAM LOSS,WARDAH,DDC-CDN-W20ML,,,TUP06,0.0208,0.02,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-16,DDC-CDN-W20ML/H0004,WARDAH C-DEFENSE DD CREAM NATURAL 20 ML (PC(S)),L,LIQUID,455.04,483,27.96,0.5,0,16.38,11.08,DOWNSTREAM LOSS,WARDAH,DDC-CDN-W20ML,,,TUP07,0.02072,0.02,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-21,F-BWMM01-EM/H0003,EMINA BARE WITH ME MINERAL MILD FOUNDATION 01 LIGHT 30 ML,L,LIQUID,184.97,196,11.03,0,0,4.21,6.82,DOWNSTREAM LOSS,EMINA,F-BWMM01-EM,,,BOP10,0.03264,0.031914,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-15,F-BWMM02-EM/H0005,EMINA BARE WITH ME MINERAL MILD FOUNDATION 02 NATURAL 30 ML,L,LIQUID,24.13,28.4,4.27,0,0,0.61,3.66,DOWNSTREAM LOSS,EMINA,F-BWMM02-EM,,,BOP10,0.03272,0.031914,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-21,F-BWMM02-EM/H0006,EMINA BARE WITH ME MINERAL MILD FOUNDATION 02 NATURAL 30 ML,L,LIQUID,22.79,27.6,4.81,0,0,0.35,4.46,DOWNSTREAM LOSS,EMINA,F-BWMM02-EM,,,BOP10,0.0324,0.031914,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-21,F-BWMM02-EM/H0007,EMINA BARE WITH ME MINERAL MILD FOUNDATION 02 NATURAL 30 ML,L,LIQUID,25.47,28.4,2.93,0.0,5.04,0.48,-2.59,DOWNSTREAM LOSS,EMINA,F-BWMM02-EM,,,BOP10,0.03252,0.031914,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-14,F-CLCMA-W/H0001,WARDAH COLORFIT MATTE FOUNDATION 11C PINK FAIR 25 ML,L,LIQUID,172.05,192,19.95,0,0,6.61,13.34,DOWNSTREAM LOSS,WARDAH,F-CLCMA-W,,,VMP01,0.02596,0.025,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-28,F-CLCMB-W/H0001,WARDAH COLORFIT MATTE FOUNDATION 22N LIGHT IVORY 25 ML,L,LIQUID,354.95,390,35.05,0,0,21.01,14.04,DOWNSTREAM LOSS,WARDAH,F-CLCMB-W,,,VMP04,0.02648,0.025,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-21,F-CLCMD-W/H0002,WARDAH COLORFIT MATTE FOUNDATION 32N NEUTRAL BEIGE 25 ML,L,LIQUID,148.8,184,35.2,0,0,7.38,27.82,DOWNSTREAM LOSS,WARDAH,F-CLCMD-W,,,VMP01,0.02624,0.025,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-22,F-CLCMD-W/H0003,WARDAH COLORFIT MATTE FOUNDATION 32N NEUTRAL BEIGE 25 ML,L,LIQUID,218.55,233,14.45,0,0,0.0,14.45,DOWNSTREAM LOSS,WARDAH,F-CLCMD-W,,,VMP03,0.025,0.025,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-22,F-CLCMG-W/H0001,WARDAH COLORFIT MATTE FOUNDATION 42N NEUTRAL SAND 25 ML,L,LIQUID,88.35,101,12.65,0.7,0,0.0,11.95,DOWNSTREAM LOSS,WARDAH,F-CLCMG-W,,,VMP01,0.025,0.025,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-26,F-EVLLF01-W/H0004,WARDAH EVERYDAY LUMINOUS LIQUID FOUNDATION – 01 NATURAL WHITE 35 ML,L,LIQUID,0.0,974,974.0,0,0,948.33,25.67,DOWNSTREAM LOSS,WARDAH,F-EVLLF01-W,,,BOP10,0.0392,0.0,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-03-23,F-EVLLF02-W/H0004,WARDAH EVERYDAY LUMINOUS LIQUID FOUNDATION – 02 LIGHT BEIGE 35 ML,L,LIQUID,853.02,976,122.98,0,0,86.76,36.22,DOWNSTREAM LOSS,WARDAH,F-EVLLF02-W,,,BOP10,0.03856,0.035,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-03-08,F-EVLLF03-W/H0002,WARDAH EVERYDAY LUMINOUS LIQUID FOUNDATION – 03 BEIGE 35 ML,L,LIQUID,0.0,974,974.0,0,0,953.6,20.4,DOWNSTREAM LOSS,WARDAH,F-EVLLF03-W,,,BOP10,0.03884,0.0,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-03-07,F-EVLLF04-W/H0002,WARDAH EVERYDAY LUMINOUS LIQUID FOUNDATION – 04 NATURAL 35 ML,L,LIQUID,0.0,620,620.0,0,0,595.04,24.96,DOWNSTREAM LOSS,WARDAH,F-EVLLF04-W,,,BOP10,0.0388,0.0,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-03-07,F-HGFC21-MO/H0002,MAKE OVER HYDRASTAY GLOW FLUID FOUNDATION C21 PINK IVORY 35 ML,L,LIQUID,15.75,26.6,10.85,0,0,1.66,9.19,DOWNSTREAM LOSS,MAKE OVER,F-HGFC21-MO,,,EMP15,0.03868,0.035,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-12,F-HGFC21-MO/H0003,MAKE OVER HYDRASTAY GLOW FLUID FOUNDATION C21 PINK IVORY 35 ML,L,LIQUID,16.63,26.6,9.97,0.0,8.51,1.79,-0.33,DOWNSTREAM LOSS,MAKE OVER,F-HGFC21-MO,,,EMP15,0.03876,0.035,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-10,F-HGFW22-MO/H0001,MAKE OVER HYDRASTAY GLOW FLUID FOUNDATION W22 WARM IVORY 35 ML,L,LIQUID,133.88,167,33.12,0,0,13.62,19.5,DOWNSTREAM LOSS,MAKE OVER,F-HGFW22-MO,,,EMP15,0.03856,0.035,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-15,F-HGFW41-MO/H0001,MAKE OVER HYDRASTAY GLOW FLUID FOUNDATION W41 CORAL SAND 35 ML,L,LIQUID,114.63,146,31.37,0.0,13.61,10.22,7.54,DOWNSTREAM LOSS,MAKE OVER,F-HGFW41-MO,,,EMP15,0.03812,0.035,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-09,F-L03VC-OMG/H0001,OMG OH MY GLAM COVERLAST LIQUID FOUNDATION 31 W BEIGE,L,LIQUID,900.98,949,48.02,0,0,13.26,34.76,DOWNSTREAM LOSS,OMG,F-L03VC-OMG,,,EMP07,0.02688,0.02649,INITIAL,LAUNCH,2022-07-19 07:05
2022-03-12,F-LLF01-W/H0004,WARDAH LIGHTENING LIQUID FOUNDATION 01. LIGHT BEIGE 25 ML (BLISTER),L,LIQUID,249.21,290,40.79,0,0,9.85,30.94,DOWNSTREAM LOSS,WARDAH,F-LLF01-W,,,BLP01,0.02822,0.0271475,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-12,F-LLF02-W/H0003,WARDAH LIGHTENING LIQUID FOUNDATION 02. BEIGE 25 ML (BLISTER),L,LIQUID,529.36,582,52.64,0,0,27.15,25.49,DOWNSTREAM LOSS,WARDAH,F-LLF02-W,,,BLP01,0.0286,0.027205,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-26,F-LLF02-W/H0004,WARDAH LIGHTENING LIQUID FOUNDATION 02. BEIGE 25 ML (BLISTER),L,LIQUID,526.91,588,61.09,4.56,0,24.69,31.84,DOWNSTREAM LOSS,WARDAH,F-LLF02-W,,,BLP01,0.02848,0.027205,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-28,F-LLF02-W/H0005,WARDAH LIGHTENING LIQUID FOUNDATION 02. BEIGE 25 ML (BLISTER),L,LIQUID,529.35,595,65.65,0.0,25,24.42,16.23,DOWNSTREAM LOSS,WARDAH,F-LLF02-W,,,BLP01,0.02846,0.027205,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-12,F-LLF03-W/H0003,WARDAH LIGHTENING LIQUID FOUNDATION 03. IVORY 25 ML (BLISTER),L,LIQUID,266.14,290,23.86,0,0,12.56,11.3,DOWNSTREAM LOSS,WARDAH,F-LLF03-W,,,BLP01,0.02862,0.02733,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-21,F-LLF03-W/H0004,WARDAH LIGHTENING LIQUID FOUNDATION 03. IVORY 25 ML (BLISTER),L,LIQUID,264.66,292,27.34,0,0,12.49,14.85,DOWNSTREAM LOSS,WARDAH,F-LLF03-W,,,BLP02,0.02862,0.02733,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-29,F-LLF03-W/H0005,WARDAH LIGHTENING LIQUID FOUNDATION 03. IVORY 25 ML (BLISTER),L,LIQUID,258.76,289,30.24,0.23,0,12.22,17.79,DOWNSTREAM LOSS,WARDAH,F-LLF03-W,,,BLP01,0.02862,0.02733,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-21,F-LLF04-W/H0003,WARDAH LIGHTENING LIQUID FOUNDATION 04. NATURAL 25 ML (BLISTER),L,LIQUID,264.88,294,29.12,0,0,8.43,20.69,DOWNSTREAM LOSS,WARDAH,F-LLF04-W,,,BLP01,0.02838,0.027505,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-12,F-LPWC21-MO33ML/H0001,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION C21 PINK IVORY 33 ML,L,LIQUID,84.15,112,27.85,0,0,0.0,27.85,DOWNSTREAM LOSS,MAKE OVER,F-LPWC21-MO33ML,,,BOP10,0.033,0.033,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-26,F-LPWN10-MO33ML/H0002,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION N10 MARBLE 33 ML,L,LIQUID,69.4,88.28,18.88,0,0,-5.05,23.93,DOWNSTREAM LOSS,MAKE OVER,F-LPWN10-MO33ML,,,EMP01,0.033,0.0355905,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-24,F-LPWN30-MO33ML/H0004,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION N30 NATURAL BEIGE 33 ML,L,LIQUID,188.95,233,44.05,0,0,0.0,44.05,DOWNSTREAM LOSS,MAKE OVER,F-LPWN30-MO33ML,,,BOP10,0.03467013,0.03467013,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-01,F-LPWW12-MO/H0002,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION W12 WARM MARBLE 33 ML,L,LIQUID,0.0,47.4,47.4,0,0,44.39,3.01,DOWNSTREAM LOSS,MAKE OVER,F-LPWW12-MO,,,BOP10,0.04228,0.0,NEW PRODUCT,LAUNCH,2022-07-19 07:05
2022-03-06,F-LPWW22-MO33ML/H0001,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION W22 WARM IVORY 33 ML,L,LIQUID,157.58,230,72.42,0.0,25.59,5.92,40.91,DOWNSTREAM LOSS,MAKE OVER,F-LPWW22-MO33ML,,,EMP15,0.03424,0.033,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-06,F-LPWW22-MO33ML/H0002,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION W22 WARM IVORY 33 ML,L,LIQUID,151.8,231,79.2,0.0,28.1,0.0,51.1,DOWNSTREAM LOSS,MAKE OVER,F-LPWW22-MO33ML,,,EMP15,0.033,0.033,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-01,F-LPWW30-MO/H0003,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION W30 CREME BEIGE 33 ML,L,LIQUID,0.0,28.2,28.2,0,0,24.89,3.31,DOWNSTREAM LOSS,MAKE OVER,F-LPWW30-MO,,,BOP10,0.04148,0.0,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-24,F-LPWW30-MO/H0004,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION W30 CREME BEIGE 33 ML,L,LIQUID,0.0,27.6,27.6,0,0,25.25,2.35,DOWNSTREAM LOSS,MAKE OVER,F-LPWW30-MO,,,BOP10,0.04208,0.0,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-15,F-LPWW41-MO33ML/H0003,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION W41 CORAL SAND 33 ML,L,LIQUID,20.89,28.6,7.71,0,0,0.0,7.71,DOWNSTREAM LOSS,MAKE OVER,F-LPWW41-MO33ML,,,BOP10,0.03481,0.0348117,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-30,F-LPWW41-MO33ML/H0004,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION W41 CORAL SAND 33 ML,L,LIQUID,21.76,28,6.24,0,0,0.0,6.24,DOWNSTREAM LOSS,MAKE OVER,F-LPWW41-MO33ML,,,EMP01,0.0348117,0.0348117,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-22,FM-CMSS-EM/H0003,EMINA CLAY MASK SOOTHE & SMOOTH 60 ML,L,LIQUID,169.1,183,13.9,2.61,0,2.14,9.15,DOWNSTREAM LOSS,EMINA,FM-CMSS-EM,,,TUP04,0.07672,0.075762,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-19,F-LPWW42-MO33ML/H0003,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION W42 WARM SAND 33 ML,L,LIQUID,18.98,26.6,7.62,0,0,0.0,7.62,DOWNSTREAM LOSS,MAKE OVER,F-LPWW42-MO33ML,,,BOP10,0.033,0.033,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-15,F-LUC02-MO33ML/H0003,MAKE OVER ULTRA COVER LIQUID MATT FOUNDATION 02 PINK SHADE 33 ML (PC(S)),L,LIQUID,91.08,118,26.92,0.0,17.35,6.96,2.61,DOWNSTREAM LOSS,MAKE OVER,F-LUC02-MO33ML,,,EMP15,0.03552,0.033,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-05,F-LUC08-MO33ML/H0003,MAKE OVER ULTRA COVER LIQUID MATT FOUNDATION 08 PEARL 33 ML (PC(S)),L,LIQUID,23.1,27.6,4.5,0,0,1.79,2.71,DOWNSTREAM LOSS,MAKE OVER,F-LUC08-MO33ML,,,EMP15,0.03556,0.033,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-08,F-RELF01-W/H0003,WARDAH EXCLUSIVE LIQUID FOUNDATION 01 LIGHT BEIGE 20 ML,L,LIQUID,175.28,194,18.72,0,0,15.07,3.65,DOWNSTREAM LOSS,WARDAH,F-RELF01-W,,,EMP15,0.02172,0.02,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-25,F-RELF01-W/H0004,WARDAH EXCLUSIVE LIQUID FOUNDATION 01 LIGHT BEIGE 20 ML,L,LIQUID,178.08,195,16.92,0,0,2.84,14.08,DOWNSTREAM LOSS,WARDAH,F-RELF01-W,,,EMP15,0.02032,0.02,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-29,F-RELF03-W/H0002,WARDAH EXCLUSIVE LIQUID FOUNDATION 03 SANDY BEIGE 20 ML,L,LIQUID,446.32,490,43.68,0,0,36.6,7.08,DOWNSTREAM LOSS,WARDAH,F-RELF03-W,,,EMP15,0.02164,0.02,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-01,F-RELF05-W/H0001,WARDAH EXCLUSIVE LIQUID FOUNDATION 05 COFFEE BEIGE 20 ML,L,LIQUID,16.24,28,11.76,0.0,6.82,2.27,2.67,DOWNSTREAM LOSS,WARDAH,F-RELF05-W,,,BOP10,0.0228,0.02,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-06,F-RELF05-W/H0002,WARDAH EXCLUSIVE LIQUID FOUNDATION 05 COFFEE BEIGE 20 ML,L,LIQUID,15.68,28,12.32,0.0,8.9,1.25,2.17,DOWNSTREAM LOSS,WARDAH,F-RELF05-W,,,BOP10,0.0216,0.02,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-25,F-RELF05-W/H0003,WARDAH EXCLUSIVE LIQUID FOUNDATION 05 COFFEE BEIGE 20 ML,L,LIQUID,16.24,29.2,12.96,0.0,8.5,1.27,3.19,DOWNSTREAM LOSS,WARDAH,F-RELF05-W,,,EMP15,0.02156,0.02,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-25,F-RELF05-W/H0004,WARDAH EXCLUSIVE LIQUID FOUNDATION 05 COFFEE BEIGE 20 ML,L,LIQUID,16.24,27.6,11.36,0.0,10.7,1.27,-0.61,DOWNSTREAM LOSS,WARDAH,F-RELF05-W,,,EMP15,0.02156,0.02,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-17,FA-PFMS-MO50ML/H0011,MAKE OVER POWERSTAY FIX & MATTE MAKEUP SETTING SPRAY 50 ML,L,LIQUID,84.6,97,12.4,0,0,6.09,6.31,DOWNSTREAM LOSS,MAKE OVER,FA-PFMS-MO50ML,,,EMP07,0.0536,0.05,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-24,FA-PFMS-MO50ML/H0012,MAKE OVER POWERSTAY FIX & MATTE MAKEUP SETTING SPRAY 50 ML,L,LIQUID,87.3,99,11.7,0,0,6.36,5.34,DOWNSTREAM LOSS,MAKE OVER,FA-PFMS-MO50ML,,,EMP07,0.05364,0.05,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-24,FL-P1-P720/H0005,PUTRI PUSTREITE STEP 2 720 ML (PC(S)),L,LIQUID,484.88,487,2.12,0,0,-13.18,15.3,DOWNSTREAM LOSS,PUTRI,FL-P1-P720,,,EMP03,0.6444,0.6624,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-01,FM-AIS-EM30G/H0001,EMINA AQUA INFUSED SLEEPING MASK 30 G,L,LIQUID,551.4,580,28.6,0,0,11.03,17.57,DOWNSTREAM LOSS,EMINA,FM-AIS-EM30G,,,JAP03,0.0306,0.03,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-26,FM-CMB-EM/H0004,EMINA CLAY MASK BRIGHTENING 60 ML,L,LIQUID,326.16,494,167.84,0.0,49,0.0,118.84,DOWNSTREAM LOSS,EMINA,FM-CMB-EM,,,TUP04,0.06,0.06,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-28,FM-CMB-EM/H0005,EMINA CLAY MASK BRIGHTENING 60 ML,L,LIQUID,326.16,476,149.84,0,0,0.0,149.84,DOWNSTREAM LOSS,EMINA,FM-CMB-EM,,,TUP04,0.06,0.06,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-28,FM-CMB-EM/H0006,EMINA CLAY MASK BRIGHTENING 60 ML,L,LIQUID,326.16,484,157.84,5.4,20.2,0.0,132.24,DOWNSTREAM LOSS,EMINA,FM-CMB-EM,,,TUP04,0.06,0.06,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-25,FM-GS-EM60ML/H0001,EMINA GRAPE SEED OLIVE FACE MASK 60 ML (PC(S)),L,LIQUID,172.15,191,18.85,0.19,0,3.52,15.14,DOWNSTREAM LOSS,EMINA,FM-GS-EM60ML,,,TUP04,0.06256,0.061308,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-02,FM-MCC-W60ML/H0005,WARDAH NATURE DAILY MINERAL+ CLARIFYING CLAY MASK 60 ML,L,LIQUID,926.0,985,59.0,0,0,11.73,47.27,DOWNSTREAM LOSS,WARDAH,FM-MCC-W60ML,,,TUP06,0.07276,0.07185,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-08,FM-MCC-W60ML/H0006,WARDAH NATURE DAILY MINERAL+ CLARIFYING CLAY MASK 60 ML,L,LIQUID,946.7,985,38.3,10.62,0,11.46,16.22,DOWNSTREAM LOSS,WARDAH,FM-MCC-W60ML,,,TUP05,0.07272,0.07185,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-18,FM-MCC-W60ML/H0007,WARDAH NATURE DAILY MINERAL+ CLARIFYING CLAY MASK 60 ML,L,LIQUID,923.42,985,61.58,0.22,0,10.67,50.69,DOWNSTREAM LOSS,WARDAH,FM-MCC-W60ML,,,TUP04,0.07268,0.07185,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-29,FM-MGT-EM60ML/H0001,EMINA GREEN TEA LATTE FACE MASK 60 ML (PC(S)),L,LIQUID,535.68,585,49.32,6.41,0,25.71,17.2,DOWNSTREAM LOSS,EMINA,FM-MGT-EM60ML,,,TUP05,0.06288,0.06,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-08,FM-NDTOC-W/H0004,WARDAH NATURE DAILY TEA TREE OIL CONTROL CLAY CAPSULE MASK 10 ML,L,LIQUID,29.58,45.6,16.02,0,0,0.0,16.02,DOWNSTREAM LOSS,WARDAH,FM-NDTOC-W,,,EMP01,0.01,0.01,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-23,FM-RLN2-W/H0004,WARDAH LIGHTENING BLUE CLAY MASK 50 G,L,LIQUID,932.5,986,53.5,0,0,13.43,40.07,DOWNSTREAM LOSS,WARDAH,FM-RLN2-W,,,TUP10,0.05072,0.05,EXISTING,RELAUNCH,2022-07-19 07:05
2022-03-18,FMI-AV-EM/H0002,EMINA ALOE VERA FACE MIST 60 ML,L,LIQUID,165.92,191,25.08,0,0,3.74,21.34,DOWNSTREAM LOSS,EMINA,FMI-AV-EM,,,EMP02,0.06136,0.060006,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-15,FMI-CDFM-W55ML/H0002,WARDAH C-DEFENSE FACE MIST 55 ML (PC(S)),L,LIQUID,879,879,0,0,0,40.13,-40.13,DOWNSTREAM LOSS,WARDAH,FMI-CDFM-W55ML,,,BOP09,0.0574,0.055,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-01,FMI-LGT-W/H0004,WARDAH LIGHTENING FACE MIST 60 ML,L,LIQUID,940.8,987,46.2,0,0,-6.59,52.79,DOWNSTREAM LOSS,WARDAH,FMI-LGT-W,,,BOP04,0.05958,0.06,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-08,FMI-LGT-W/H0005,WARDAH LIGHTENING FACE MIST 60 ML,L,LIQUID,940.8,987,46.2,0,0,1.57,44.63,DOWNSTREAM LOSS,WARDAH,FMI-LGT-W,,,BOP04,0.0601,0.06,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-09,FMI-LGT-W/H0006,WARDAH LIGHTENING FACE MIST 60 ML,L,LIQUID,945.6,989,43.4,0.0,52.55,10.09,-19.24,DOWNSTREAM LOSS,WARDAH,FMI-LGT-W,,,BOP04,0.06064,0.06,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-16,FMI-LGT-W/H0007,WARDAH LIGHTENING FACE MIST 60 ML,L,LIQUID,940.8,985,44.2,0,0,7.53,36.67,DOWNSTREAM LOSS,WARDAH,FMI-LGT-W,,,BOP04,0.06048,0.06,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-17,FMI-LGT-W/H0008,WARDAH LIGHTENING FACE MIST 60 ML,L,LIQUID,914.4,989,74.6,0.0,20,9.76,44.84,DOWNSTREAM LOSS,WARDAH,FMI-LGT-W,,,BOP04,0.06064,0.06,EXISTING,LAUNCH,2022-07-19 07:05
2022-03-16,FS-RLN2-W/H0007,WARDAH LIGHTENING GENTLE EXFOLIATOR 50 ML,L,LIQUID,942.88,976,33.12,0,0,51.65,-18.53,DOWNSTREAM LOSS,WARDAH,FS-RLN2-W,,,TUP09,0.05276,0.05002,EXISTING,RELAUNCH,2022-07-19 07:05
2022-03-17,FS-RLN2-W/H0008,WARDAH LIGHTENING GENTLE EXFOLIATOR 50 ML,L,LIQUID,937.88,973,35.12,0,0,13.88,21.24,DOWNSTREAM LOSS,WARDAH,FS-RLN2-W,,,TUP09,0.05076,0.05002,EXISTING,RELAUNCH,2022-07-19 07:05
